Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M12_IP2.bam
YML077W	68
YML125C	454
YMR318C	679
YMR115W	58
YMR266W	283
YML057W	59
YML055W	67
YMR105C	75
YMR268C	12
YML133W-B	0
YML090W	0
YML101C	30
YMR012W	766
tY(GUA)M2	1
YMR202W	1112
YMR083W	1099
snR76	41
YMR017W	1
YML085C	545
YML013W	80
YMR224C	41
YMR059W	39
YMR072W	208
YMR304W	85
YML087C	6
YMR195W	26
YMR240C	32
YMR308C	338
YML001W	489
YML114C	33
YMR319C	144
YML075C	138
YMR075W	33
YML129C	30
YML073C	833
YMR149W	212
YMR233W	46
YMR048W	32
YML030W	42
YMR118C	0
YMR260C	1283
YMR135W-A	2
tM(CAU)M	0
YML056C	1398
YML064C	34
YML132W	140
YML113W	21
YML058W-A	11
YMR136W	11
YML091C	53
YMR199W	50
YMR286W	42
YMR025W	12
YMR112C	39
YML127W	126
YML005W	33
YMR160W	47
YMR046W-A	0
YMR096W	12
YML133C	44
YMR246W	574
YMR052C-A	1
YMR120C	227
YMR052W	14
YML100W-A	0
YML049C	81
YMR065W	17
YMR098C	69
YMR302C	93
YMR075C-A	0
YML060W	61
YMR080C	111
YMR156C	16
YMR294W	18
YMR167W	44
YMR242W-A	0
YMR079W	644
YMR275C	69
YMR100W	65
YMR030W-A	3
YMR161W	59
YMR183C	198
YML021C	98
YML074C	288
YMR157C	78
YMR110C	99
YMR097C	67
YMR111C	31
YML011C	32
YMR064W	52
YML082W	111
YMR300C	149
YMR262W	45
YMR031C	163
YMR016C	27
YMR066W	40
YMR007W	0
YMR201C	20
YMR232W	9
YMR200W	181
YMR297W	777
YML026C	3793
YML023C	65
YMR143W	3459
YMR073C	59
YML069W	243
YML050W	19
YML099W-A	0
YMR211W	48
tF(GAA)M	2
YMR283C	42
snR74	20
RNA170	7
YML078W	267
YMR142C	5174
YMR203W	284
YMR077C	48
YMR245W	7
YMR284W	56
YMR089C	80
YMR134W	35
YMR290W-A	1
YMR095C	1
snR83	2282
snR73	14
tH(GUG)M	0
YMR099C	584
YMR132C	23
YML115C	202
snR11	2450
YMR086W	92
YMR044W	56
YMR222C	67
YMR272W-A	17
YMR321C	44
YML131W	80
YML038C	109
YML122C	1
YMR036C	35
YML012W	399
YML100W	48
YMR312W	30
YML112W	16
YML099C	54
YML123C	1068
tV(AAC)M3	0
YMR141C	2
YMR324C	0
YMR207C	53
YMR236W	124
YML034C-A	1
YMR204C	14
YMR011W	213
YML008C	309
YMR109W	146
YMR004W	81
YMR158C-A	2
YMR216C	156
YMR159C	10
YMR307C-A	32
YMR272C	413
YMR106C	18
YML092C	311
tV(AAC)M2	0
YML104C	46
YML058W	44
tW(CCA)M	5
YMR148W	14
YMR168C	43
YML063W	12282
YMR008C	130
YMR294W-A	18
YMR177W	100
YMR213W	45
YMR192W	32
YMR326C	1
YMR014W	79
YMR020W	64
snR86	12808
YMR208W	124
YML098W	33
YMR133W	0
YML028W	1930
YMR285C	103
YMR040W	8
YMR094W	19
YMR189W	82
YML128C	73
YML022W	672
YMR299C	70
YMR227C	14
YMR119W	67
YMR255W	61
YMR024W	88
YML054C	4
YMR317W	2
YMR084W	9
YMR274C	31
YMR215W	157
YMR277W	46
YMR033W	185
YML094C-A	4
YML041C	53
YMR305C	112
YMR315W-A	0
YMR237W	162
YML095C	4
YMR018W	3
YMR163C	21
YML027W	9
ZOD1	0
tD(GUC)M	0
YMR162C	82
YMR158W	54
YMR210W	63
YMR316C-A	3
YMR241W	362
YMR205C	1143
YMR235C	947
YMR047C	142
YMR259C	97
YMR175W-A	1
YMR281W	64
YMR261C	124
YMR026C	92
YML010W	265
YMR150C	99
YMR067C	11
YMR179W	25
YMR126C	46
YML032C	76
YML018C	192
YML081W	80
YMR003W	39
YMR221C	97
YMR257C	36
YML068W	23
YMR117C	9
YMR060C	39
YMR144W	30
YMR068W	13
YML097C	51
YMR182C	6
YMR295C	363
YMR181C	9
YML080W	70
YMR194C-B	6
YMR140W	61
YMR058W	108
YMR076C	38
YMR239C	111
tG(GCC)M	0
YMR242C	5789
YMR306C-A	1
YMR193C-A	3
YMR114C	19
YMR009W	58
YMR088C	111
YMR253C	47
YMR103C	11
YMR254C	0
YMR303C	1201
YMR316W	231
YML017W	149
YMR104C	111
YMR309C	433
YML133W-A	0
YMR155W	40
YMR313C	58
YMR028W	27
snR72	22
YMR154C	13
tY(GUA)M1	0
snR75	15
YML096W	97
YML016C	44
YML006C	37
YMR178W	221
YML109W	22
YML015C	47
YMR197C	80
YML014W	84
YML106W	1161
YML025C	40
tS(AGA)M	0
YMR172C-A	0
YMR193W	48
YML052W	238
YML079W	220
YML101C-A	4
YML047C	0
YMR174C	3
YMR218C	66
YMR315W	227
YMR001C	126
tV(AAC)M1	0
tE(UUC)M	3
YML121W	103
YMR085W	7
YMR105W-A	4
YMR122C	3
snR78	32
YMR217W	922
tA(AGC)M2	0
YMR298W	199
YMR057C	0
YML042W	20
YMR320W	16
YMR287C	38
YMR289W	57
YML048W	492
YMR250W	66
YMR230W-A	6
YMR124W	36
YMR311C	91
snR77	135
YMR322C	0
YML119W	42
YML043C	52
YML046W	79
YML004C	396
YMR071C	160
YMR229C	832
YMR063W	13
YMR301C	80
YMR276W	267
YMR002W	398
YML081C-A	109
YML019W	243
YMR176W	42
YMR158W-B	0
YML108W	56
YMR198W	38
YML094W	170
YMR006C	125
YML003W	10
YML057C-A	6
YML009C-A	7
tQ(CUG)M	8
YML093W	159
YMR116C	12880
YMR196W	74
YML053C	15
YMR151W	3
YML009C	56
YMR070W	13
YMR219W	73
YML037C	13
YMR280C	3
YMR170C	33
YMR123W	147
YML012C-A	3
YMR019W	42
YMR206W	2
YMR165C	40
YMR010W	115
YMR184W	96
YML126C	802
YMR244W	5
YMR279C	0
YMR316C-B	0
YMR107W	0
YML054C-A	0
YMR043W	65
tA(AGC)M1	1
YMR270C	62
YMR175W	0
YML009W-B	4
YMR035W	53
YMR108W	582
YML002W	16
YML111W	84
YMR278W	99
YMR185W	64
YMR304C-A	18
YML084W	1
YMR258C	96
YMR023C	36
YMR291W	90
YMR041C	35
YMR029C	81
YMR092C	284
YMR138W	25
YMR122W-A	529
YMR053C	27
YMR220W	208
YMR087W	28
YML031W	114
YML118W	15
YML120C	36
YMR078C	45
tL(CAA)M	2
YMR042W	26
YMR251W	2
YMR223W	90
YML007C-A	1
YMR256C	67
YMR214W	169
tP(UGG)M	6
YMR055C	11
YML117W	204
YMR271C	18
snR24	25
YMR226C	726
YML110C	432
YML047W-A	0
YML007W	123
YMR190C	34
YMR225C	41
YMR264W	170
YMR037C	26
YML024W	5763
YML083C	3
YMR182W-A	6
YMR030W	15
YMR187C	25
YMR238W	107
YML061C	51
YMR130W	85
YMR005W	128
YMR054W	109
YMR209C	159
YML102W	58
YMR194W	1134
YMR252C	18
YMR164C	11
YMR074C	250
YML065W	54
YMR243C	490
snR85	772
YMR145C	406
YML071C	37
YMR015C	138
YML070W	250
YMR125W	312
YMR325W	0
YMR141W-A	0
YML072C	467
YML105C	245
YMR119W-A	2
YMR069W	12
YMR293C	36
YML124C	318
YMR090W	28
YML029W	44
YMR171C	90
YMR102C	70
YMR188C	42
YMR269W	16
YMR128W	175
YMR039C	91
YMR230W	1746
YMR267W	105
YMR247C	100
YMR152W	98
YMR251W-A	382
YMR146C	995
YMR228W	42
YMR032W	55
YMR013C-A	0
YMR001C-A	4
YMR031W-A	0
YMR153W	85
YMR056C	16
YMR282C	64
YMR234W	21
YMR323W	1
YMR062C	69
YMR247W-A	0
YMR038C	410
YMR049C	230
YMR272W-B	0
YMR147W	14
YML067C	172
tK(CUU)M	0
tR(UCU)M1	0
YML107C	44
snR54	13
YMR231W	53
YMR081C	12
YML051W	66
YMR314W	427
YMR113W	60
YML031C-A	3
YMR263W	63
YML034W	81
YMR131C	610
YMR310C	20
YMR034C	18
YML103C	152
YMR306W	8
YMR169C	11
YMR186W	4044
YML059C	83
YML086C	217
YMR013C	22
YMR127C	26
YMR153C-A	4
YMR212C	210
YMR296C	90
YMR101C	4
YMR166C	21
YMR061W	141
YMR288W	48
YMR265C	85
YML116W	40
YML130C	252
YMR273C	33
YMR292W	116
YMR137C	19
YMR013W-A	0
YML076C	23
YMR082C	0
tR(UCU)M2	0
YMR022W	141
YML062C	26
YMR086C-A	2
YML035C	151
YMR173W	28
YMR194C-A	3
YMR093W	160
YML036W	34
YMR307W	1591
YML116W-A	8
YMR021C	32
YMR135C	45
YMR121C	546
YMR129W	165
YML066C	1
YMR045C	200
YMR050C	162
YML045W	184
YML040W	0
YML045W-A	0
YMR046C	0
YMR051C	0
YML039W	235
YBR225W	20
YBR182C-A	0
YBL055C	148
YBR293W	35
YBR223W-A	0
YBR115C	49
YBR031W	4470
YBL108C-A	1
YBR116C	1
YBR241C	27
YBR182C	18
YBR134W	1
YBL037W	48
YBR019C	2
YBR022W	60
YBR121C-A	0
YBR119W	33
YBL022C	189
snR161	328
YBR243C	103
YBR234C	422
YBR179C	43
YBR247C	89
YBR124W	3
YBL086C	52
YBL065W	0
YBR227C	65
YBR218C	340
YBR244W	144
YBR160W	97
YBL080C	25
YBR083W	26
YBR294W	3
tI(AAU)B	0
YBR091C	26
YBR284W	11
YBR158W	198
YBR111W-A	51
YBL071C	8
YBR126W-B	5
YBR229C	126
YBR042C	115
YBR150C	25
YBR298C	20
YBR143C	1132
YBR014C	84
tS(AGA)B	3
YBR259W	31
YBR060C	68
YBR180W	2
YBL034C	34
YBR212W	43
YBR071W	23
YBL074C	22
YBL107C	57
YBR097W	67
YBR136W	58
YBR039W	486
YBL089W	47
YBL067C	155
YBR270C	21
YBR087W	163
YBR121C	1078
YBR026C	123
YBR197C	34
YBR027C	5
YBR177C	195
YBR176W	50
YBR230W-A	19
YBR090C	1
YBL071C-B	0
YBR064W	1
YBR044C	42
YBL068W	274
YBR216C	67
YBR271W	113
YBR084W	453
YBR065C	43
YBR245C	129
YBR085W	34
YBR059C	115
YBR068C	539
YBR285W	5
YBR041W	163
YBR252W	197
YBL082C	48
YBL002W	262
YBL098W	112
YBR117C	6
YBR214W	19
YBR169C	117
YBR207W	103
YBR155W	101
YBL106C	21
YBR237W	51
YBR193C	50
YBR149W	238
YBR013C	22
YBL063W	33
YBL029C-A	53
YBR147W	3
YBR246W	55
YBR002C	128
YBR023C	151
YBL088C	61
YBL064C	101
YBL007C	287
tL(UAA)B2	0
YBL093C	142
YBL091C	523
YBR142W	158
YBR047W	3
YBR238C	40
YBR067C	76
YBR010W	1349
YBL054W	32
YBR209W	0
YBL060W	37
YBR089W	13
YBR025C	1184
YBR040W	0
YBR230C	42
YBL027W	7160
YBL100C	7
YBR261C	182
YBR034C	361
YBR101C	300
YBL010C	28
YBR053C	99
YBL059C-A	31
YBR255C-A	18
YBL042C	195
YBL039C	910
YBR217W	28
YBR200W-A	0
YBL003C	617
YBR069C	410
YBR056W-A	40
YBR009C	823
YBL038W	106
YBR056C-B	4
YBR081C	77
YBR007C	25
YBR146W	156
YBR171W	153
YBL028C	182
YBR135W	58
YBR264C	31
YBR043C	69
YBL059W	5
YBR131W	37
YBR233W-A	18
YBR092C	338
YBR126C	215
YBR057C	54
YBR086C	285
YBR174C	0
snR56	40
YBR281C	98
YBL103C	33
tG(GCC)B	0
YBR159W	500
YBR118W	25472
YBL004W	388
YBR163W	56
YBL013W	6
YBL112C	1
YBR231C	26
YBL066C	22
YBR008C	26
YBL015W	62
YBR038W	91
YBL018C	53
YBR253W	42
YBL068W-A	0
YBR058C	109
YBL084C	33
YBR224W	2
YBR077C	86
YBL087C	3220
YBR098W	12
YBR239C	18
YBR168W	34
YBL046W	32
YBR003W	93
YBR215W	33
LSR1	68481
YBL025W	26
YBR105C	55
YBR200W	119
YBR190W	0
YBR248C	162
YBR145W	42
YBL047C	264
YBR099C	6
YBL014C	98
YBR062C	57
YBL092W	6763
YBR240C	6
YBR251W	85
YBR199W	265
YBR128C	12
YBR139W	107
YBL070C	3
YBR054W	104
YBL039W-B	5
YBR072W	26
YBR111C	290
YBL001C	231
YBR110W	73
YBL111C	24
YBL036C	150
tR(UCU)B	0
YBL094C	5
YBR033W	8
YBL073W	0
YBR096W	186
YBL053W	0
YBR030W	69
YBL076C	1477
YBR256C	192
YBR162W-A	84
YBL077W	11
YBR156C	15
YBL012C	6
YBL008W-A	0
YBR297W	21
YBR189W	8994
YBL096C	1
YBR011C	2255
YBL041W	437
YBL081W	4
YBR089C-A	83
YBR103C-A	0
YBR296C	8
YBL040C	244
YBR165W	75
YBL026W	136
YBR082C	637
YBR280C	39
YBR061C	88
YBL016W	82
YBR175W	69
YBR029C	87
YBL057C	115
YBR298C-A	0
YBR192W	79
tQ(UUG)B	1
YBR302C	124
YBR254C	59
YBR204C	98
YBR220C	95
YBR222C	141
YBR290W	69
YBR162C	433
YBR167C	34
YBL033C	76
YBR228W	32
YBR263W	688
YBR250W	2
YBR272C	71
YBR120C	35
YBR084C-A	6366
YBL062W	3
YBR301W	1
YBR076W	6
YBR210W	68
YBR106W	1188
YBR005W	150
YBR153W	45
YBR132C	30
YBR166C	126
YBR221W-A	0
YBR131C-A	0
YBR161W	37
YBR109C	560
YBR255W	24
YBR205W	195
YBR296C-A	2
YBL043W	23
YBR130C	107
YBR206W	14
YBR122C	132
YBR295W	53
YBR004C	66
YBR202W	99
YBR001C	45
YBL113C	7
YBR288C	121
YBR282W	45
YBL072C	8544
YBR103W	49
YBR107C	23
YBL024W	283
YBR012C	2
YBR188C	48
YBL075C	29
YBR102C	69
YBR006W	46
YBL051C	53
YBR196C	1896
YBL031W	24
YBR141W-A	0
YBL006W-A	10
YBL100W-C	0
YBR236C	116
YBR276C	86
YBR036C	259
YBR045C	23
YBR291C	36
YBR137W	87
YBR079C	415
YBR017C	195
YBL044W	1
YBL023C	74
YBR127C	1438
YBR152W	7
YBR035C	321
YBR289W	28
YBL017C	344
YBR157C	43
YBL104C	61
YBL109W	1
tL(UAA)B1	0
YBR072C-A	0
YBR300C	0
YBR195C	49
YBR233W	11
YBR262C	32
YBR020W	0
YBR085C-A	55
YBR123C	46
YBR221C	832
YBL029W	11
YBL045C	136
YBR191W-A	304
YBR154C	413
YBR278W	47
YBR273C	104
YBR032W	2
YBR048W	824
YBR104W	101
YBL079W	177
YBR265W	134
YBR249C	607
YBR203W	30
YBR184W	4
YBR170C	67
YBR173C	106
YBR133C	71
YBR275C	62
YBL108W	0
YBL113W-A	2
YBL085W	71
YBL052C	42
YBL009W	24
YBR283C	348
YBR094W	80
YBR258C	17
YBR201W	33
YBR070C	69
tE(UUC)B	0
YBR198C	44
YBL056W	291
YBL099W	589
YBR257W	40
YBR126W-A	3
YBR242W	109
YBL008W	69
YBR181C	7068
tC(GCA)B	0
YBR052C	272
YBR093C	53
YBR049C	96
YBR056W	178
YBL030C	122
tT(AGU)B	0
YBR141C	34
YBR226C	2
YBL005W	24
YBR151W	212
YBR144C	2
YBR178W	2
YBR138C	15
YBL090W	83
YBL105C	167
YBL102W	143
YBL011W	134
YBR095C	59
YBR196C-B	1
YBL048W	1
YBR066C	26
YBR292C	2
YBR018C	6
YBR194W	22
YBR076C-A	42
YBR108W	12
YBR046C	57
YBR235W	75
YBR274W	69
YBL006C	140
YBR186W	3
YBR277C	1
YBR185C	41
YBL078C	19
YBR037C	57
YBR015C	123
YBR016W	46
YBL107W-A	0
YBL071W-A	26
YBR269C	91
YBR266C	5
YBR055C	74
YBR088C	218
tV(UAC)B	2
YBL019W	35
YBR112C	62
YBR164C	331
YBR148W	3
YBL020W	82
YBR208C	240
tD(GUC)B	3
YBR172C	76
YBL097W	26
YBR050C	9
YBR183W	68
YBR213W	5
YBR113W	3
YBL091C-A	59
YBR196C-A	2
YBR286W	1045
YBR268W	38
YBR058C-A	94
YBR287W	224
YBL083C	1
YBL061C	45
YBR267W	158
YBR114W	37
YBL032W	146
YBR219C	0
tF(GAA)B	1
YBR299W	1
YBR191W	5462
YBR125C	79
YBL069W	71
YBR223C	31
YBR074W	134
YBR201C-A	13
YBR187W	318
YBL021C	29
YBL049W	4
YBL035C	21
YBL095W	49
YBR073W	99
YBR109W-A	0
YBR260C	35
YBR279W	59
YBR211C	46
YBR078W	782
YBR063C	32
YBR028C	69
YBL039C-A	0
YBR129C	92
YBL050W	302
YBR051W	0
YBR080C	170
YBL058W	252
YBL101C	38
YBR140C	127
YBR021W	30
YBR232C	0
YBR024W	66
YBL005W-B	196
YBL100W-A	0
YBR012W-B	156
YBR012W-A	0
YBL005W-A	0
YBL100W-B	55
YNR017W	191
YNL105W	2
YNR069C	8
YNL306W	106
YNL288W	80
YNL191W	50
YNL150W	8
YNL097C	29
tN(GUU)N1	0
YNL137C	180
YNL331C	4
YNL030W	1288
YNL297C	122
YNL102W	67
YNR026C	93
YNL152W	26
YNL140C	0
YNL099C	105
YNL182C	188
YNL180C	76
YNR001C	225
YNL091W	71
YNL157W	111
YNL315C	158
YNL221C	78
YNR052C	116
YNL061W	180
YNL284C	122
YNR040W	50
YNL246W	98
YNL097W-A	2
YNL121C	212
snR191	607
YNL043C	10
YNR055C	88
YNL039W	32
YNR036C	145
YNL304W	24
YNL119W	114
YNL034W	1
YNL187W	14
YNL310C	70
YNL277W	4
YNL126W	49
tL(UAA)N	0
YNL210W	1
YNR041C	79
YNL193W	40
YNL301C	1251
YNL263C	122
YNL059C	94
YNL028W	0
YNL044W	163
YNL026W	85
YNL067W	1155
YNL205C	0
YNL104C	441
YNL169C	175
YNL268W	212
YNL162W	2165
YNL257C	69
YNL229C	101
YNL042W-B	0
YNL248C	240
YNR045W	44
YNR051C	85
YNL190W	53
YNL194C	2
YNL080C	119
YNR005C	2
YNR064C	8
YNL145W	0
YNR068C	6
YNL323W	180
YNL003C	73
YNL199C	34
YNL048W	103
YNL072W	35
YNL224C	40
YNL067W-A	0
YNR032W	78
YNL206C	91
YNR062C	1
YNL203C	2
YNL273W	48
tI(AAU)N1	0
YNL213C	21
YNL055C	454
YNL170W	11
YNR013C	46
YNL269W	0
YNR020C	33
YNL041C	74
YNL234W	81
YNL165W	40
YNL116W	13
YNL008C	69
YNL309W	8
YNR015W	136
YNR075W	38
YNL025C	37
YNL058C	39
YNL313C	163
YNL122C	37
YNL094W	50
YNL001W	141
YNL317W	38
YNL035C	64
YNL007C	410
YNL162W-A	7
YNR039C	29
YNL103W-A	0
tL(CAA)N	1
YNL052W	168
YNL120C	1
YNL002C	251
YNL311C	22
YNR007C	17
YNL291C	77
YNL195C	5
YNL087W	302
tF(GAA)N	0
YNL217W	206
YNL029C	42
YNR028W	106
YNL009W	8
YNL024C-A	55
YNL334C	11
YNL319W	9
YNL295W	75
tN(GUU)N2	0
YNL192W	248
YNL149C	196
YNL071W	354
YNL089C	7
YNL308C	132
YNL239W	166
YNL275W	44
YNR071C	3
YNL226W	1
YNL040W	110
YNL117W	5
YNL050C	53
YNL086W	29
YNL017C	0
YNR070W	9
YNR067C	169
YNL305C	55
YNL015W	63
YNL146C-A	1
YNL063W	24
YNL294C	90
YNR046W	116
YNL167C	23
YNL280C	141
YNR002C	5
YNL036W	29
YNL075W	265
YNR058W	14
YNL054W	34
YNR006W	56
YNR042W	3
YNL261W	55
YNL188W	31
YNL146W	6
YNL228W	2
YNL211C	9
YNR021W	554
YNL201C	118
YNR033W	88
YNR034W	50
YNL272C	80
YNL245C	19
YNR074C	67
YNL123W	174
YNR016C	1432
YNL223W	27
YNR032C-A	28
YNL133C	14
YNL178W	10084
YNL065W	317
YNR043W	238
YNL021W	55
YNL124W	40
YNL312W	183
YNL143C	0
YNL251C	32
snR40	282
YNL299W	55
snR19	8304
YNR049C	67
YNL163C	126
YNR073C	4
YNL127W	88
YNL118C	119
tT(AGU)N2	0
YNL189W	358
YNL290W	166
YNR025C	8
YNL250W	26
YNL314W	22
YNL227C	36
YNL218W	30
YNL004W	82
YNR023W	23
YNL092W	11
YNL324W	0
YNL233W	44
YNL155W	97
YNL020C	43
YNL076W	29
YNL200C	56
YNL177C	85
YNL077W	67
YNL293W	89
YNL098C	341
YNR004W	20
YNL049C	120
YNR019W	107
YNL031C	2179
YNL019C	5
YNL214W	15
YNL006W	93
YNR030W	87
YNL038W	87
YNL090W	132
YNL151C	150
YNL254C	32
YNR008W	76
YNR038W	72
YNR003W-A	2
YNL307C	411
YNL131W	534
YNL265C	61
YNL175C	321
YNL042W	22
YNL022C	97
YNL056W	111
YNL011C	55
YNL329C	33
YNL074C	40
YNL093W	7
YNR047W	88
YNL183C	25
YNL057W	3
YNL238W	135
YNL154C	254
YNL267W	81
tP(UGG)N2	8
YNL014W	15
NME1	5132
YNL078W	83
YNL209W	5534
YNL253W	40
YNL173C	84
YNL066W	219
YNL321W	31
YNR054C	118
YNR072W	2
YNR076W	2
YNR031C	89
YNL110C	225
YNL232W	123
YNL262W	83
YNL142W	9
YNL129W	74
YNR014W	8
YNL005C	122
YNL174W	17
YNL335W	6
YNL240C	94
YNL318C	0
YNL256W	132
YNL012W	18
YNR029C	93
YNL130C-A	0
YNL107W	36
YNR065C	25
YNL332W	2
YNL023C	96
YNR056C	0
YNL186W	102
YNL153C	62
YNL130C	219
YNL088W	189
YNL216W	136
YNL276C	7
YNL108C	109
YNL252C	95
YNL181W	113
YNL197C	33
YNL064C	955
YNL202W	6
YNL283C	31
YNL147W	101
YNL286W	36
YNL337W	0
YNL322C	69
YNL158W	25
YNL168C	133
YNL259C	26
YNR022C	84
YNR077C	0
YNL068C	44
tI(AAU)N2	0
YNL037C	201
YNL085W	273
YNL051W	67
YNL148C	17
YNR075C-A	0
YNL255C	1326
YNL070W	74
tD(GUC)N	5
tT(AGU)N1	0
YNL271C	133
YNL198C	0
YNR018W	136
YNL327W	144
YNL236W	60
YNR001W-A	0
YNL053W	48
YNL281W	417
YNL279W	6
YNL156C	140
YNL260C	26
YNL222W	65
YNL235C	1
YNR059W	31
YNR044W	10
YNL225C	32
YNL215W	32
YNL326C	36
YNL100W	125
YNR009W	33
YNR066C	19
YNL339W-A	1
snR66	70
YNL266W	4
YNL292W	133
YNL242W	33
YNR057C	20
tG(UCC)N	1
YNL067W-B	0
YNL166C	49
YNL111C	158
YNL069C	6988
YNL277W-A	1
YNL128W	5
YNL300W	1
YNL179C	8
YNR050C	529
snR49	273
YNL138W	200
YNR048W	35
YNL302C	5018
YNL045W	141
YNL125C	41
YNL207W	135
YNR011C	28
YNL241C	186
YNL112W	998
YNL249C	33
YNL270C	5
YNL115C	64
YNL073W	139
YNL082W	22
YNL097C-B	1
YNR034W-A	21
YNL296W	3
YNL138W-A	19
YNL196C	0
YNL109W	9
YNL101W	90
YNR012W	109
YNL114C	20
YNL237W	9
YNL084C	311
YNL289W	39
YNL171C	1
YNL208W	777
YNL010W	1034
YNL134C	238
YNR053C	479
tP(AGG)N	0
YNL231C	148
YNL230C	26
YNL339W-B	1
YNL258C	89
YNL328C	7
YNL081C	75
YNR037C	50
YNR063W	11
YNL339C	47
YNR060W	9
YNL287W	390
YNL095C	19
YNL096C	1139
YNL282W	24
YNL047C	18
YNL139C	104
tP(UGG)N1	0
YNL298W	36
YNL113W	239
YNR003C	174
YNL316C	25
YNL016W	512
YNL330C	165
YNR010W	31
YNL172W	48
YNL132W	228
YNR027W	99
YNL083W	60
YNL013C	0
YNL164C	35
YNL274C	26
YNL176C	23
YNR061C	125
YNL303W	2
YNR035C	237
YNL160W	80
YNR024W	54
YNL024C	50
YNL018C	5
YNL033W	1
YNL141W	586
YNL320W	55
YNL204C	3
YNL106C	30
YNL338W	0
YNL161W	65
YNL247W	350
YNL285W	1
YNL062C	183
YNL325C	20
YNL046W	43
YNL032W	44
YNL135C	1206
YNL212W	88
YNL243W	199
YNL103W	52
YNL144W-A	0
YNL333W	17
YNL027W	25
YNL278W	25
YNL144C	32
YNL159C	47
YNL220W	378
YNL184C	0
YNL336W	96
YNL264C	119
YNL136W	25
YNL185C	19
YNL219C	135
YNL079C	698
YNL244C	844
YNL054W-B	151
YNL284C-B	238
YNL284C-A	0
YNL054W-A	0
YJL160C	3
YJL204C	34
YJR105W	1136
YJR129C	48
YJL139C	47
YJL062W-A	42
YJL110C	23
YJR088C	178
YJL213W	31
YJR046W	125
YJL020C	104
YJL187C	49
YJR131W	56
YJL133W	38
YJL086C	1
YJR053W	11
YJR044C	91
YJR100C	63
YJR012C	19
YJR067C	30
YJR146W	1
YJR140W-A	0
YJR130C	35
YJR069C	169
tV(AAC)J	0
YJR120W	3
YJL186W	144
YJL008C	533
YJL061W	84
YJR085C	243
YJR040W	64
YJL189W	1787
YJR039W	33
YJL202C	0
YJL009W	6
YJR005W	84
YJL006C	39
YJR150C	0
YJR098C	22
YJL103C	7
YJL156C	51
YJL185C	4
YJL135W	0
YJR138W	46
YJL108C	16
YJR037W	0
YJR079W	2
YJR049C	108
YJR008W	36
YJR023C	1
YJR002W	146
YJR145C	7929
YJR048W	49
YJR009C	4087
YJL222W-A	0
YJL173C	100
YJR014W	325
YJR135W-A	96
YJR045C	594
YJL176C	63
YJL193W	46
YJR128W	1
YJL159W	138
YJL030W	51
YJL047C	32
YJL194W	85
YJL195C	4
YJR108W	13
YJL199C	5
YJL216C	2
YJL011C	80
YJR060W	46
YJR119C	9
YJR092W	99
YJL051W	25
YJR071W	3
YJR115W	8
YJL010C	123
YJL084C	32
YJR030C	27
YJL119C	3
YJL221C	14
YJR140C	60
YJR161C	62
YJL136C	2502
tR(ACG)J	0
YJL146W	48
YJL060W	114
tW(CCA)J	2
YJL117W	406
YJL149W	11
YJR063W	182
YJL067W	5
YJL164C	61
YJL223C	0
YJL079C	15
snR3	1883
YJL156W-A	2
YJL106W	6
YJL171C	401
YJL058C	17
tL(UAG)J	0
YJL132W	29
YJL172W	243
YJR114W	8
YJL093C	88
YJL163C	8
YJR153W	0
YJL179W	36
YJR080C	145
YJL037W	0
YJL104W	99
YJL050W	253
YJL002C	415
YJR084W	50
YJL220W	0
YJR034W	41
YJR019C	24
YJR093C	24
YJL201W	52
YJL161W	9
YJR021C	13
YJL070C	37
snR128	4733
YJL029C	77
YJR010W	31
YJR151W-A	0
tD(GUC)J3	5
YJR144W	225
YJL073W	26
YJL022W	0
YJR038C	0
snR37	28596
YJR094W-A	1791
YJL052W	653
YJR139C	993
YJR158W	0
YJL089W	2
YJL077W-B	0
YJL016W	59
YJL127W-A	3
YJR007W	322
tA(AGC)J	0
YJR096W	97
YJL032W	1
YJR065C	417
YJL019W	36
YJR082C	30
YJL181W	44
YJR095W	0
YJR086W	34
YJL077C	2
tR(UCU)J2	0
YJR006W	79
YJR072C	242
YJL118W	10
YJL184W	60
YJR133W	112
YJR025C	90
YJR018W	13
YJL095W	27
YJR147W	12
YJL043W	1
YJL107C	14
YJL012C	765
YJR121W	968
YJL145W	193
YJL153C	12
YJL088W	1
YJR064W	734
YJL137C	34
YJL074C	41
YJL111W	471
YJL158C	129
YJR016C	1014
YJR099W	66
YJL208C	158
YJL048C	58
YJL197W	69
YJR074W	88
YJL127C-B	24
tD(GUC)J4	0
YJL020W-A	0
YJL078C	34
YJL165C	133
YJR117W	86
YJR057W	66
YJR160C	4
YJL134W	94
YJL219W	8
YJL081C	192
YJL054W	128
YJR137C	78
tK(CUU)J	0
YJL038C	2
YJR056C	45
YJL072C	49
YJR152W	14
YJL142C	2
YJL192C	308
YJR001W	264
YJR110W	51
YJL190C	3535
YJL182C	1
YJL099W	45
YJL090C	33
YJL055W	186
YJL085W	35
YJR109C	196
YJL167W	463
tM(CAU)J3	0
YJL127C	22
YJR004C	193
YJL036W	66
YJL150W	0
YJL168C	71
YJR036C	11
YJL162C	17
YJR106W	14
YJR043C	37
YJR066W	137
YJL001W	441
YJR061W	9
YJL212C	100
YJL024C	78
YJR125C	101
