Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IN3.bam
YJR125C	30
YJR051W	59
YJR112W-A	13
YJR050W	2
YJR011C	2
YJR136C	16
YJL200C	64
YJL188C	0
YJL170C	0
YJL129C	28
YJR112W	3
YJR103W	35
YJL044C	35
YJL157C	137
YJR142W	21
YJL034W	636
YJL183W	154
YJR031C	56
YJL066C	3
YJR077C	57
YJL064W	1
YJL136W-A	0
YJR010C-A	7
YJR033C	26
YJL068C	72
YJL112W	13
YJL039C	193
YJL180C	4
YJL147C	7
YJR116W	1
YJL025W	4
YJR062C	15
YJR090C	34
YJR035W	10
YJL174W	29
YJL203W	2
YJL014W	218
YJL027C	0
YJR157W	0
YJR149W	3
YJR154W	0
YJR075W	72
YJR052W	9
IRT1	2
YJL026C-A	3
tE(UUC)J	9
YJR126C	43
tL(UAA)J	1
tG(GCC)J1	1
YJL005W	44
YJL206C	10
YJL100W	3
tT(AGU)J	0
YJL047C-A	0
tD(GUC)J2	3
YJL222W-B	0
YJR076C	36
YJL217W	106
YJR059W	9
YJR124C	31
YJL143W	63
YJL059W	24
YJR078W	2
tM(CAU)J2	0
YJL207C	110
YJL144W	1
YJL125C	20
YJL198W	85
tD(GUC)J1	3
YJL122W	11
YJL007C	0
YJL225C	39
YJL211C	0
YJR073C	16
YJR143C	513
YJL131C	4
YJL177W	406
YJR032W	23
YJR151C	1
YJR024C	50
YJL140W	15
YJR068W	23
YJR017C	6
YJR058C	26
YJR101W	40
YJL026W	412
YJL096W	11
tM(CAU)J1	0
tR(CCU)J	0
YJR156C	1
YJL063C	18
YJR159W	0
YJR094C	0
tG(GCC)J2	0
YJL028W	0
YJL101C	15
YJL056C	3
tY(GUA)J1	1
YJR041C	50
YJL080C	267
YJR091C	12
YJR013W	28
YJL222W	39
YJL121C	133
YJL138C	985
YJR047C	5
YJL151C	37
YJL057C	9
YJL218W	0
YJR087W	1
YJL130C	1128
snR190	14115
YJL069C	31
YJL045W	1
YJL091C	31
YJL033W	42
YJR122W	12
YJL041W	47
tR(UCU)J1	0
YJL065C	4
YJR148W	175
YJL123C	19
YJL046W	12
YJR123W	3584
YJR118C	31
YJL071W	16
YJR015W	135
YJR102C	5
YJL004C	12
YJL155C	7
YJL154C	94
YJR107W	1
YJL035C	12
YJR089W	13
YJL042W	13
YJL169W	0
YJL115W	4
YJR003C	12
YJL116C	0
YJL053W	14
YJL124C	13
YJR104C	484
YJL105W	2
YJL215C	1
YJR070C	73
YJR097W	11
YJL126W	11
YJL214W	0
YJL166W	22
YJL023C	4
YJL094C	33
YJR054W	29
YJR141W	8
YJL191W	155
YJR135C	4
YJL049W	4
YJR155W	1
YJL109C	235
YJL013C	4
YJL141C	1
YJL133C-A	0
YJL178C	37
YJR022W	0
YJL062W	35
YJL197C-A	0
YJL082W	25
YJL120W	1
YJL098W	30
YJL152W	0
YJR162C	0
YJL196C	386
YJL003W	2
YJL015C	1
YJL075C	0
YJR020W	4
YJL205C	3
YJR113C	35
YJR111C	5
YJR055W	2
tY(GUA)J2	1
YJL148W	33
tS(AGA)J	1
YJL097W	30
YJL031C	8
YJR132W	58
YJL092W	15
YJL083W	4
YJL175W	1
YJL225W-A	1
snR60	4
YJL102W	14
YJL077W-A	1
YJL052C-A	0
YJR083C	2
YJL128C	16
YJR005C-A	0
YJR042W	62
YJL209W	9
YJL087C	20
YJR127C	6
YJL210W	36
YJR134C	6
YJL076W	31
YJR027W	55
YJL113W	5
YJR026W	0
YJR028W	0
YJL114W	0
YJR029W	82
YKL103C	23
tL(UAA)K	0
YKL131W	1
tV(AAC)K1	0
tT(CGU)K	0
snR69	8
YKR004C	4
YKR092C	7
YKL002W	15
tA(AGC)K1	0
YKL173W	25
YKL061W	0
YKL139W	6
YKL180W	588
YKL004W	42
YKL143W	31
YKL062W	3
YKL172W	28
YKR014C	36
YKL149C	8
YKR099W	8
YKL110C	7
YKL094W	35
YKR094C	816
YKR058W	2
YKL183C-A	0
YKR052C	13
YKL157W	224
YKL068W-A	3
YKR062W	32
YKL091C	6
YKR073C	0
YKR087C	20
YKL070W	0
YKR038C	33
YKR048C	192
YKL096W-A	8
YKL014C	136
YKR082W	120
YKR045C	0
YKL018C-A	0
YKL126W	126
YKR072C	3
YKR075W-A	0
YKL074C	10
YKL087C	5
YKL018W	13
YKL135C	37
YKL112W	22
YKR085C	10
YKR102W	1
YKL217W	0
YKR044W	7
YKR080W	21
YKL065W-A	1
YKL156C-A	4
YKR068C	24
YKR027W	25
YKL081W	208
YKR022C	1
YKL083W	1
YKL198C	3
YKR007W	2
YKR078W	1
YKR001C	134
YKR025W	13
YKL124W	3
YKR095W	42
YKL129C	18
YKL100C	30
YKL041W	3
YKL221W	0
YKL031W	0
YKR074W	16
YKL138C	2
YKL063C	4
tK(UUU)K	0
YKL024C	37
YKL086W	0
YKL073W	106
YKR006C	13
YKL034W	17
YKL118W	0
YKL104C	100
YKL191W	50
YKR042W	83
YKR013W	12
YKR101W	4
YKL039W	41
YKL214C	16
YKL155C	6
YKL116C	14
YKR089C	17
YKR018C	67
YKR079C	58
YKL153W	100
YKL027W	40
YKL100W-A	0
YKL035W	123
YKL084W	0
YKL207W	153
YKR066C	117
YKL117W	106
YKL140W	18
YKL007W	31
YKL051W	20
YKL022C	17
YKL021C	36
YKL148C	6
YKL038W	19
YKL125W	33
YKL048C	10
YKL053W	0
YKR093W	42
YKL201C	7
YKL123W	0
YKL224C	0
YKL077W	138
YKR103W	6
YKR104W	3
YKR024C	19
YKR056W	46
YKL203C	40
YKR054C	98
YKR057W	1068
YKL133C	1
tH(GUG)K	4
YKL122C	2
YKR100C	4
YKR083C	1
YKL225W	0
YKL189W	3
YKL113C	18
tV(AAC)K2	0
YKL213C	31
YKL154W	20
YKR063C	13
YKL163W	1
YKL174C	48
YKL134C	23
YKR011C	3
YKL005C	9
YKL069W	16
YKL006W	900
YKL187C	1
YKL111C	0
YKR035W-A	11
YKL182W	1590
YKL099C	9
YKL179C	9
YKL047W	19
YKL049C	3
YKL220C	8
YKL183W	12
YKL181W	529
YKL088W	9
YKL209C	7
tL(CAA)K	4
YKR019C	4
YKR012C	1
YKL166C	17
YKL016C	36
YKR086W	25
tR(ACG)K	0
YKL141W	27
YKL065C	45
YKL013C	48
YKL040C	15
YKR061W	4
YKL096W	1
YKR050W	2
YKL170W	3
YKR046C	5
YKL210W	602
YKR002W	11
YKL015W	22
snR87	8
YKL009W	86
YKL108W	3
YKR097W	0
YKL071W	1
YKL075C	5
YKL206C	19
tD(GUC)K	5
YKL195W	24
YKL130C	9
YKL064W	44
YKR026C	40
YKL076C	1
YKL188C	2
YKL196C	61
snR42	4578
YKR105C	0
YKL109W	4
YKR071C	43
YKL168C	11
YKL102C	0
YKR090W	7
YKR036C	22
YKL202W	0
YKR084C	82
YKL216W	904
YKR055W	7
YKL219W	28
YKL020C	12
YKL178C	476
YKL067W	31
YKL097C	0
YKL095W	4
YKR031C	32
YKL036C	0
YKR088C	39
YKL151C	28
YKL105C	0
YKL169C	1
YKL150W	33
YKL023C-A	7
YKL138C-A	2
YKL082C	5
YKR070W	68
YKR021W	8
YKR016W	9
YKR033C	0
YKR059W	1209
YKR069W	8
YKR053C	5
YKL218C	13
YKL167C	3
tE(UUC)K	9
YKL142W	23
YKL011C	4
YKL160W	17
YKL144C	10
YKL055C	7
YKR043C	207
YKR039W	19
YKL019W	48
YKL184W	76
YKR029C	6
YKL176C	215
YKL033W-A	210
YKL090W	9
YKR041W	0
YKL010C	58
YKL032C	2
YKR051W	10
YKR098C	5
YKL175W	39
YKL120W	107
YKL222C	2
YKL092C	11
YKL068W	41
YKR009C	2
tA(AGC)K2	0
YKR028W	46
YKR076W	2
YKR106W	0
YKL197C	12
YKL152C	8970
YKL093W	0
YKL080W	596
YKL185W	5
YKR081C	39
YKR035C	0
YKL101W	32
YKR008W	13
tW(CCA)K	21
YKL056C	3227
YKL156W	79
YKL162C	0
YKL192C	4
YKR064W	18
YKL017C	9
YKL204W	1
YKL190W	16
YKL211C	80
YKL115C	0
YKL107W	0
YKL127W	106
YKL165C-A	0
YKR049C	3
YKL052C	10
YKL053C-A	8
YKL121W	6
tN(GUU)K	0
YKL050C	1
YKL194C	9
YKR037C	9
YKL059C	2
YKL205W	44
YKL137W	4
YKR015C	0
YKL146W	36
YKR003W	29
YKL028W	19
YKR010C	6
YKL193C	4
tK(CUU)K	0
YKL212W	144
YKL147C	1
YKL054C	19
snR38	8
YKR096W	14
YKL006C-A	13
YKL164C	16
YKL145W-A	0
YKL026C	0
YKL044W	1
YKL089W	5
YKR077W	1
YKR095W-A	4
YKL079W	9
YKL161C	3
YKL159C	0
YKR030W	9
YKL037W	0
YKL042W	4
YKR020W	3
YKL012W	10
YKL106W	52
YKR075C	3
YKR065C	9
YKL043W	3
YKL045W	16
YKR060W	10
YKL085W	68
YKL165C	67
YKL003C	4
YKL072W	7
YKL177W	6
YKL186C	14
snR64	17
YKR032W	0
YKL132C	6
YKL223W	0
YKL078W	17
YKL001C	8
YKR040C	0
YKL046C	80
YKR017C	3
YKL058W	40
YKL208W	4
YKR005C	0
YKR034W	0
YKL060C	13715
YKL030W	1
YKL162C-A	0
YKR091W	1
YKL096C-B	0
YKL171W	12
YKL025C	3
YKL023W	0
tR(UCU)K	0
YKL215C	38
YKL136W	0
YKL033W	23
YKR023W	4
YKR067W	8
YKL098W	7
YKL114C	22
YKL145W	102
YKL057C	74
YKL106C-A	0
YKL128C	40
YKL008C	154
YKL029C	21
YKR047W	5
YKL066W	3
YKL119C	16
YEL041W	3
YER011W	0
YER158W-A	0
snR53	2
YER056C-A	103
YEL067C	0
YEL054C	1252
YEL047C	120
YER146W	33
YER159C	1
YER084W	0
YER183C	26
YEL009C-A	0
YEL059C-A	0
YER172C	63
YER092W	6
YEL008C-A	0
YEL032W	68
YEL010W	0
YEL040W	158
YEL059W	0
YER105C	107
YEL053C	19
YEL046C	138
YER137C	2
YER013W	14
YER147C-A	1
YEL036C	38
YER094C	86
YER038C	3
YEL034W	556
YER144C	5
YER069W	34
YEL066W	24
YER161C	8
YER131W	179
YER027C	20
tH(GUG)E2	2
YER088C-A	1
YER002W	13
YEL062W	8
YEL074W	0
YER142C	3
YER035W	4
YER145C	91
YER176W	17
YER071C	3
YER150W	1
YER177W	412
YER123W	19
YEL018W	2
YER116C	3
YER043C	271
YEL004W	1
YER141W	93
YER170W	3
YER047C	5
YER132C	9
YEL068C	1
YER080W	70
YER052C	24
YER070W	229
YEL007W	4
tE(UUC)E2	16
YER068C-A	0
YER115C	3
tS(AGA)E	2
YER076C	2
YEL021W	0
YEL026W	14
YER040W	3
YEL016C	18
YER012W	43
YER190W	47
YER185W	0
YER189W	5
YEL060C	10
YEL052W	66
YER149C	9
YER111C	10
YER081W	17
YER010C	8
YER018C	13
YEL076C	1
YEL018C-A	0
YER072W	16
YER093C	11
YER178W	347
YER030W	9
YER128W	1
YER003C	153
YER163C	21
YEL005C	2
YER173W	4
YEL065W	84
YEL055C	158
YER029C	7
YER089C	15
YER179W	2
YEL011W	9
YER166W	103
YER061C	4
YER082C	39
YER118C	18
YER152C	48
YER107C	47
YER020W	5
YER125W	107
YER122C	49
YER038W-A	0
YER057C	25
YEL033W	70
YER006W	63
YER007W	12
YER078W-A	0
tA(UGC)E	0
YEL002C	286
YEL064C	17
YER103W	19
YER007C-A	33
snR80	360
YER093C-A	0
YER120W	42
YER033C	1
YER054C	1
tV(AAC)E2	0
YER164W	45
YER139C	5
snR52	119
YEL042W	49
YER190C-A	0
tS(UGA)E	4
YER008C	22
YER114C	24
YER034W	1
YEL008W	0
YER014W	15
YER143W	14
YER053C-A	0
YER028C	2
YER048C	48
YER044C	33
YEL039C	0
YER053C	3
tQ(UUG)E1	0
YEL034C-A	11
YER155C	121
snR4	758
YER050C	7
YER031C	71
YER037W	0
YEL049W	0
tQ(UUG)E2	1
YEL006W	17
YER100W	18
YER181C	1
YER015W	1
YER129W	22
YER172C-A	0
tR(UCU)E	0
YEL072W	0
YEL075C	2
YER048W-A	13
YER051W	3
YER171W	51
YER078C	27
YER169W	16
YEL003W	8
YEL077W-A	0
YEL017C-A	31
YER133W	146
YER152W-A	2
YER060W	36
YER186C	20
YER188W	3
YEL045C	0
YER022W	15
YER148W-A	0
YER157W	54
YER014C-A	0
YEL076C-A	4
YEL038W	68
YER066W	5
YER098W	3
YEL035C	0
RPR1	11672
YER063W	10
YER127W	20
YER154W	5
YER032W	4
YER180C-A	0
YEL071W	207
tK(CUU)E2	0
YEL057C	0
YEL069C	0
YEL043W	5
YER096W	3
YER017C	30
YEL019C	1
YER009W	233
YER104W	2
YER067W	0
SCR1	202273
YER044C-A	0
YER101C	3
YER121W	0
YER019C-A	79
tE(UUC)E1	11
YEL050C	52
YER062C	13
YER006C-A	1
YER016W	11
YEL025C	41
YER024W	4
YER023W	218
YER079W	4
YER136W	124
YER151C	19
YEL029C	42
YER065C	6
YEL050W-A	0
YER085C	0
YER147C	18
YER064C	4
YER119C	18
YEL020C-B	1
YER068W	5
YER158C	0
YER138W-A	12
YER130C	13
YEL015W	30
tK(CUU)E1	0
YER153C	8
YER137W-A	0
YER113C	17
YEL030W	3
YER083C	2
YER167W	12
YEL032C-A	0
YEL073C	0
tV(AAC)E1	0
YER005W	59
YER102W	1437
YER046W	1
YER023C-A	4
YEL031W	278
YER075C	5
YER073W	143
YEL027W	1352
YEL024W	11
YER049W	192
YER175W-A	0
YEL037C	42
YER134C	6
YER088C	5
YER175C	10
tG(GCC)E	0
YER021W	133
YER004W	41
YER087C-A	1
YEL017W	4
YER106W	0
YER066C-A	0
YER117W	1556
YER145C-A	0
YER076W-A	0
YER187W	4
snR14	426
YER046W-A	0
YER168C	32
YER124C	110
SRG1	16
YER095W	33
YEL028W	1
YER045C	0
YER088W-B	0
YER086W	224
YER188C-A	0
YER148W	28
YEL022W	76
YEL001C	76
YER056C	380
YER087C-B	4
YEL013W	127
YER074W	967
tE(UUC)E3	6
YER133W-A	0
YER119C-A	0
YEL063C	51
YEL051W	257
YER190C-B	1
YEL061C	15
YER059W	2
YER091C-A	0
YER140W	19
YEL056W	26
YER084W-A	0
YER036C	354
YEL009C	243
YER079C-A	2
YEL053W-A	50
tM(CAU)E	0
YEL030C-A	0
YEL014C	0
YER156C	80
YER162C	4
YER090W	109
YER074W-A	12
YER041W	6
YER165C-A	0
YER097W	12
YER112W	11
YER090C-A	1
YER067C-A	0
snR67	126
tH(GUG)E1	0
YER174C	50
YER107W-A	1
YER026C	100
YER099C	41
YEL048C	5
YEL070W	0
YER025W	228
YEL075W-A	1
YER126C	42
tI(AAU)E1	0
YER182W	8
YER165W	273
YEL058W	219
YER060W-A	13
YER184C	16
YEL012W	7
YEL020W-A	11
YER077C	15
YER039C	0
YER042W	31
YER019W	40
YER039C-A	2
YER058W	2
YER110C	663
YER135C	0
YEL023C	2
YEL077C	19
tI(AAU)E2	0
YER001W	79
YEL020C	10
YEL044W	5
YER180C	5
YER087W	15
YER055C	383
tR(ACG)E	1
YER091C	484
YER138C	63
YER137C-A	0
YER159C-A	0
YER160C	41
YHR094C	160
YHL031C	2
YHL002W	9
YHR219C-A	0
YHR045W	43
YHR084W	21
YHR126C	0
tS(AGA)H	0
YHR125W	0
YHR206W	7
YHR097C	2
YHR005C-A	12
YHR193C-A	0
YHR007C	629
YHR214C-D	0
YHR212W-A	0
YHR184W	2
YHR132C	59
YHR182C-A	12
YHR025W	64
YHR055C	15
YHR073W	52
YHL015W-A	0
YHR064C	391
YHL041W	1
YHR143W	11
YHR052W-A	0
YHL047C	47
YHR175W-A	2
YHR003C	28
YHL032C	18
YHR154W	29
YHR031C	23
YHL042W	0
YHR022C-A	0
YHR180C-B	2
YHR106W	15
YHR186C	45
YHL029C	10
YHR048W	12
YHR039C-A	48
YHR073W-A	0
YHR035W	2
YHR165C	89
YHL006C	1
YHL025W	16
YHR172W	11
YHR002W	4
YHR016C	36
RUF5-2	0
YHR079C	23
YHR169W	33
YHR054C	5
YHR065C	50
YHR088W	23
tH(GUG)H	0
YHR093W	0
YHL036W	3
YHR100C	8
YHR105W	2
YHR056C	19
YHR135C	15
YHR180W	3
YHR086W	20
YHR146W	36
YHR195W	6
YHR119W	29
YHR033W	8
YHR024C	45
YHL043W	0
YHL039W	45
YHR059W	2
YHL048C-A	0
YHR026W	730
YHR160C	0
YHR085W	22
YHR113W	54
YHR175W	18
YHR148W	7
YHR208W	207
YHR001W	46
YHR131C	30
YHR049C-A	0
YHR086W-A	0
YHR141C	1636
YHR170W	147
YHL021C	7
YHR078W	26
YHR007C-A	1
YHL044W	5
YHR214W-A	1
YHR161C	10
YHR074W	148
YHR164C	6
YHL006W-A	0
YHR204W	9
YHL002C-A	1
YHL030W-A	1
tF(GAA)H2	0
YHR163W	93
YHL046C	0
YHR056W-A	0
YHL004W	17
YHL009C	5
YHR138C	1
YHR166C	13
YHR151C	25
YHL014C	5
YHR021C	1379
YHR198C	7
YHL034C	62
YHR124W	3
YHR011W	3
YHR096C	5
YHR185C	0
YHR190W	113
YHR075C	5
YHR117W	42
YHR109W	7
YHR207C	18
YHR132W-A	6
YHR015W	1
YHL015W	996
YHR090C	1
YHR189W	1
YHR001W-A	8
YHR070C-A	0
YHR108W	86
YHR006W	7
YHR147C	15
YHR180W-A	0
YHR092C	32
YHR080C	10
YHL045W	0
YHR022C	0
YHL027W	33
YHL003C	142
YHR070W	19
YHR150W	12
YHR133C	143
YHR215W	8
YHL020C	24
YHR101C	7
YHR046C	12
YHR095W	0
YHR182W	6
YHR098C	55
YHR145C	1
YHR120W	37
YHL030W	72
tV(CAC)H	0
YHR051W	34
YHR130C	0
YHR149C	17
YHR127W	2
YHR194W	9
YHR213W-A	0
YHR032C-A	2
YHR203C	1586
YHR168W	6
YHR167W	11
YHR050W	53
YHR112C	15
YHR027C	251
YHR214C-E	1
YHR214W	0
YHR188C	41
YHL023C	6
YHR099W	150
YHR196W	73
YHR177W	0
YHR174W	4296
YHR199C-A	0
YHR034C	5
YHR179W	56
YHR014W	1
YHR171W	5
tF(GAA)H1	3
YHR121W	23
YHR116W	0
YHR087W	1
YHR176W	1
YHR173C	0
YHL010C	0
YHR102W	16
YHR063C	58
YHR050W-A	1
YHR137C-A	1
YHL017W	92
YHL035C	16
YHR043C	19
YHR115C	12
YHL007C	15
YHR018C	106
YHR076W	32
YHL019C	4
YHR061C	1
tV(AAC)H	2
snR32	1807
YHR068W	341
YHR218W-A	3
YHR037W	63
YHR012W	20
YHR144C	25
YHR077C	25
YHR156C	1
YHR217C	0
YHR036W	14
YHR091C	13
YHR052W	76
YHR123W	37
YHR009C	122
YHL018W	1
YHL012W	0
YHR211W	9
YHR155W	20
RUF5-1	0
YHR139C	0
YHR032W-A	8
tA(AGC)H	0
YHR210C	2
YHR072W-A	78
YHR140W	0
YHR044C	5
YHL016C	13
tP(UGG)H	6
YHR202W	7
YHR019C	710
YHL034W-A	1
YHR213W-B	0
YHR104W	29
YHR083W	32
YHR165W-A	0
YHL022C	0
YHR032W	116
YHR008C	24
YHL038C	8
YHR071C-A	1
YHR081W	12
YHL050W-A	0
YHL028W	2
YHR073C-B	0
YHL033C	425
YHR066W	26
YHR029C	32
YHR178W	9
YHR063W-A	1
YHR040W	8
YHR192W	11
YHR017W	12
YHR004C	14
YHL040C	25
YHR191C	4
YHR201C	59
YHR103W	54
YHR213W	0
YHR153C	3
YHR082C	14
YHR069C-A	1
YHR020W	681
YHR057C	6
YHL024W	0
YHR128W	106
tQ(UUG)H	2
YHR047C	155
YHL026C	2
YHR197W	55
YHR028C	118
YHR134W	3
YHR122W	23
YHR067W	7
YHL037C	0
YHR013C	4
YHR137W	26
tT(AGU)H	0
YHR158C	6
YHR038W	3
YHR042W	48
YHR028W-A	0
YHL049C	10
YHR041C	6
YHR069C	53
YHR200W	83
YHR053C	11
YHR218W	21
YHR021W-A	0
YHR114W	5
YHR039C	96
YHL019W-A	0
YHR152W	3
YHL046W-A	1
YHL011C	168
YHR129C	6
YHR199C	17
YHR159W	7
YHR193C	144
YHR030C	36
YHL050C	15
YHR162W	150
YHR089C	136
YHL005C	0
YHR010W	1428
YHR079C-A	0
YHR212C	0
YHR005C	54
YHR187W	13
YHR183W	885
YHR205W	16
YHR139C-A	0
YHR111W	40
YHR049W	105
YHR131W-A	0
YHR072W	107
YHR209W	1
YHR107C	30
YHR071W	11
snR71	6
YHR216W	95
YHL013C	7
YHR060W	2
YHR143W-A	9
YHR142W	39
YHR058C	18
YHL008C	8
YHR054W-A	0
YHR118C	11
tT(UGU)H	0
YHL048W	36
YHR157W	2
YHR110W	40
YHR023W	28
YHR062C	21
YHR219W	6
YHR136C	0
YHL001W	514
YHR181W	31
YHR214C-B	46
YHL009W-B	1
YHR214C-C	0
YHL009W-A	0
YIR015W	4
YIL156W-A	1
YIL115W-A	0
YIL086C	2
YIL156W-B	8
tT(AGU)I2	1
YIL146C	5
YIL010W	13
YIL117C	13
YIL050W	5
YIL107C	6
YIL150C	4
YIL165C	4
YIL045W	3
YIL126W	78
YIL158W	7
YIR018W	1
YIR039C	5
YIL082W	0
YIL056W	3
YIL161W	1
tS(UGA)I	1
YIL119C	5
YIL016W	16
YIL144W	7
YIL026C	41
tD(GUC)I1	6
YIL163C	1
YIL139C	4
YIL171W	0
YIL068C	29
YIL065C	5
YIL098C	3
YIL141W	0
YIL009W	85
YIR021W-A	0
YIR020C-B	0
YIL044C	13
YIR020W-A	0
YIR004W	17
YIL092W	5
tD(GUC)I2	4
YIL136W	3
YIR022W	76
YIL002W-A	4
YIL066W-A	0
YIL133C	558
YIL123W	39
YIR001C	0
YIL153W	3
YIR002C	10
YIL108W	34
YIR023C-A	0
YIL067C	21
YIR019C	0
YIL028W	2
YIL134W	23
YIL159W	1
YIL011W	0
YIL110W	38
YIL131C	18
YIL128W	37
YIL064W	43
YIL071C	2
YIL147C	37
YIL149C	12
YIL106W	4
YIL005W	21
YIL169C	4
YIL004C	3
YIR014W	1
tE(CUC)I	5
YIR033W	25
YIL105C	18
YIL057C	0
YIL017C	5
YIL132C	1
YIL070C	12
YIL051C	67
YIL118W	34
YIL097W	3
YIR034C	12
YIL109C	95
YIL102C-A	0
YIL105W-A	0
YIL084C	6
YIL039W	93
YIR003W	4
YIR031C	4
YIL074C	36
YIL022W	52
YIL030C	109
YIL140W	13
YIL031W	8
YIL014W	28
YIL137C	42
YIR037W	27
YIL127C	9
YIL143C	40
YIL079C	13
YIR008C	20
YIL040W	6
YIL129C	76
YIL100C-A	0
YIL124W	40
YIL042C	4
YIL115C	80
YIL035C	26
YIL176C	0
YIL006W	1
YIL048W	53
YIL066C	3
YIR029W	0
YIR018C-A	0
YIL094C	39
YIL103W	29
YIL155C	4
YIL152W	1
YIL046W-A	0
YIL002C	25
YIR030W-A	0
YIL047C-A	1
YIL156W	6
YIR012W	176
YIL112W	12
YIL025C	0
YIL175W	0
YIL100W	1
YIR026C	38
YIR025W	1
YIR042C	0
YIL075C	240
YIL068W-A	0
YIL063C	9
YIL018W	6047
YIL027C	12
YIL085C	73
snR68	48
YIL008W	4
YIL030W-A	0
YIL076W	65
YIR036W-A	1
YIL029C	1
YIR023W	4
tT(AGU)I1	0
YIL053W	98
YIL101C	0
YIL120W	4
YIL174W	0
YIL032C	0
YIL142C-A	6
YIL164C	6
YIL096C	10
YIL160C	0
YIL134C-A	0
YIL062C	60
YIL151C	40
YIL059C	5
YIR030C	0
YIL083C	9
YIL019W	13
YIL020C-A	1
YIL099W	0
YIL093C	11
YIR024C	1
YIL135C	5
YIL020C	19
YIL023C	44
YIL177W-A	0
YIL037C	4
YIL142W	225
YIR041W	0
YIL034C	6
YIL073C	2
YIL091C	28
YIL078W	944
YIL052C	366
YIR017C	2
YIL125W	101
YIL154C	13
PWR1	1
YIL138C	16
YIL130W	9
YIL071W-A	1
YIL043C	679
YIR013C	0
YIL055C	0
YIL014C-A	0
YIL049W	0
YIL162W	27
YIL104C	11
YIL077C	2
YIR032C	3
YIL007C	2
YIL021W	21
YIR020C	0
YIL038C	21
YIR011C	19
YIL046W	33
YIL157C	14
YIL171W-A	1
YIL121W	239
YIL170W	0
YIR038C	38
YIR027C	2
YIL088C	105
YIR028W	1
YIL001W	14
tK(CUU)I	0
YIL173W	32
tE(UUC)I	8
YIL177C	35
YIL054W	0
YIL148W	1709
YIR017W-A	0
YIL145C	22
YIR006C	48
YIL013C	3
YIL114C	83
YIR035C	68
YIR007W	5
YIL113W	0
YIL036W	4
YIR010W	1
YIL033C	29
YIR009W	3
YIL041W	52
YIL087C	0
ICR1	9
YIR036C	62
YIL122W	0
tI(AAU)I2	0
YIL021C-A	1
YIL090W	43
YIL012W	1
YIL024C	2
YIL111W	11
YIL095W	3
YIL029W-A	0
YIL089W	4
YIL166C	3
YIL060W	0
tI(AAU)I1	0
YIL009C-A	7
YIL061C	1
YIR040C	0
YIL102C	1
YIL069C	480
YIR016W	10
YIR021W	10
YIL172C	4
YIL072W	1
YIL058W	1
YIL047C	214
YIL015W	1
YIR005W	2
YIL116W	51
YIL003W	26
YIL082W-A	3
YCR031C	833
YCL011C	94
YCL040W	79
YCR052W	13
YCR100C	5
YCR107W	3
YCL002C	39
YCL024W	10
YCR060W	12
YCR071C	4
YCR007C	2
YCL012C	1
YCR081C-A	0
YCR036W	50
YCR063W	2
YCL042W	0
YCR097W-A	0
YCR025C	1
tK(CUU)C	1
YCR069W	26
YCR041W	4
YCR102W-A	0
YCR020C-A	7
YCL075W	0
YCR092C	19
YCR005C	56
YCR038W-A	0
YCL034W	46
YCL026C-B	1
YCR020W-B	2
YCR094W	9
YCL028W	23
YCL029C	6
YCL074W	0
tQ(UUG)C	1
YCR086W	0
YCR006C	1
YCR083W	1
YCL039W	4
YCL037C	17
tE(UUC)C	9
YCL004W	0
YCL076W	0
YCR011C	131
YCL054W-A	0
YCR020C	1
YCL065W	1
YCL057W	50
YCL069W	0
YCR045W-A	3
YCL048W	1
YCR002C	37
YCR035C	23
YCR066W	2
YCR032W	34
YCL059C	55
YCR079W	9
YCR021C	5
YCL026C-A	0
YCL046W	2
YCR104W	0
YCL001W	40
YCR054C	25
YCR046C	8
YCR064C	5
YCL001W-B	0
YCR017C	165
YCR097W	0
YCL041C	0
YCR043C	42
YCR095W-A	0
YCL009C	24
tP(AGG)C	1
YCR014C	4
YCL036W	31
YCR051W	40
YCL045C	120
YCL005W	10
snR43	1016
YCR088W	49
YCR037C	73
YCR077C	15
YCR009C	61
YCR098C	6
YCR047W-A	3
YCR073W-A	38
YCR039C	9
YCL032W	3
YCR049C	3
YCR076C	14
YCL057C-A	7
YCR053W	63
YCL008C	0
YCR072C	20
YCR057C	118
YCL044C	2
YCL033C	37
YCL030C	192
YCL068C	0
YCL035C	25
YCR008W	25
tS(CGA)C	19
YCR091W	1
YCR108C	0
YCR042C	36
snR65	2
YCL055W	41
YCR003W	7
YCR022C	1
YCR089W	6
tG(GCC)C	0
YCL016C	7
YCL031C	31
YCL048W-A	1
YCR018C	3
YCL022C	0
YCR087C-A	9
tT(AGU)C	0
YCL023C	0
YCL010C	13
YCR001W	0
tM(CAU)C	0
YCL018W	0
YCR073C	8
YCR048W	44
YCL005W-A	16
YCR033W	10
YCL007C	0
YCR019W	5
YCR102C	6
YCR075W-A	2
YCL058W-A	0
YCL047C	12
YCR106W	15
YCR040W	5
YCR061W	8
YCR045C	0
YCR085W	0
YCR024C-B	41
YCR101C	0
YCL049C	13
YCR015C	12
snR33	990
YCR038C	0
YCL063W	1
YCR024C	5
YCR065W	3
YCR087W	1
YCR034W	49
YCL052C	21
YCR004C	49
YCR059C	21
tL(CAA)C	2
YCR096C	4
YCR028C-A	45
tN(GUU)C	0
YCL021W-A	4
