Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/M12_IN1.bam
YMR266W	326
YML057W	34
YML055W	39
YMR105C	23
YMR268C	7
YML133W-B	0
YML090W	0
YML101C	4
YMR012W	1507
tY(GUA)M2	0
YMR202W	475
YMR083W	430
snR76	9
YMR017W	0
YML085C	175
YML013W	18
YMR224C	10
YMR059W	11
YMR072W	74
YMR304W	120
YML087C	3
YMR195W	2
YMR240C	50
YMR308C	920
YML001W	329
YML114C	10
YMR319C	80
YML075C	201
YMR075W	43
YML129C	10
YML073C	154
YMR149W	58
YMR233W	48
YMR048W	21
YML030W	30
YMR118C	0
YMR260C	697
YMR135W-A	1
tM(CAU)M	0
YML056C	1307
YML064C	48
YML132W	68
YML113W	15
YML058W-A	2
YMR136W	2
YML091C	45
YMR199W	18
YMR286W	34
YMR025W	16
YMR112C	14
YML127W	187
YML005W	36
YMR160W	31
YMR046W-A	2
YMR096W	22
YML133C	47
YMR246W	495
YMR052C-A	1
YMR120C	338
YMR052W	9
YML100W-A	1
YML049C	147
YMR065W	14
YMR098C	88
YMR302C	103
YMR075C-A	0
YML060W	15
YMR080C	171
YMR156C	2
YMR294W	42
YMR167W	70
YMR242W-A	0
YMR079W	104
YMR275C	42
YMR100W	130
YMR030W-A	4
YMR161W	67
YMR183C	72
YML021C	81
YML074C	94
YMR157C	29
YMR110C	129
YMR097C	44
YMR111C	23
YML011C	22
YMR064W	54
YML082W	16
YMR300C	82
YMR262W	39
YMR031C	294
YMR016C	17
YMR066W	53
YMR007W	0
YMR201C	19
YMR232W	7
YMR200W	155
YMR297W	823
YML026C	2340
YML023C	20
YMR143W	969
YMR073C	18
YML069W	487
YML050W	16
YML099W-A	0
YMR211W	73
tF(GAA)M	0
YMR283C	25
snR74	1
RNA170	4
YML078W	19
YMR142C	1373
YMR203W	61
YMR077C	24
YMR245W	1
YMR284W	72
YMR089C	91
YMR134W	8
YMR290W-A	2
YMR095C	2
snR83	5681
snR73	5
tH(GUG)M	0
YMR099C	435
YMR132C	21
YML115C	96
snR11	8231
YMR086W	57
YMR044W	88
YMR222C	6
YMR272W-A	2
YMR321C	55
YML131W	71
YML038C	102
YML122C	1
YMR036C	34
YML012W	417
YML100W	29
YMR312W	8
YML112W	9
YML099C	77
YML123C	493
tV(AAC)M3	0
YMR141C	0
YMR324C	0
YMR207C	174
YMR236W	42
YML034C-A	0
YMR204C	12
YMR011W	87
YML008C	131
YMR109W	127
YMR004W	28
YMR158C-A	1
YMR216C	260
YMR159C	6
YMR307C-A	9
YMR272C	112
YMR106C	13
YML092C	132
tV(AAC)M2	0
YML104C	136
YML058W	3
tW(CCA)M	5
YMR148W	3
YMR168C	49
YML063W	6793
YMR008C	31
YMR294W-A	15
YMR177W	89
YMR213W	15
YMR192W	21
YMR326C	0
YMR014W	120
YMR020W	70
snR86	14435
YMR208W	100
YML098W	31
YMR133W	0
YML028W	881
YMR285C	58
YMR040W	8
YMR094W	14
YMR189W	74
YML128C	52
YML022W	405
YMR299C	56
YMR227C	36
YMR119W	137
YMR255W	34
YMR024W	32
YML054C	6
YMR317W	1
YMR084W	3
YMR274C	7
YMR215W	77
YMR277W	20
YMR033W	107
YML094C-A	0
YML041C	29
YMR305C	48
YMR315W-A	0
YMR237W	173
YML095C	7
YMR018W	1
YMR163C	14
YML027W	3
ZOD1	0
tD(GUC)M	0
YMR162C	133
YMR158W	28
YMR210W	104
YMR316C-A	2
YMR241W	502
YMR205C	766
YMR235C	389
YMR047C	124
YMR259C	132
YMR175W-A	0
YMR281W	21
YMR261C	84
YMR026C	57
YML010W	841
YMR150C	66
YMR067C	2
YMR179W	27
YMR126C	43
YML032C	63
YML018C	129
YML081W	153
YMR003W	20
YMR221C	79
YMR257C	37
YML068W	40
YMR117C	6
YMR060C	68
YMR144W	25
YMR068W	12
YML097C	65
YMR182C	2
YMR295C	355
YMR181C	1
YML080W	85
YMR194C-B	4
YMR140W	23
YMR058W	109
YMR076C	114
YMR239C	150
tG(GCC)M	0
YMR242C	1176
YMR306C-A	2
YMR193C-A	0
YMR114C	14
YMR009W	19
YMR088C	147
YMR253C	13
YMR103C	8
YMR254C	0
YMR303C	512
YMR316W	149
YML017W	273
YMR104C	57
YMR309C	952
YML133W-A	0
YMR155W	32
YMR313C	20
YMR028W	18
snR72	2
YMR154C	7
tY(GUA)M1	0
snR75	5
YML096W	86
YML016C	77
YML006C	39
YMR178W	161
YML109W	17
YML015C	40
YMR197C	19
YML014W	75
YML106W	828
YML025C	4
tS(AGA)M	0
YMR172C-A	0
YMR193W	34
YML052W	137
YML079W	116
YML101C-A	0
YML047C	1
YMR174C	1
YMR218C	186
YMR315W	106
YMR001C	230
tV(AAC)M1	0
tE(UUC)M	0
YML121W	99
YMR085W	1
YMR105W-A	0
YMR122C	1
snR78	7
YMR217W	688
tA(AGC)M2	0
YMR298W	59
YMR057C	0
YML042W	8
YMR320W	11
YMR287C	97
YMR289W	93
YML048W	257
YMR250W	39
YMR230W-A	5
YMR124W	36
YMR311C	52
snR77	16
YMR322C	1
YML119W	33
YML043C	98
YML046W	138
YML004C	360
YMR071C	130
YMR229C	3367
YMR063W	8
YMR301C	71
YMR276W	62
YMR002W	194
YML081C-A	18
YML019W	139
YMR176W	120
YMR158W-B	0
YML108W	32
YMR198W	43
YML094W	35
YMR006C	154
YML003W	8
YML057C-A	0
YML009C-A	16
tQ(CUG)M	3
YML093W	460
YMR116C	7321
YMR196W	83
YML053C	25
YMR151W	1
YML009C	29
YMR070W	5
YMR219W	125
YML037C	19
YMR280C	1
YMR170C	20
YMR123W	36
YML012C-A	1
YMR019W	75
YMR206W	1
YMR165C	20
YMR010W	59
YMR184W	36
YML126C	472
YMR244W	4
YMR279C	2
YMR316C-B	1
YMR107W	1
YML054C-A	0
YMR043W	21
tA(AGC)M1	0
YMR270C	70
YMR175W	3
YML009W-B	9
YMR035W	43
YMR108W	946
YML002W	30
YML111W	67
YMR278W	118
YMR185W	129
YMR304C-A	5
YML084W	0
YMR258C	65
YMR023C	25
YMR291W	30
YMR041C	22
YMR029C	142
YMR092C	351
YMR138W	43
YMR122W-A	45
YMR053C	10
YMR220W	146
YMR087W	12
YML031W	155
YML118W	6
YML120C	31
YMR078C	88
tL(CAA)M	1
YMR042W	6
YMR251W	0
YMR223W	43
YML007C-A	0
YMR256C	18
YMR214W	145
tP(UGG)M	6
YMR055C	2
YML117W	137
YMR271C	7
snR24	6
YMR226C	284
YML110C	243
YML047W-A	0
YML007W	188
YMR190C	47
YMR225C	4
YMR264W	119
YMR037C	8
YML024W	2651
YML083C	1
YMR182W-A	0
YMR030W	3
YMR187C	14
YMR238W	57
YML061C	145
YMR130W	61
YMR005W	90
YMR054W	269
YMR209C	140
YML102W	31
YMR194W	438
YMR252C	5
YMR164C	7
YMR074C	189
YML065W	151
YMR243C	354
snR85	288
YMR145C	255
YML071C	75
YMR015C	118
YML070W	414
YMR125W	532
YMR325W	0
YMR141W-A	1
YML072C	240
YML105C	141
YMR119W-A	10
YMR069W	6
YMR293C	39
YML124C	117
YMR090W	17
YML029W	61
YMR171C	47
YMR102C	117
YMR188C	54
YMR269W	8
YMR128W	644
YMR039C	91
YMR230W	1011
YMR267W	72
YMR247C	397
YMR152W	48
YMR251W-A	178
YMR146C	302
YMR228W	40
YMR032W	52
YMR013C-A	0
YMR001C-A	4
YMR031W-A	0
YMR153W	154
YMR056C	18
YMR282C	70
YMR234W	10
YMR323W	0
YMR062C	44
YMR247W-A	0
YMR038C	282
YMR049C	136
YMR272W-B	0
YMR147W	11
YML067C	146
tK(CUU)M	1
tR(UCU)M1	0
YML107C	22
snR54	5
YMR231W	112
YMR081C	1
YML051W	32
YMR314W	295
YMR113W	79
YML031C-A	0
YMR263W	56
YML034W	40
YMR131C	850
YMR310C	2
YMR034C	15
YML103C	369
YMR306W	24
YMR169C	16
YMR186W	10047
YML059C	139
YML086C	32
YMR013C	17
YMR127C	30
YMR153C-A	1
YMR212C	360
YMR296C	13
YMR101C	2
YMR166C	11
YMR061W	162
YMR288W	97
YMR265C	44
YML116W	59
YML130C	81
YMR273C	31
YMR292W	22
YMR137C	18
YMR013W-A	0
YML076C	20
YMR082C	0
tR(UCU)M2	0
YMR022W	26
YML062C	69
YMR086C-A	3
YML035C	84
YMR173W	13
YMR194C-A	0
YMR093W	167
YML036W	18
YMR307W	1641
YML116W-A	8
YMR021C	39
YMR135C	37
YMR121C	260
YMR129W	394
YML066C	0
YMR045C	273
YMR050C	191
YML045W	199
YML040W	0
YML045W-A	0
YMR046C	0
YMR051C	0
YML039W	275
YBR225W	10
YBR182C-A	0
YBL055C	163
YBR293W	31
YBR223W-A	0
YBR115C	100
YBR031W	397
YBL108C-A	0
YBR116C	0
YBR241C	6
YBR182C	16
YBR134W	0
YBL037W	33
YBR019C	0
YBR022W	30
YBR121C-A	0
YBR119W	7
YBL022C	368
snR161	200
YBR243C	39
YBR234C	205
YBR179C	59
YBR247C	45
YBR124W	0
YBL086C	19
YBL065W	0
YBR227C	125
YBR218C	196
YBR244W	136
YBR160W	58
YBL080C	33
YBR083W	8
YBR294W	0
tI(AAU)B	0
YBR091C	18
YBR284W	5
YBR158W	140
YBR111W-A	20
YBL071C	0
YBR126W-B	7
YBR229C	280
YBR042C	155
YBR150C	44
YBR298C	16
YBR143C	845
YBR014C	74
tS(AGA)B	0
YBR259W	61
YBR060C	29
YBR180W	0
YBL034C	91
YBR212W	4
YBR071W	6
YBL074C	15
YBL107C	37
YBR097W	113
YBR136W	103
YBR039W	230
YBL089W	23
YBL067C	206
YBR270C	14
YBR087W	154
YBR121C	2240
YBR026C	103
YBR197C	7
YBR027C	4
YBR177C	203
YBR176W	40
YBR230W-A	17
YBR090C	1
YBL071C-B	0
YBR064W	0
YBR044C	45
YBL068W	91
YBR216C	101
YBR271W	97
YBR084W	1608
YBR065C	44
YBR245C	140
YBR085W	12
YBR059C	115
YBR068C	484
YBR285W	0
YBR041W	249
YBR252W	108
YBL082C	22
YBL002W	73
YBL098W	84
YBR117C	0
YBR214W	6
YBR169C	134
YBR207W	104
YBR155W	17
YBL106C	46
YBR237W	69
YBR193C	13
YBR149W	125
YBR013C	17
YBL063W	56
YBL029C-A	7
YBR147W	3
YBR246W	17
YBR002C	57
YBR023C	382
YBL088C	83
YBL064C	60
YBL007C	249
tL(UAA)B2	0
YBL093C	113
YBL091C	240
YBR142W	422
YBR047W	4
YBR238C	3
YBR067C	17
YBR010W	871
YBL054W	14
YBR209W	0
YBL060W	25
YBR089W	0
YBR025C	1651
YBR040W	0
YBR230C	1
YBL027W	2764
YBL100C	0
YBR261C	85
YBR034C	348
YBR101C	209
YBL010C	19
YBR053C	138
YBL059C-A	27
YBR255C-A	5
YBL042C	290
YBL039C	1412
YBR217W	26
YBR200W-A	0
YBL003C	424
YBR069C	540
YBR056W-A	17
YBR009C	701
YBL038W	75
YBR056C-B	2
YBR081C	196
YBR007C	4
YBR146W	74
YBR171W	108
YBL028C	114
YBR135W	21
YBR264C	28
YBR043C	96
YBL059W	4
YBR131W	9
YBR233W-A	10
YBR092C	214
YBR126C	81
YBR057C	29
YBR086C	128
YBR174C	0
snR56	17
YBR281C	174
YBL103C	9
tG(GCC)B	1
YBR159W	395
YBR118W	13449
YBL004W	1589
YBR163W	63
YBL013W	4
YBL112C	0
YBR231C	13
YBL066C	5
YBR008C	16
YBL015W	13
YBR038W	51
YBL018C	48
YBR253W	20
YBL068W-A	0
YBR058C	205
YBL084C	31
YBR224W	0
YBR077C	31
YBL087C	1761
YBR098W	29
YBR239C	3
YBR168W	19
YBL046W	55
YBR003W	69
YBR215W	25
LSR1	42397
YBL025W	7
YBR105C	18
YBR200W	98
YBR190W	0
YBR248C	190
YBR145W	30
YBL047C	286
YBR099C	6
YBL014C	213
YBR062C	32
YBL092W	2100
YBR240C	12
YBR251W	43
YBR199W	427
YBR128C	8
YBR139W	51
YBL070C	0
YBR054W	124
YBL039W-B	5
YBR072W	11
YBR111C	195
YBL001C	121
YBR110W	65
YBL111C	20
YBL036C	189
tR(UCU)B	0
YBL094C	1
YBR033W	4
YBL073W	0
YBR096W	142
YBL053W	0
YBR030W	60
YBL076C	3731
YBR256C	176
YBR162W-A	86
YBL077W	9
YBR156C	6
YBL012C	0
YBL008W-A	0
YBR297W	14
YBR189W	4050
YBL096C	1
YBR011C	595
YBL041W	283
YBL081W	1
YBR089C-A	38
YBR103C-A	0
YBR296C	9
YBL040C	187
YBR165W	53
YBL026W	51
YBR082C	117
YBR280C	26
YBR061C	65
YBL016W	44
YBR175W	71
YBR029C	54
YBL057C	89
YBR298C-A	0
YBR192W	69
tQ(UUG)B	0
YBR302C	94
YBR254C	34
YBR204C	37
YBR220C	131
YBR222C	116
YBR290W	44
YBR162C	178
YBR167C	15
YBL033C	53
YBR228W	6
YBR263W	714
YBR250W	2
YBR272C	55
YBR120C	13
YBR084C-A	1627
YBL062W	1
YBR301W	0
YBR076W	2
YBR210W	29
YBR106W	930
YBR005W	64
YBR153W	18
YBR132C	9
YBR166C	156
YBR221W-A	0
YBR131C-A	0
YBR161W	41
YBR109C	109
YBR255W	58
YBR205W	200
YBR296C-A	0
YBL043W	8
YBR130C	35
YBR206W	9
YBR122C	79
YBR295W	97
YBR004C	84
YBR202W	44
YBR001C	38
YBL113C	13
YBR288C	175
YBR282W	14
YBL072C	3377
YBR103W	96
YBR107C	12
YBL024W	361
YBR012C	1
YBR188C	22
YBL075C	19
YBR102C	36
YBR006W	46
YBL051C	8
YBR196C	3791
YBL031W	10
YBR141W-A	0
YBL006W-A	2
YBL100W-C	0
YBR236C	116
YBR276C	252
YBR036C	238
YBR045C	14
YBR291C	14
YBR137W	82
YBR079C	290
YBR017C	402
YBL044W	0
YBL023C	137
YBR127C	675
YBR152W	2
YBR035C	129
YBR289W	30
YBL017C	829
YBR157C	36
YBL104C	22
YBL109W	0
tL(UAA)B1	0
YBR072C-A	0
YBR300C	3
YBR195C	43
YBR233W	3
YBR262C	25
YBR020W	1
YBR085C-A	26
YBR123C	48
YBR221C	349
YBL029W	2
YBL045C	172
YBR191W-A	99
YBR154C	399
YBR278W	33
YBR273C	117
YBR032W	0
YBR048W	130
YBR104W	149
YBL079W	318
YBR265W	47
YBR249C	542
YBR203W	30
YBR184W	12
YBR170C	33
YBR173C	6
YBR133C	39
YBR275C	66
YBL108W	0
YBL113W-A	0
YBL085W	114
YBL052C	111
YBL009W	20
YBR283C	229
YBR094W	185
YBR258C	9
YBR201W	35
YBR070C	50
tE(UUC)B	3
YBR198C	17
YBL056W	437
YBL099W	184
YBR257W	37
YBR126W-A	2
YBR242W	57
YBL008W	59
YBR181C	4201
tC(GCA)B	0
YBR052C	85
YBR093C	89
YBR049C	234
YBR056W	202
YBL030C	34
tT(AGU)B	0
YBR141C	6
YBR226C	3
YBL005W	20
YBR151W	201
YBR144C	0
YBR178W	3
YBR138C	18
YBL090W	42
YBL105C	80
YBL102W	140
YBL011W	107
YBR095C	17
YBR196C-B	2
YBL048W	0
YBR066C	9
YBR292C	0
YBR018C	4
YBR194W	9
YBR076C-A	14
YBR108W	2
YBR046C	24
YBR235W	172
YBR274W	62
YBL006C	71
YBR186W	0
YBR277C	0
YBR185C	16
YBL078C	11
YBR037C	30
YBR015C	26
YBR016W	4
YBL107W-A	1
YBL071W-A	1
YBR269C	5
YBR266C	1
YBR055C	113
YBR088C	104
tV(UAC)B	0
YBL019W	31
YBR112C	21
YBR164C	168
YBR148W	6
YBL020W	141
YBR208C	472
tD(GUC)B	1
YBR172C	72
YBL097W	63
YBR050C	2
YBR183W	54
YBR213W	2
YBR113W	1
YBL091C-A	14
YBR196C-A	1
YBR286W	782
YBR268W	25
YBR058C-A	115
YBR287W	132
YBL083C	0
YBL061C	203
YBR267W	71
YBR114W	9
YBL032W	28
YBR219C	0
tF(GAA)B	0
YBR299W	3
YBR191W	2223
YBR125C	63
YBL069W	11
YBR223C	8
YBR074W	333
YBR201C-A	1
YBR187W	156
YBL021C	17
YBL049W	2
YBL035C	10
YBL095W	38
YBR073W	275
YBR109W-A	0
YBR260C	28
YBR279W	41
YBR211C	37
YBR078W	168
YBR063C	56
YBR028C	55
YBL039C-A	0
YBR129C	68
YBL050W	170
YBR051W	0
YBR080C	206
YBL058W	343
YBL101C	8
YBR140C	302
YBR021W	29
YBR232C	0
YBR024W	41
YBL005W-B	312
YBL100W-A	0
YBR012W-B	179
YBR012W-A	0
YBL005W-A	0
YBL100W-B	80
YNR017W	48
YNL105W	0
YNR069C	13
YNL306W	110
YNL288W	26
YNL191W	14
YNL150W	12
YNL097C	44
tN(GUU)N1	0
YNL137C	60
YNL331C	7
YNL030W	583
YNL297C	124
YNL102W	79
YNR026C	32
YNL152W	6
YNL140C	0
YNL099C	46
YNL182C	248
YNL180C	19
YNR001C	208
YNL091W	124
YNL157W	79
YNL315C	109
YNL221C	60
YNR052C	140
YNL061W	108
YNL284C	82
YNR040W	26
YNL246W	85
YNL097W-A	0
YNL121C	122
snR191	2620
YNL043C	1
YNR055C	155
YNL039W	37
YNR036C	66
YNL304W	16
YNL119W	76
YNL034W	0
YNL187W	14
YNL310C	13
YNL277W	6
YNL126W	95
tL(UAA)N	0
YNL210W	0
YNR041C	77
YNL193W	54
YNL301C	521
YNL263C	37
YNL059C	96
YNL028W	0
YNL044W	37
YNL026W	116
YNL067W	836
YNL205C	0
YNL104C	317
YNL169C	99
YNL268W	120
YNL162W	1298
YNL257C	133
YNL229C	145
YNL042W-B	0
YNL248C	377
YNR045W	30
YNR051C	198
YNL190W	8
YNL194C	2
YNL080C	22
YNR005C	0
YNR064C	2
YNL145W	0
YNR068C	6
YNL323W	197
YNL003C	52
YNL199C	74
YNL048W	171
YNL072W	4
YNL224C	114
YNL067W-A	0
YNR032W	60
YNL206C	150
YNR062C	4
YNL203C	3
YNL273W	91
tI(AAU)N1	0
YNL213C	23
YNL055C	93
YNL170W	12
YNR013C	13
YNL269W	0
YNR020C	36
YNL041C	149
YNL234W	22
YNL165W	29
YNL116W	11
YNL008C	88
YNL309W	1
YNR015W	62
YNR075W	14
YNL025C	10
YNL058C	10
YNL313C	241
YNL122C	20
YNL094W	37
YNL001W	177
YNL317W	10
YNL035C	92
YNL007C	201
YNL162W-A	5
YNR039C	13
YNL103W-A	0
tL(CAA)N	0
YNL052W	53
YNL120C	0
YNL002C	160
YNL311C	31
YNR007C	28
YNL291C	141
YNL195C	5
YNL087W	874
tF(GAA)N	0
YNL217W	178
YNL029C	69
YNR028W	49
YNL009W	12
YNL024C-A	43
YNL334C	2
YNL319W	1
YNL295W	28
tN(GUU)N2	0
YNL192W	326
YNL149C	174
YNL071W	130
YNL089C	1
YNL308C	310
YNL239W	37
YNL275W	52
YNR071C	1
YNL226W	2
YNL040W	135
YNL117W	0
YNL050C	29
YNL086W	6
YNL017C	0
YNR070W	4
YNR067C	170
YNL305C	45
YNL015W	12
YNL146C-A	0
YNL063W	18
YNL294C	98
YNR046W	8
YNL167C	10
YNL280C	73
YNR002C	2
YNL036W	18
YNL075W	214
YNR058W	16
YNL054W	30
YNR006W	37
YNR042W	4
YNL261W	84
YNL188W	50
YNL146W	1
YNL228W	1
YNL211C	6
YNR021W	383
YNL201C	234
YNR033W	130
YNR034W	21
YNL272C	135
YNL245C	5
YNR074C	48
YNL123W	342
YNR016C	1616
YNL223W	17
YNR032C-A	24
YNL133C	10
YNL178W	6636
YNL065W	418
YNR043W	66
YNL021W	104
YNL124W	32
YNL312W	148
YNL143C	0
YNL251C	1
snR40	24
YNL299W	78
snR19	11916
YNR049C	12
YNL163C	430
YNR073C	2
YNL127W	38
YNL118C	232
tT(AGU)N2	0
YNL189W	332
YNL290W	113
YNR025C	9
YNL250W	47
YNL314W	14
YNL227C	55
YNL218W	55
YNL004W	176
YNR023W	38
YNL092W	2
YNL324W	1
YNL233W	69
YNL155W	131
YNL020C	56
YNL076W	28
YNL200C	36
YNL177C	65
YNL077W	23
YNL293W	80
YNL098C	161
YNR004W	11
YNL049C	249
YNR019W	24
YNL031C	558
YNL019C	2
YNL214W	5
YNL006W	77
YNR030W	186
YNL038W	63
YNL090W	102
YNL151C	83
YNL254C	46
YNR008W	24
YNR038W	66
YNR003W-A	0
YNL307C	218
YNL131W	165
YNL265C	42
YNL175C	405
YNL042W	5
YNL022C	176
YNL056W	74
YNL011C	39
YNL329C	109
YNL074C	3
YNL093W	1
YNR047W	32
YNL183C	26
YNL057W	0
YNL238W	219
YNL154C	205
YNL267W	128
tP(UGG)N2	6
YNL014W	11
NME1	5684
YNL078W	40
YNL209W	3850
YNL253W	52
YNL173C	75
YNL066W	56
YNL321W	10
YNR054C	20
YNR072W	1
YNR076W	0
YNR031C	229
YNL110C	112
YNL232W	52
YNL262W	221
YNL142W	25
YNL129W	61
YNR014W	0
YNL005C	125
YNL174W	9
YNL335W	1
YNL240C	31
YNL318C	0
YNL256W	308
YNL012W	11
YNR029C	113
YNL130C-A	0
YNL107W	35
YNR065C	81
YNL332W	3
YNL023C	221
YNR056C	2
YNL186W	205
YNL153C	88
YNL130C	156
YNL088W	731
YNL216W	221
YNL276C	3
YNL108C	28
YNL252C	35
YNL181W	127
YNL197C	10
YNL064C	514
YNL202W	3
YNL283C	42
YNL147W	51
YNL286W	40
YNL337W	0
YNL322C	4
YNL158W	23
YNL168C	90
YNL259C	34
YNR022C	45
YNR077C	0
YNL068C	21
tI(AAU)N2	0
YNL037C	80
YNL085W	787
YNL051W	51
YNL148C	13
YNR075C-A	0
YNL255C	545
YNL070W	11
tD(GUC)N	1
tT(AGU)N1	0
YNL271C	190
YNL198C	0
YNR018W	22
YNL327W	43
YNL236W	53
YNR001W-A	0
YNL053W	7
YNL281W	72
YNL279W	2
YNL156C	92
YNL260C	7
YNL222W	35
YNL235C	2
YNR059W	35
YNR044W	2
YNL225C	57
YNL215W	36
YNL326C	25
YNL100W	70
YNR009W	9
YNR066C	31
YNL339W-A	0
snR66	11
YNL266W	1
YNL292W	126
YNL242W	35
YNR057C	4
tG(UCC)N	0
YNL067W-B	0
YNL166C	105
YNL111C	55
YNL069C	1699
YNL277W-A	0
YNL128W	4
YNL300W	1
YNL179C	2
YNR050C	494
snR49	1129
YNL138W	90
YNR048W	19
YNL302C	2383
YNL045W	49
YNL125C	13
YNL207W	212
YNR011C	29
YNL241C	42
YNL112W	953
YNL249C	49
YNL270C	3
YNL115C	73
YNL073W	86
YNL082W	68
YNL097C-B	0
YNR034W-A	6
YNL296W	0
YNL138W-A	9
YNL196C	1
YNL109W	1
YNL101W	94
YNR012W	137
YNL114C	3
YNL237W	11
YNL084C	291
YNL289W	10
YNL171C	0
YNL208W	213
YNL010W	591
YNL134C	206
YNR053C	651
tP(AGG)N	0
YNL231C	282
YNL230C	2
YNL339W-B	0
YNL258C	197
YNL328C	9
YNL081C	17
YNR037C	41
YNR063W	23
YNL339C	47
YNR060W	9
YNL287W	820
YNL095C	32
YNL096C	43
YNL282W	15
YNL047C	15
YNL139C	315
tP(UGG)N1	0
YNL298W	19
YNL113W	83
YNR003C	122
YNL316C	17
YNL016W	313
YNL330C	193
YNR010W	4
YNL172W	137
YNL132W	131
YNR027W	72
YNL083W	21
YNL013C	0
YNL164C	41
YNL274C	10
YNL176C	8
YNR061C	105
YNL303W	1
YNR035C	302
YNL160W	22
YNR024W	53
YNL024C	27
YNL018C	1
YNL033W	2
YNL141W	294
YNL320W	25
YNL204C	2
YNL106C	13
YNL338W	0
YNL161W	47
YNL247W	285
YNL285W	1
YNL062C	210
YNL325C	73
YNL046W	50
YNL032W	43
YNL135C	298
YNL212W	183
YNL243W	268
YNL103W	53
YNL144W-A	0
YNL333W	8
YNL027W	16
YNL278W	17
YNL144C	28
YNL159C	7
YNL220W	426
YNL184C	0
YNL336W	78
YNL264C	51
YNL136W	24
YNL185C	7
YNL219C	123
YNL079C	703
YNL244C	242
YNL054W-B	177
YNL284C-B	346
YNL284C-A	0
YNL054W-A	0
YJL160C	1
YJL204C	66
YJR105W	1248
YJR129C	31
YJL139C	25
YJL062W-A	23
YJL110C	8
YJR088C	178
YJL213W	31
YJR046W	18
YJL020C	54
YJL187C	63
YJR131W	28
YJL133W	14
YJL086C	0
YJR053W	50
YJR044C	31
YJR100C	45
YJR012C	4
YJR067C	43
YJR146W	0
YJR140W-A	1
YJR130C	32
YJR069C	102
tV(AAC)J	0
YJR120W	1
YJL186W	341
YJL008C	478
YJL061W	195
YJR085C	112
YJR040W	19
YJL189W	572
YJR039W	40
YJL202C	0
YJL009W	6
YJR005W	131
YJL006C	33
YJR150C	0
YJR098C	45
YJL103C	5
YJL156C	82
YJL185C	6
YJL135W	0
YJR138W	82
YJL108C	6
YJR037W	0
YJR079W	1
YJR049C	97
YJR008W	29
YJR023C	1
YJR002W	389
YJR145C	3221
YJR048W	8
YJR009C	1158
YJL222W-A	0
YJL173C	28
YJR014W	109
YJR135W-A	24
YJR045C	258
YJL176C	35
YJL193W	36
YJR128W	0
YJL159W	28
YJL030W	37
YJL047C	40
YJL194W	23
YJL195C	2
YJR108W	5
YJL199C	2
YJL216C	18
YJL011C	48
YJR060W	23
YJR119C	11
YJR092W	54
YJL051W	24
YJR071W	0
YJR115W	2
YJL010C	184
YJL084C	17
YJR030C	49
YJL119C	0
YJL221C	1
YJR140C	201
YJR161C	36
YJL136C	947
tR(ACG)J	0
YJL146W	25
YJL060W	89
tW(CCA)J	7
YJL117W	331
YJL149W	2
YJR063W	22
YJL067W	3
YJL164C	49
YJL223C	0
YJL079C	6
snR3	1628
YJL156W-A	0
YJL106W	11
YJL171C	329
YJL058C	32
tL(UAG)J	0
YJL132W	14
YJL172W	94
YJR114W	3
YJL093C	106
YJL163C	11
YJR153W	1
YJL179W	34
YJR080C	52
YJL037W	0
YJL104W	64
YJL050W	405
YJL002C	491
YJR084W	32
YJL220W	0
YJR034W	25
YJR019C	3
YJR093C	5
YJL201W	30
YJL161W	2
YJR021C	2
YJL070C	22
snR128	247
YJL029C	92
YJR010W	39
YJR151W-A	0
tD(GUC)J3	2
YJR144W	117
YJL073W	37
YJL022W	0
YJR038C	1
snR37	13617
YJR094W-A	1191
YJL052W	200
YJR139C	1181
YJR158W	0
YJL089W	2
YJL077W-B	0
YJL016W	43
YJL127W-A	0
YJR007W	38
tA(AGC)J	0
YJR096W	52
YJL032W	1
YJR065C	123
YJL019W	16
YJR082C	13
YJL181W	42
YJR095W	0
YJR086W	2
YJL077C	1
tR(UCU)J2	0
YJR006W	69
YJR072C	299
YJL118W	2
YJL184W	25
YJR133W	81
YJR025C	56
YJR018W	2
YJL095W	15
YJR147W	3
YJL043W	0
YJL107C	3
YJL012C	925
YJR121W	190
YJL145W	189
YJL153C	11
YJL088W	1
YJR064W	1105
YJL137C	15
YJL074C	172
YJL111W	531
YJL158C	44
YJR016C	1160
YJR099W	22
YJL208C	31
YJL048C	40
YJL197W	119
YJR074W	37
YJL127C-B	17
tD(GUC)J4	0
YJL020W-A	0
YJL078C	7
YJL165C	122
YJR117W	9
YJR057W	57
YJR160C	0
YJL134W	76
YJL219W	2
YJL081C	185
YJL054W	126
YJR137C	124
tK(CUU)J	0
YJL038C	1
YJR056C	23
YJL072C	24
YJR152W	4
YJL142C	0
YJL192C	111
YJR001W	340
YJR110W	57
YJL190C	1753
YJL182C	1
YJL099W	72
YJL090C	46
YJL055W	192
YJL085W	70
YJR109C	327
YJL167W	559
tM(CAU)J3	0
YJL127C	10
YJR004C	78
YJL036W	48
YJL150W	0
YJL168C	141
YJR036C	9
YJL162C	32
YJR106W	11
YJR043C	22
YJR066W	250
YJL001W	279
YJR061W	30
YJL212C	44
YJL024C	27
YJR125C	121
YJR051W	167
YJR112W-A	30
YJR050W	34
YJR011C	27
YJR136C	37
YJL200C	148
