Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IN1.bam
YJR033C	7
YJL068C	19
YJL112W	8
YJL039C	21
YJL180C	5
YJL147C	1
YJR116W	1
YJL025W	0
YJR062C	4
YJR090C	8
YJR035W	6
YJL174W	6
YJL203W	0
YJL014W	74
YJL027C	0
YJR157W	0
YJR149W	1
YJR154W	0
YJR075W	17
YJR052W	4
IRT1	1
YJL026C-A	1
tE(UUC)J	6
YJR126C	10
tL(UAA)J	0
tG(GCC)J1	0
YJL005W	18
YJL206C	2
YJL100W	3
tT(AGU)J	0
YJL047C-A	0
tD(GUC)J2	1
YJL222W-B	0
YJR076C	12
YJL217W	24
YJR059W	3
YJR124C	5
YJL143W	21
YJL059W	2
YJR078W	0
tM(CAU)J2	0
YJL207C	26
YJL144W	0
YJL125C	5
YJL198W	14
tD(GUC)J1	0
YJL122W	11
YJL007C	0
YJL225C	9
YJL211C	1
YJR073C	3
YJR143C	125
YJL131C	2
YJL177W	253
YJR032W	10
YJR151C	0
YJR024C	19
YJL140W	2
YJR068W	22
YJR017C	4
YJR058C	4
YJR101W	13
YJL026W	192
YJL096W	4
tM(CAU)J1	0
tR(CCU)J	0
YJR156C	0
YJL063C	8
YJR159W	2
YJR094C	0
tG(GCC)J2	0
YJL028W	0
YJL101C	3
YJL056C	1
tY(GUA)J1	0
YJR041C	11
YJL080C	76
YJR091C	5
YJR013W	6
YJL222W	4
YJL121C	31
YJL138C	338
YJR047C	5
YJL151C	17
YJL057C	6
YJL218W	3
YJR087W	0
YJL130C	338
snR190	6807
YJL069C	18
YJL045W	0
YJL091C	4
YJL033W	21
YJR122W	2
YJL041W	30
tR(UCU)J1	0
YJL065C	2
YJR148W	92
YJL123C	12
YJL046W	4
YJR123W	920
YJR118C	4
YJL071W	2
YJR015W	27
YJR102C	6
YJL004C	2
YJL155C	2
YJL154C	21
YJR107W	0
YJL035C	1
YJR089W	4
YJL042W	4
YJL169W	0
YJL115W	1
YJR003C	7
YJL116C	0
YJL053W	10
YJL124C	11
YJR104C	146
YJL105W	1
YJL215C	0
YJR070C	52
YJR097W	0
YJL126W	4
YJL214W	0
YJL166W	12
YJL023C	1
YJL094C	4
YJR054W	10
YJR141W	6
YJL191W	48
YJR135C	1
YJL049W	4
YJR155W	0
YJL109C	72
YJL013C	4
YJL141C	1
YJL133C-A	0
YJL178C	7
YJR022W	0
YJL062W	3
YJL197C-A	0
YJL082W	6
YJL120W	0
YJL098W	9
YJL152W	1
YJR162C	0
YJL196C	101
YJL003W	2
YJL015C	0
YJL075C	0
YJR020W	1
YJL205C	0
YJR113C	17
YJR111C	7
YJR055W	1
tY(GUA)J2	0
YJL148W	29
tS(AGA)J	0
YJL097W	10
YJL031C	6
YJR132W	14
YJL092W	4
YJL083W	2
YJL175W	0
YJL225W-A	0
snR60	0
YJL102W	3
YJL077W-A	0
YJL052C-A	0
YJR083C	0
YJL128C	7
YJR005C-A	0
YJR042W	24
YJL209W	6
YJL087C	8
YJR127C	5
YJL210W	9
YJR134C	2
YJL076W	17
YJR027W	6
YJL113W	1
YJR026W	0
YJR028W	0
YJL114W	0
YJR029W	18
YKL103C	5
tL(UAA)K	0
YKL131W	1
tV(AAC)K1	0
tT(CGU)K	0
snR69	9
YKR004C	0
YKR092C	5
YKL002W	14
tA(AGC)K1	0
YKL173W	4
YKL061W	2
YKL139W	4
YKL180W	123
YKL004W	17
YKL143W	17
YKL062W	4
YKL172W	36
YKR014C	23
YKL149C	7
YKR099W	3
YKL110C	5
YKL094W	22
YKR094C	380
YKR058W	1
YKL183C-A	0
YKR052C	4
YKL157W	78
YKL068W-A	2
YKR062W	3
YKL091C	0
YKR073C	0
YKR087C	5
YKL070W	0
YKR038C	9
YKR048C	98
YKL096W-A	5
YKL014C	40
YKR082W	23
YKR045C	0
YKL018C-A	0
YKL126W	26
YKR072C	1
YKR075W-A	0
YKL074C	8
YKL087C	3
YKL018W	3
YKL135C	21
YKL112W	9
YKR085C	8
YKR102W	0
YKL217W	0
YKR044W	3
YKR080W	21
YKL065W-A	0
YKL156C-A	3
YKR068C	15
YKR027W	8
YKL081W	117
YKR022C	5
YKL083W	0
YKL198C	0
YKR007W	0
YKR078W	2
YKR001C	54
YKR025W	5
YKL124W	3
YKR095W	27
YKL129C	9
YKL100C	8
YKL041W	3
YKL221W	0
YKL031W	2
YKR074W	17
YKL138C	6
YKL063C	1
tK(UUU)K	0
YKL024C	15
YKL086W	0
YKL073W	19
YKR006C	9
YKL034W	4
YKL118W	0
YKL104C	51
YKL191W	25
YKR042W	15
YKR013W	9
YKR101W	4
YKL039W	10
YKL214C	6
YKL155C	3
YKL116C	5
YKR089C	5
YKR018C	14
YKR079C	8
YKL153W	33
YKL027W	11
YKL100W-A	0
YKL035W	47
YKL084W	0
YKL207W	28
YKR066C	24
YKL117W	82
YKL140W	5
YKL007W	19
YKL051W	2
YKL022C	5
YKL021C	16
YKL148C	5
YKL038W	2
YKL125W	12
YKL048C	7
YKL053W	0
YKR093W	22
YKL201C	4
YKL123W	0
YKL224C	0
YKL077W	30
YKR103W	1
YKR104W	0
YKR024C	12
YKR056W	11
YKL203C	10
YKR054C	13
YKR057W	283
YKL133C	1
tH(GUG)K	0
YKL122C	7
YKR100C	3
YKR083C	3
YKL225W	0
YKL189W	0
YKL113C	6
tV(AAC)K2	0
YKL213C	5
YKL154W	7
YKR063C	4
YKL163W	1
YKL174C	15
YKL134C	5
YKR011C	1
YKL005C	3
YKL069W	2
YKL006W	187
YKL187C	0
YKL111C	0
YKR035W-A	12
YKL182W	692
YKL099C	20
YKL179C	5
YKL047W	6
YKL049C	4
YKL220C	0
YKL183W	16
YKL181W	149
YKL088W	7
YKL209C	1
tL(CAA)K	0
YKR019C	2
YKR012C	0
YKL166C	9
YKL016C	15
YKR086W	7
tR(ACG)K	0
YKL141W	12
YKL065C	17
YKL013C	9
YKL040C	17
YKR061W	3
YKL096W	1
YKR050W	1
YKL170W	6
YKR046C	2
YKL210W	239
YKR002W	4
YKL015W	10
snR87	0
YKL009W	53
YKL108W	1
YKR097W	2
YKL071W	0
YKL075C	3
YKL206C	8
tD(GUC)K	2
YKL195W	22
YKL130C	5
YKL064W	10
YKR026C	24
YKL076C	0
YKL188C	0
YKL196C	36
snR42	1742
YKR105C	0
YKL109W	6
YKR071C	20
YKL168C	1
YKL102C	0
YKR090W	4
YKR036C	9
YKL202W	0
YKR084C	17
YKL216W	349
YKR055W	2
YKL219W	7
YKL020C	6
YKL178C	99
YKL067W	22
YKL097C	0
YKL095W	1
YKR031C	4
YKL036C	0
YKR088C	5
YKL151C	6
YKL105C	0
YKL169C	0
YKL150W	14
YKL023C-A	1
YKL138C-A	3
YKL082C	5
YKR070W	27
YKR021W	1
YKR016W	8
YKR033C	0
YKR059W	354
YKR069W	4
YKR053C	0
YKL218C	1
YKL167C	3
tE(UUC)K	5
YKL142W	15
YKL011C	4
YKL160W	14
YKL144C	5
YKL055C	1
YKR043C	67
YKR039W	3
YKL019W	30
YKL184W	10
YKR029C	1
YKL176C	22
YKL033W-A	62
YKL090W	2
YKR041W	0
YKL010C	10
YKL032C	1
YKR051W	1
YKR098C	3
YKL175W	2
YKL120W	45
YKL222C	0
YKL092C	7
YKL068W	8
YKR009C	2
tA(AGC)K2	0
YKR028W	10
YKR076W	1
YKR106W	0
YKL197C	5
YKL152C	3489
YKL093W	0
YKL080W	112
YKL185W	7
YKR081C	22
YKR035C	1
YKL101W	7
YKR008W	3
tW(CCA)K	10
YKL056C	883
YKL156W	55
YKL162C	1
YKL192C	3
YKR064W	3
YKL017C	3
YKL204W	3
YKL190W	7
YKL211C	52
YKL115C	0
YKL107W	1
YKL127W	52
YKL165C-A	0
YKR049C	1
YKL052C	1
YKL053C-A	7
YKL121W	1
tN(GUU)K	0
YKL050C	1
YKL194C	2
YKR037C	4
YKL059C	5
YKL205W	17
YKL137W	6
YKR015C	0
YKL146W	12
YKR003W	4
YKL028W	5
YKR010C	2
YKL193C	2
tK(CUU)K	0
YKL212W	50
YKL147C	0
YKL054C	18
snR38	1
YKR096W	7
YKL006C-A	5
YKL164C	20
YKL145W-A	0
YKL026C	0
YKL044W	2
YKL089W	2
YKR077W	0
YKR095W-A	2
YKL079W	16
YKL161C	0
YKL159C	2
YKR030W	0
YKL037W	0
YKL042W	5
YKR020W	1
YKL012W	9
YKL106W	13
YKR075C	4
YKR065C	7
YKL043W	3
YKL045W	10
YKR060W	5
YKL085W	41
YKL165C	11
YKL003C	3
YKL072W	2
YKL177W	0
YKL186C	12
snR64	5
YKR032W	0
YKL132C	1
YKL223W	0
YKL078W	4
YKL001C	6
YKR040C	0
YKL046C	27
YKR017C	3
YKL058W	11
YKL208W	2
YKR005C	2
YKR034W	0
YKL060C	5062
YKL030W	0
YKL162C-A	0
YKR091W	1
YKL096C-B	0
YKL171W	3
YKL025C	3
YKL023W	0
tR(UCU)K	0
YKL215C	8
YKL136W	3
YKL033W	6
YKR023W	2
YKR067W	2
YKL098W	1
YKL114C	17
YKL145W	46
YKL057C	22
YKL106C-A	0
YKL128C	26
YKL008C	22
YKL029C	12
YKR047W	3
YKL066W	3
YKL119C	13
YEL041W	0
YER011W	1
YER158W-A	0
snR53	0
YER056C-A	121
YEL067C	0
YEL054C	351
YEL047C	64
YER146W	11
YER159C	3
YER084W	0
YER183C	4
YEL009C-A	0
YEL059C-A	2
YER172C	20
YER092W	4
YEL008C-A	0
YEL032W	17
YEL010W	0
YEL040W	68
YEL059W	0
YER105C	17
YEL053C	5
YEL046C	54
YER137C	0
YER013W	11
YER147C-A	0
YEL036C	17
YER094C	52
YER038C	0
YEL034W	292
YER144C	1
YER069W	14
YEL066W	8
YER161C	2
YER131W	107
YER027C	10
tH(GUG)E2	1
YER088C-A	0
YER002W	8
YEL062W	3
YEL074W	0
YER142C	2
YER035W	5
YER145C	12
YER176W	6
YER071C	7
YER150W	0
YER177W	204
YER123W	10
YEL018W	0
YER116C	1
YER043C	131
YEL004W	1
YER141W	18
YER170W	1
YER047C	4
YER132C	5
YEL068C	1
YER080W	21
YER052C	24
YER070W	58
YEL007W	1
tE(UUC)E2	4
YER068C-A	0
YER115C	5
tS(AGA)E	1
YER076C	0
YEL021W	0
YEL026W	19
YER040W	2
YEL016C	0
YER012W	31
YER190W	9
YER185W	0
YER189W	1
YEL060C	11
YEL052W	12
YER149C	8
YER111C	4
YER081W	5
YER010C	4
YER018C	6
YEL076C	0
YEL018C-A	0
YER072W	4
YER093C	9
YER178W	105
YER030W	9
YER128W	3
YER003C	33
YER163C	3
YEL005C	1
YER173W	4
YEL065W	5
YEL055C	36
YER029C	2
YER089C	3
YER179W	1
YEL011W	2
YER166W	20
YER061C	2
YER082C	22
YER118C	3
YER152C	16
YER107C	13
YER020W	2
YER125W	22
YER122C	23
YER038W-A	0
YER057C	5
YEL033W	35
YER006W	44
YER007W	1
YER078W-A	0
tA(UGC)E	0
YEL002C	37
YEL064C	0
YER103W	8
YER007C-A	33
snR80	103
YER093C-A	0
YER120W	22
YER033C	1
YER054C	0
tV(AAC)E2	0
YER164W	10
YER139C	2
snR52	15
YEL042W	4
YER190C-A	0
tS(UGA)E	1
YER008C	2
YER114C	6
YER034W	0
YEL008W	0
YER014W	7
YER143W	6
YER053C-A	0
YER028C	0
YER048C	25
YER044C	12
YEL039C	0
YER053C	1
tQ(UUG)E1	0
YEL034C-A	8
YER155C	42
snR4	247
YER050C	10
YER031C	31
YER037W	1
YEL049W	0
tQ(UUG)E2	0
YEL006W	1
YER100W	10
YER181C	1
YER015W	3
YER129W	9
YER172C-A	0
tR(UCU)E	0
YEL072W	0
YEL075C	1
YER048W-A	9
YER051W	3
YER171W	9
YER078C	6
YER169W	3
YEL003W	18
YEL077W-A	0
YEL017C-A	18
YER133W	79
YER152W-A	0
YER060W	6
YER186C	4
YER188W	1
YEL045C	0
YER022W	9
YER148W-A	0
YER157W	15
YER014C-A	0
YEL076C-A	1
YEL038W	37
YER066W	2
YER098W	0
YEL035C	0
RPR1	7294
YER063W	13
YER127W	12
YER154W	5
YER032W	1
YER180C-A	1
YEL071W	72
tK(CUU)E2	0
YEL057C	0
YEL069C	0
YEL043W	2
YER096W	0
YER017C	12
YEL019C	1
YER009W	42
YER104W	0
YER067W	3
SCR1	107183
YER044C-A	0
YER101C	2
YER121W	0
YER019C-A	23
tE(UUC)E1	0
YEL050C	14
YER062C	3
YER006C-A	1
YER016W	12
YEL025C	9
YER024W	3
YER023W	98
YER079W	0
YER136W	38
YER151C	8
YEL029C	5
YER065C	2
YEL050W-A	0
YER085C	0
YER147C	3
YER064C	2
YER119C	7
YEL020C-B	1
YER068W	0
YER158C	1
YER138W-A	6
YER130C	8
YEL015W	11
tK(CUU)E1	0
YER153C	2
YER137W-A	0
YER113C	7
YEL030W	4
YER083C	4
YER167W	3
YEL032C-A	0
YEL073C	0
tV(AAC)E1	0
YER005W	13
YER102W	547
YER046W	1
YER023C-A	0
YEL031W	63
YER075C	3
YER073W	34
YEL027W	290
YEL024W	9
YER049W	58
YER175W-A	0
YEL037C	16
YER134C	4
YER088C	6
YER175C	0
tG(GCC)E	0
YER021W	62
YER004W	7
YER087C-A	1
YEL017W	1
YER106W	1
YER066C-A	0
YER117W	518
YER145C-A	1
YER076W-A	0
YER187W	0
snR14	300
YER046W-A	0
YER168C	16
YER124C	42
SRG1	13
YER095W	5
YEL028W	1
YER045C	0
YER088W-B	0
YER086W	50
YER188C-A	0
YER148W	18
YEL022W	19
YEL001C	24
YER056C	65
YER087C-B	3
YEL013W	25
YER074W	494
tE(UUC)E3	1
YER133W-A	1
YER119C-A	1
YEL063C	11
YEL051W	101
YER190C-B	0
YEL061C	8
YER059W	1
YER091C-A	0
YER140W	5
YEL056W	7
YER084W-A	0
YER036C	105
YEL009C	87
YER079C-A	0
YEL053W-A	14
tM(CAU)E	0
YEL030C-A	0
YEL014C	0
YER156C	44
YER162C	0
YER090W	33
YER074W-A	6
YER041W	2
YER165C-A	0
YER097W	4
YER112W	10
YER090C-A	1
YER067C-A	0
snR67	37
tH(GUG)E1	0
YER174C	14
YER107W-A	0
YER026C	48
YER099C	24
YEL048C	0
YEL070W	0
YER025W	64
YEL075W-A	1
YER126C	30
tI(AAU)E1	0
YER182W	9
YER165W	114
YEL058W	77
YER060W-A	1
YER184C	6
YEL012W	6
YEL020W-A	10
YER077C	7
YER039C	0
YER042W	8
YER019W	18
YER039C-A	0
YER058W	0
YER110C	235
YER135C	0
YEL023C	2
YEL077C	3
tI(AAU)E2	0
YER001W	10
YEL020C	5
YEL044W	7
YER180C	2
YER087W	1
YER055C	99
tR(ACG)E	0
YER091C	155
YER138C	20
YER137C-A	0
YER159C-A	0
YER160C	10
YHR094C	15
YHL031C	5
YHL002W	7
YHR219C-A	0
YHR045W	19
YHR084W	6
YHR126C	0
tS(AGA)H	0
YHR125W	0
YHR206W	4
YHR097C	0
YHR005C-A	23
YHR193C-A	0
YHR007C	161
YHR214C-D	0
YHR212W-A	0
YHR184W	1
YHR132C	14
YHR182C-A	10
YHR025W	21
YHR055C	32
YHR073W	18
YHL015W-A	0
YHR064C	171
YHL041W	0
YHR143W	0
YHR052W-A	0
YHL047C	5
YHR175W-A	2
YHR003C	14
YHL032C	3
YHR154W	7
YHR031C	3
YHL042W	0
YHR022C-A	0
YHR180C-B	0
YHR106W	3
YHR186C	6
YHL029C	0
YHR048W	1
YHR039C-A	60
YHR073W-A	0
YHR035W	3
YHR165C	17
YHL006C	2
YHL025W	17
YHR172W	2
YHR002W	1
YHR016C	9
RUF5-2	0
YHR079C	5
YHR169W	15
YHR054C	5
YHR065C	19
YHR088W	15
tH(GUG)H	0
YHR093W	0
YHL036W	1
YHR100C	6
YHR105W	0
YHR056C	7
YHR135C	5
YHR180W	0
YHR086W	5
YHR146W	35
YHR195W	4
YHR119W	7
YHR033W	3
YHR024C	12
YHL043W	0
YHL039W	16
YHR059W	0
YHL048C-A	0
YHR026W	73
YHR160C	0
YHR085W	9
YHR113W	38
YHR175W	7
YHR148W	10
YHR208W	129
YHR001W	14
YHR131C	3
YHR049C-A	0
YHR086W-A	0
YHR141C	486
YHR170W	72
YHL021C	3
YHR078W	4
YHR007C-A	1
YHL044W	0
YHR214W-A	0
YHR161C	3
YHR074W	39
YHR164C	2
YHL006W-A	0
YHR204W	6
YHL002C-A	0
YHL030W-A	0
tF(GAA)H2	0
YHR163W	37
YHL046C	0
YHR056W-A	0
YHL004W	5
YHL009C	2
YHR138C	1
YHR166C	5
YHR151C	4
YHL014C	1
YHR021C	198
YHR198C	0
YHL034C	21
YHR124W	1
YHR011W	2
YHR096C	1
YHR185C	0
YHR190W	36
YHR075C	1
YHR117W	7
YHR109W	2
YHR207C	9
YHR132W-A	7
YHR015W	0
YHL015W	404
YHR090C	3
YHR189W	0
YHR001W-A	3
YHR070C-A	0
YHR108W	25
YHR006W	5
YHR147C	7
YHR180W-A	0
YHR092C	5
YHR080C	1
YHL045W	1
YHR022C	0
YHL027W	10
YHL003C	20
YHR070W	11
YHR150W	3
YHR133C	26
YHR215W	0
YHL020C	16
YHR101C	0
YHR046C	5
YHR095W	0
YHR182W	0
YHR098C	19
YHR145C	0
YHR120W	4
YHL030W	24
tV(CAC)H	2
YHR051W	26
YHR130C	1
YHR149C	1
YHR127W	5
YHR194W	3
YHR213W-A	0
YHR032C-A	0
YHR203C	725
YHR168W	0
YHR167W	4
YHR050W	9
YHR112C	8
YHR027C	75
YHR214C-E	0
YHR214W	0
YHR188C	8
YHL023C	0
YHR099W	20
YHR196W	24
YHR177W	0
YHR174W	1956
YHR199C-A	0
YHR034C	3
YHR179W	29
YHR014W	0
YHR171W	3
tF(GAA)H1	1
YHR121W	10
YHR116W	1
YHR087W	0
YHR176W	0
YHR173C	1
YHL010C	4
YHR102W	3
YHR063C	31
YHR050W-A	2
YHR137C-A	2
YHL017W	16
YHL035C	0
YHR043C	15
YHR115C	3
YHL007C	8
YHR018C	42
YHR076W	7
YHL019C	1
YHR061C	0
tV(AAC)H	0
snR32	521
YHR068W	131
YHR218W-A	0
YHR037W	8
YHR012W	13
YHR144C	9
YHR077C	9
YHR156C	0
YHR217C	0
YHR036W	2
YHR091C	5
YHR052W	47
YHR123W	7
YHR009C	43
YHL018W	0
YHL012W	0
YHR211W	0
YHR155W	4
RUF5-1	1
YHR139C	0
YHR032W-A	8
tA(AGC)H	0
YHR210C	0
YHR072W-A	25
YHR140W	0
YHR044C	5
YHL016C	2
tP(UGG)H	3
YHR202W	4
YHR019C	269
YHL034W-A	4
YHR213W-B	0
YHR104W	12
YHR083W	16
YHR165W-A	0
YHL022C	1
YHR032W	35
YHR008C	20
YHL038C	2
YHR071C-A	1
YHR081W	8
YHL050W-A	0
YHL028W	1
YHR073C-B	0
YHL033C	159
YHR066W	4
YHR029C	14
YHR178W	2
YHR063W-A	1
YHR040W	2
YHR192W	7
YHR017W	6
YHR004C	5
YHL040C	2
YHR191C	0
YHR201C	27
YHR103W	19
YHR213W	0
YHR153C	1
YHR082C	8
YHR069C-A	1
YHR020W	220
YHR057C	3
YHL024W	0
YHR128W	39
tQ(UUG)H	1
YHR047C	86
YHL026C	1
YHR197W	8
YHR028C	15
YHR134W	1
YHR122W	11
YHR067W	2
YHL037C	0
YHR013C	4
YHR137W	11
tT(AGU)H	0
YHR158C	6
YHR038W	1
YHR042W	26
YHR028W-A	0
YHL049C	2
YHR041C	5
YHR069C	16
YHR200W	34
YHR053C	21
YHR218W	2
YHR021W-A	0
YHR114W	6
YHR039C	26
YHL019W-A	3
YHR152W	3
YHL046W-A	0
YHL011C	55
YHR129C	0
YHR199C	11
YHR159W	1
YHR193C	146
YHR030C	16
YHL050C	0
YHR162W	71
YHR089C	66
YHL005C	0
YHR010W	616
YHR079C-A	0
YHR212C	0
YHR005C	19
YHR187W	5
YHR183W	537
YHR205W	4
YHR139C-A	0
YHR111W	11
YHR049W	36
YHR131W-A	0
YHR072W	41
YHR209W	2
YHR107C	13
YHR071W	4
snR71	0
YHR216W	46
YHL013C	7
YHR060W	7
YHR143W-A	8
YHR142W	12
YHR058C	6
YHL008C	4
YHR054W-A	0
YHR118C	1
tT(UGU)H	0
YHL048W	6
YHR157W	0
YHR110W	7
YHR023W	16
YHR062C	8
YHR219W	2
YHR136C	0
YHL001W	191
YHR181W	4
YHR214C-B	8
YHL009W-B	3
YHR214C-C	0
YHL009W-A	0
YIR015W	0
YIL156W-A	0
YIL115W-A	0
YIL086C	0
YIL156W-B	0
tT(AGU)I2	0
YIL146C	2
YIL010W	8
YIL117C	3
YIL050W	3
YIL107C	2
YIL150C	1
YIL165C	3
YIL045W	1
YIL126W	17
YIL158W	10
YIR018W	0
YIR039C	0
YIL082W	0
YIL056W	0
YIL161W	1
tS(UGA)I	0
YIL119C	2
YIL016W	9
YIL144W	7
YIL026C	5
tD(GUC)I1	1
YIL163C	0
YIL139C	3
YIL171W	0
YIL068C	10
YIL065C	9
YIL098C	6
YIL141W	0
YIL009W	27
YIR021W-A	0
YIR020C-B	0
YIL044C	11
YIR020W-A	0
YIR004W	9
YIL092W	0
tD(GUC)I2	0
YIL136W	2
YIR022W	9
YIL002W-A	4
YIL066W-A	0
YIL133C	168
YIL123W	10
YIR001C	1
YIL153W	1
YIR002C	1
YIL108W	12
YIR023C-A	0
YIL067C	5
YIR019C	0
YIL028W	2
YIL134W	7
YIL159W	2
YIL011W	1
YIL110W	23
YIL131C	10
YIL128W	9
YIL064W	14
YIL071C	1
YIL147C	3
YIL149C	5
YIL106W	1
YIL005W	3
YIL169C	2
YIL004C	5
YIR014W	0
tE(CUC)I	4
YIR033W	10
YIL105C	9
YIL057C	0
YIL017C	2
YIL132C	0
YIL070C	9
YIL051C	49
YIL118W	16
YIL097W	2
YIR034C	2
YIL109C	35
YIL102C-A	0
YIL105W-A	0
YIL084C	1
YIL039W	12
YIR003W	2
YIR031C	3
YIL074C	19
YIL022W	20
YIL030C	13
YIL140W	4
YIL031W	3
YIL014W	4
YIL137C	9
YIR037W	16
YIL127C	8
YIL143C	10
YIL079C	6
YIR008C	4
YIL040W	2
YIL129C	24
YIL100C-A	0
YIL124W	30
YIL042C	1
YIL115C	21
YIL035C	20
YIL176C	0
YIL006W	1
YIL048W	5
YIL066C	0
YIR029W	1
YIR018C-A	0
YIL094C	29
YIL103W	9
YIL155C	3
YIL152W	3
YIL046W-A	1
YIL002C	9
YIR030W-A	0
YIL047C-A	0
YIL156W	4
YIR012W	82
YIL112W	3
YIL025C	0
YIL175W	0
YIL100W	1
YIR026C	18
YIR025W	2
YIR042C	1
YIL075C	93
YIL068W-A	0
YIL063C	12
YIL018W	2710
YIL027C	10
YIL085C	14
snR68	10
YIL008W	7
YIL030W-A	0
YIL076W	45
YIR036W-A	0
YIL029C	1
YIR023W	4
tT(AGU)I1	0
YIL053W	65
YIL101C	0
YIL120W	4
YIL174W	0
YIL032C	0
YIL142C-A	2
YIL164C	2
YIL096C	8
YIL160C	0
YIL134C-A	0
YIL062C	21
YIL151C	8
YIL059C	3
YIR030C	2
YIL083C	14
YIL019W	6
YIL020C-A	0
YIL099W	1
YIL093C	10
YIR024C	0
YIL135C	3
YIL020C	6
YIL023C	12
YIL177W-A	0
YIL037C	2
YIL142W	93
YIR041W	0
YIL034C	4
YIL073C	1
YIL091C	7
YIL078W	394
YIL052C	199
YIR017C	0
YIL125W	31
YIL154C	8
PWR1	0
YIL138C	12
YIL130W	6
YIL071W-A	0
YIL043C	177
YIR013C	0
YIL055C	0
YIL014C-A	0
YIL049W	0
YIL162W	7
YIL104C	2
YIL077C	3
YIR032C	0
YIL007C	2
YIL021W	19
YIR020C	0
YIL038C	7
YIR011C	5
YIL046W	9
YIL157C	3
YIL171W-A	0
YIL121W	54
YIL170W	2
YIR038C	2
YIR027C	0
YIL088C	19
YIR028W	0
YIL001W	0
tK(CUU)I	0
YIL173W	5
tE(UUC)I	2
YIL177C	9
YIL054W	0
YIL148W	528
YIR017W-A	0
YIL145C	14
YIR006C	14
YIL013C	1
YIL114C	22
YIR035C	32
YIR007W	0
YIL113W	3
YIL036W	6
YIR010W	1
YIL033C	11
YIR009W	2
YIL041W	31
YIL087C	0
ICR1	1
YIR036C	18
YIL122W	2
tI(AAU)I2	0
YIL021C-A	0
YIL090W	1
YIL012W	0
YIL024C	0
YIL111W	10
YIL095W	2
YIL029W-A	0
YIL089W	0
YIL166C	0
YIL060W	0
tI(AAU)I1	0
YIL009C-A	0
YIL061C	0
YIR040C	0
YIL102C	0
YIL069C	183
YIR016W	8
YIR021W	4
YIL172C	1
YIL072W	4
YIL058W	1
YIL047C	51
YIL015W	2
YIR005W	0
YIL116W	26
YIL003W	9
YIL082W-A	0
YCR031C	302
YCL011C	35
YCL040W	56
YCR052W	9
YCR100C	0
YCR107W	0
YCL002C	3
YCL024W	3
YCR060W	2
YCR071C	2
YCR007C	0
YCL012C	2
YCR081C-A	0
YCR036W	12
YCR063W	0
YCL042W	0
YCR097W-A	1
YCR025C	0
tK(CUU)C	0
YCR069W	8
YCR041W	3
YCR102W-A	0
YCR020C-A	3
YCL075W	0
YCR092C	5
YCR005C	18
YCR038W-A	0
YCL034W	20
YCL026C-B	0
YCR020W-B	1
YCR094W	3
YCL028W	9
YCL029C	5
YCL074W	0
tQ(UUG)C	0
YCR086W	4
YCR006C	1
YCR083W	2
YCL039W	3
YCL037C	6
tE(UUC)C	2
YCL004W	0
YCL076W	0
YCR011C	11
YCL054W-A	0
YCR020C	0
YCL065W	1
YCL057W	18
YCL069W	0
YCR045W-A	0
YCL048W	0
YCR002C	11
YCR035C	15
YCR066W	2
YCR032W	11
YCL059C	44
YCR079W	3
YCR021C	14
YCL026C-A	0
YCL046W	0
YCR104W	0
YCL001W	13
YCR054C	4
YCR046C	2
YCR064C	0
YCL001W-B	0
YCR017C	36
YCR097W	0
YCL041C	0
YCR043C	12
YCR095W-A	0
YCL009C	10
tP(AGG)C	0
YCR014C	1
YCL036W	10
YCR051W	19
YCL045C	30
YCL005W	0
snR43	364
YCR088W	18
YCR037C	15
YCR077C	14
YCR009C	37
YCR098C	1
YCR047W-A	0
YCR073W-A	6
YCR039C	13
YCL032W	2
YCR049C	0
YCR076C	7
YCL057C-A	3
YCR053W	54
YCL008C	1
YCR072C	8
YCR057C	29
YCL044C	1
YCL033C	7
YCL030C	92
YCL068C	0
YCL035C	10
YCR008W	9
tS(CGA)C	0
YCR091W	0
YCR108C	0
YCR042C	9
snR65	0
YCL055W	31
YCR003W	5
YCR022C	0
YCR089W	3
tG(GCC)C	0
YCL016C	4
YCL031C	26
YCL048W-A	0
YCR018C	1
YCL022C	0
YCR087C-A	5
tT(AGU)C	0
YCL023C	0
YCL010C	5
YCR001W	0
tM(CAU)C	0
YCL018W	0
YCR073C	0
YCR048W	3
YCL005W-A	12
YCR033W	6
YCL007C	1
YCR019W	5
YCR102C	1
YCR075W-A	0
YCL058W-A	2
YCL047C	6
YCR106W	2
YCR040W	3
YCR061W	0
YCR045C	1
YCR085W	0
YCR024C-B	11
YCR101C	0
YCL049C	8
YCR015C	1
snR33	399
YCR038C	3
YCL063W	3
YCR024C	1
YCR065W	1
YCR087W	2
YCR034W	21
YCL052C	9
YCR004C	14
YCR059C	6
tL(CAA)C	0
YCR096C	6
YCR028C-A	22
tN(GUU)C	0
YCL021W-A	1
YCL064C	30
YCR028C	8
YCR082W	19
YCL061C	5
YCL073C	0
YCR013C	217
YCR090C	12
YCR084C	5
YCR050C	0
YCR099C	0
YCL066W	5
snR189	461
YCR095C	4
YCR068W	0
YCL017C	23
YCL058C	0
YCL014W	4
YCL050C	34
YCR067C	2
YCR047C	9
YCR044C	17
YCR026C	7
YCR093W	13
YCR012W	7748
YCR075C	15
YCL043C	63
