Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IP1.bam
YJL157C	169
YJR142W	47
YJL034W	542
YJL183W	109
YJR031C	40
YJL066C	17
YJR077C	216
YJL064W	0
YJL136W-A	0
YJR010C-A	20
YJR033C	27
YJL068C	86
YJL112W	29
YJL039C	153
YJL180C	47
YJL147C	10
YJR116W	8
YJL025W	15
YJR062C	35
YJR090C	70
YJR035W	7
YJL174W	108
YJL203W	19
YJL014W	184
YJL027C	0
YJR157W	0
YJR149W	6
YJR154W	3
YJR075W	100
YJR052W	21
IRT1	11
YJL026C-A	3
tE(UUC)J	2
YJR126C	26
tL(UAA)J	0
tG(GCC)J1	0
YJL005W	73
YJL206C	14
YJL100W	9
tT(AGU)J	0
YJL047C-A	1
tD(GUC)J2	1
YJL222W-B	0
YJR076C	116
YJL217W	77
YJR059W	41
YJR124C	46
YJL143W	86
YJL059W	13
YJR078W	7
tM(CAU)J2	1
YJL207C	90
YJL144W	8
YJL125C	40
YJL198W	64
tD(GUC)J1	1
YJL122W	62
YJL007C	0
YJL225C	16
YJL211C	1
YJR073C	24
YJR143C	102
YJL131C	12
YJL177W	906
YJR032W	62
YJR151C	1
YJR024C	72
YJL140W	353
YJR068W	87
YJR017C	38
YJR058C	26
YJR101W	54
YJL026W	562
YJL096W	34
tM(CAU)J1	0
tR(CCU)J	0
YJR156C	0
YJL063C	28
YJR159W	1
YJR094C	1
tG(GCC)J2	0
YJL028W	0
YJL101C	70
YJL056C	12
tY(GUA)J1	0
YJR041C	77
YJL080C	424
YJR091C	34
YJR013W	23
YJL222W	14
YJL121C	192
YJL138C	1539
YJR047C	16
YJL151C	110
YJL057C	14
YJL218W	13
YJR087W	6
YJL130C	1415
snR190	16299
YJL069C	67
YJL045W	1
YJL091C	20
YJL033W	98
YJR122W	30
YJL041W	117
tR(UCU)J1	0
YJL065C	15
YJR148W	389
YJL123C	45
YJL046W	13
YJR123W	4505
YJR118C	74
YJL071W	20
YJR015W	93
YJR102C	13
YJL004C	24
YJL155C	20
YJL154C	82
YJR107W	0
YJL035C	17
YJR089W	26
YJL042W	41
YJL169W	0
YJL115W	16
YJR003C	59
YJL116C	3
YJL053W	37
YJL124C	82
YJR104C	1344
YJL105W	2
YJL215C	1
YJR070C	299
YJR097W	9
YJL126W	18
YJL214W	0
YJL166W	90
YJL023C	13
YJL094C	22
YJR054W	40
YJR141W	18
YJL191W	324
YJR135C	9
YJL049W	17
YJR155W	4
YJL109C	273
YJL013C	12
YJL141C	20
YJL133C-A	11
YJL178C	84
YJR022W	2
YJL062W	30
YJL197C-A	0
YJL082W	34
YJL120W	1
YJL098W	32
YJL152W	5
YJR162C	0
YJL196C	148
YJL003W	13
YJL015C	0
YJL075C	1
YJR020W	3
YJL205C	6
YJR113C	31
YJR111C	24
YJR055W	5
tY(GUA)J2	0
YJL148W	67
tS(AGA)J	0
YJL097W	75
YJL031C	43
YJR132W	66
YJL092W	35
YJL083W	10
YJL175W	0
YJL225W-A	0
snR60	0
YJL102W	16
YJL077W-A	3
YJL052C-A	0
YJR083C	18
YJL128C	52
YJR005C-A	0
YJR042W	67
YJL209W	45
YJL087C	36
YJR127C	26
YJL210W	35
YJR134C	27
YJL076W	91
YJR027W	222
YJL113W	10
YJR026W	0
YJR028W	0
YJL114W	1
YJR029W	222
YKL103C	53
tL(UAA)K	0
YKL131W	0
tV(AAC)K1	0
tT(CGU)K	0
snR69	35
YKR004C	10
YKR092C	114
YKL002W	37
tA(AGC)K1	0
YKL173W	30
YKL061W	2
YKL139W	29
YKL180W	1550
YKL004W	74
YKL143W	42
YKL062W	17
YKL172W	92
YKR014C	62
YKL149C	24
YKR099W	33
YKL110C	81
YKL094W	97
YKR094C	1109
YKR058W	5
YKL183C-A	0
YKR052C	19
YKL157W	175
YKL068W-A	9
YKR062W	68
YKL091C	17
YKR073C	0
YKR087C	40
YKL070W	0
YKR038C	52
YKR048C	313
YKL096W-A	324
YKL014C	151
YKR082W	116
YKR045C	8
YKL018C-A	3
YKL126W	107
YKR072C	56
YKR075W-A	0
YKL074C	24
YKL087C	37
YKL018W	50
YKL135C	45
YKL112W	40
YKR085C	19
YKR102W	1
YKL217W	1
YKR044W	16
YKR080W	52
YKL065W-A	2
YKL156C-A	19
YKR068C	43
YKR027W	26
YKL081W	1750
YKR022C	11
YKL083W	4
YKL198C	11
YKR007W	18
YKR078W	15
YKR001C	194
YKR025W	58
YKL124W	10
YKR095W	71
YKL129C	49
YKL100C	49
YKL041W	16
YKL221W	0
YKL031W	0
YKR074W	73
YKL138C	28
YKL063C	33
tK(UUU)K	0
YKL024C	105
YKL086W	2
YKL073W	55
YKR006C	52
YKL034W	12
YKL118W	0
YKL104C	235
YKL191W	144
YKR042W	401
YKR013W	108
YKR101W	12
YKL039W	58
YKL214C	29
YKL155C	22
YKL116C	41
YKR089C	41
YKR018C	73
YKR079C	52
YKL153W	201
YKL027W	41
YKL100W-A	0
YKL035W	324
YKL084W	18
YKL207W	125
YKR066C	190
YKL117W	382
YKL140W	18
YKL007W	103
YKL051W	49
YKL022C	22
YKL021C	96
YKL148C	49
YKL038W	44
YKL125W	35
YKL048C	25
YKL053W	2
YKR093W	118
YKL201C	14
YKL123W	0
YKL224C	0
YKL077W	183
YKR103W	6
YKR104W	2
YKR024C	45
YKR056W	89
YKL203C	65
YKR054C	56
YKR057W	495
YKL133C	6
tH(GUG)K	0
YKL122C	60
YKR100C	27
YKR083C	9
YKL225W	0
YKL189W	16
YKL113C	46
tV(AAC)K2	0
YKL213C	40
YKL154W	38
YKR063C	15
YKL163W	10
YKL174C	20
YKL134C	18
YKR011C	27
YKL005C	29
YKL069W	33
YKL006W	972
YKL187C	7
YKL111C	0
YKR035W-A	51
YKL182W	1714
YKL099C	70
YKL179C	24
YKL047W	39
YKL049C	17
YKL220C	4
YKL183W	34
YKL181W	463
YKL088W	12
YKL209C	7
tL(CAA)K	0
YKR019C	16
YKR012C	2
YKL166C	48
YKL016C	103
YKR086W	27
tR(ACG)K	0
YKL141W	74
YKL065C	78
YKL013C	64
YKL040C	65
YKR061W	12
YKL096W	12
YKR050W	16
YKL170W	11
YKR046C	25
YKL210W	582
YKR002W	46
YKL015W	43
snR87	6
YKL009W	256
YKL108W	12
YKR097W	2
YKL071W	1
YKL075C	17
YKL206C	41
tD(GUC)K	1
YKL195W	117
YKL130C	42
YKL064W	63
YKR026C	100
YKL076C	2
YKL188C	13
YKL196C	88
snR42	4487
YKR105C	2
YKL109W	81
YKR071C	137
YKL168C	18
YKL102C	0
YKR090W	30
YKR036C	39
YKL202W	0
YKR084C	73
YKL216W	850
YKR055W	22
YKL219W	30
YKL020C	26
YKL178C	277
YKL067W	79
YKL097C	0
YKL095W	8
YKR031C	23
YKL036C	2
YKR088C	64
YKL151C	27
YKL105C	8
YKL169C	2
YKL150W	54
YKL023C-A	14
YKL138C-A	16
YKL082C	43
YKR070W	103
YKR021W	18
YKR016W	38
YKR033C	0
YKR059W	1639
YKR069W	15
YKR053C	8
YKL218C	21
YKL167C	6
tE(UUC)K	2
YKL142W	78
YKL011C	31
YKL160W	133
YKL144C	46
YKL055C	5
YKR043C	230
YKR039W	12
YKL019W	84
YKL184W	182
YKR029C	17
YKL176C	73
YKL033W-A	125
YKL090W	9
YKR041W	0
YKL010C	123
YKL032C	21
YKR051W	30
YKR098C	19
YKL175W	52
YKL120W	238
YKL222C	11
YKL092C	29
YKL068W	62
YKR009C	5
tA(AGC)K2	0
YKR028W	57
YKR076W	6
YKR106W	1
YKL197C	19
YKL152C	10193
YKL093W	2
YKL080W	806
YKL185W	55
YKR081C	139
YKR035C	6
YKL101W	93
YKR008W	57
tW(CCA)K	9
YKL056C	2204
YKL156W	282
YKL162C	6
YKL192C	103
YKR064W	27
YKL017C	19
YKL204W	28
YKL190W	46
YKL211C	135
YKL115C	1
YKL107W	0
YKL127W	157
YKL165C-A	2
YKR049C	10
YKL052C	28
YKL053C-A	22
YKL121W	19
tN(GUU)K	0
YKL050C	4
YKL194C	23
YKR037C	19
YKL059C	29
YKL205W	87
YKL137W	17
YKR015C	0
YKL146W	30
YKR003W	57
YKL028W	43
YKR010C	14
YKL193C	37
tK(CUU)K	0
YKL212W	280
YKL147C	0
YKL054C	147
snR38	11
YKR096W	8
YKL006C-A	17
YKL164C	145
YKL145W-A	0
YKL026C	6
YKL044W	1
YKL089W	16
YKR077W	1
YKR095W-A	19
YKL079W	31
YKL161C	5
YKL159C	15
YKR030W	31
YKL037W	1
YKL042W	25
YKR020W	11
YKL012W	25
YKL106W	105
YKR075C	18
YKR065C	72
YKL043W	36
YKL045W	38
YKR060W	31
YKL085W	146
YKL165C	30
YKL003C	36
YKL072W	22
YKL177W	6
YKL186C	52
snR64	40
YKR032W	0
YKL132C	12
YKL223W	0
YKL078W	43
YKL001C	26
YKR040C	0
YKL046C	79
YKR017C	18
YKL058W	32
YKL208W	11
YKR005C	3
YKR034W	0
YKL060C	15728
YKL030W	2
YKL162C-A	0
YKR091W	9
YKL096C-B	0
YKL171W	19
YKL025C	32
YKL023W	6
tR(UCU)K	0
YKL215C	65
YKL136W	1
YKL033W	19
YKR023W	10
YKR067W	19
YKL098W	31
YKL114C	50
YKL145W	177
YKL057C	78
YKL106C-A	0
YKL128C	74
YKL008C	111
YKL029C	228
YKR047W	11
YKL066W	16
YKL119C	34
YEL041W	5
YER011W	9
YER158W-A	0
snR53	2
YER056C-A	692
YEL067C	3
YEL054C	1483
YEL047C	213
YER146W	32
YER159C	24
YER084W	0
YER183C	43
YEL009C-A	0
YEL059C-A	7
YER172C	88
YER092W	21
YEL008C-A	0
YEL032W	89
YEL010W	0
YEL040W	301
YEL059W	0
YER105C	132
YEL053C	31
YEL046C	381
YER137C	0
YER013W	32
YER147C-A	7
YEL036C	25
YER094C	260
YER038C	6
YEL034W	1356
YER144C	28
YER069W	49
YEL066W	15
YER161C	25
YER131W	1046
YER027C	81
tH(GUG)E2	2
YER088C-A	4
YER002W	41
YEL062W	12
YEL074W	0
YER142C	16
YER035W	30
YER145C	160
YER176W	43
YER071C	9
YER150W	9
YER177W	780
YER123W	28
YEL018W	19
YER116C	14
YER043C	1690
YEL004W	12
YER141W	104
YER170W	15
YER047C	12
YER132C	37
YEL068C	10
YER080W	151
YER052C	141
YER070W	373
YEL007W	43
tE(UUC)E2	2
YER068C-A	0
YER115C	18
tS(AGA)E	3
YER076C	9
YEL021W	0
YEL026W	595
YER040W	22
YEL016C	9
YER012W	209
YER190W	41
YER185W	3
YER189W	4
YEL060C	89
YEL052W	87
YER149C	38
YER111C	27
YER081W	40
YER010C	21
YER018C	32
YEL076C	0
YEL018C-A	0
YER072W	69
YER093C	16
YER178W	1140
YER030W	46
YER128W	12
YER003C	463
YER163C	64
YEL005C	7
YER173W	21
YEL065W	21
YEL055C	169
YER029C	14
YER089C	89
YER179W	3
YEL011W	10
YER166W	53
YER061C	16
YER082C	91
YER118C	53
YER152C	61
YER107C	82
YER020W	48
YER125W	179
YER122C	133
YER038W-A	0
YER057C	100
YEL033W	412
YER006W	155
YER007W	12
YER078W-A	0
tA(UGC)E	0
YEL002C	262
YEL064C	16
YER103W	22
YER007C-A	102
snR80	559
YER093C-A	8
YER120W	337
YER033C	7
YER054C	4
tV(AAC)E2	2
YER164W	95
YER139C	8
snR52	73
YEL042W	105
YER190C-A	1
tS(UGA)E	1
YER008C	42
YER114C	42
YER034W	10
YEL008W	0
YER014W	19
YER143W	20
YER053C-A	1
YER028C	13
YER048C	124
YER044C	35
YEL039C	1
YER053C	55
tQ(UUG)E1	0
YEL034C-A	63
YER155C	187
snR4	1696
YER050C	35
YER031C	122
YER037W	11
YEL049W	0
tQ(UUG)E2	0
YEL006W	22
YER100W	41
YER181C	0
YER015W	19
YER129W	32
YER172C-A	0
tR(UCU)E	0
YEL072W	5
YEL075C	3
YER048W-A	24
YER051W	21
YER171W	38
YER078C	49
YER169W	22
YEL003W	44
YEL077W-A	0
YEL017C-A	27
YER133W	300
YER152W-A	4
YER060W	30
YER186C	28
YER188W	3
YEL045C	0
YER022W	22
YER148W-A	3
YER157W	40
YER014C-A	1
YEL076C-A	2
YEL038W	99
YER066W	4
YER098W	6
YEL035C	0
RPR1	3465
YER063W	58
YER127W	29
YER154W	43
YER032W	21
YER180C-A	5
YEL071W	299
tK(CUU)E2	0
YEL057C	0
YEL069C	0
YEL043W	20
YER096W	2
YER017C	71
YEL019C	0
YER009W	294
YER104W	8
YER067W	7
SCR1	81577
YER044C-A	2
YER101C	15
YER121W	1
YER019C-A	104
tE(UUC)E1	1
YEL050C	88
YER062C	47
YER006C-A	0
YER016W	23
YEL025C	43
YER024W	9
YER023W	327
YER079W	14
YER136W	218
YER151C	43
YEL029C	59
YER065C	11
YEL050W-A	0
YER085C	0
YER147C	11
YER064C	28
YER119C	25
YEL020C-B	1
YER068W	26
YER158C	6
YER138W-A	2
YER130C	82
YEL015W	46
tK(CUU)E1	2
YER153C	2
YER137W-A	0
YER113C	45
YEL030W	12
YER083C	54
YER167W	62
YEL032C-A	2
YEL073C	1
tV(AAC)E1	0
YER005W	60
YER102W	2345
YER046W	10
YER023C-A	7
YEL031W	161
YER075C	24
YER073W	419
YEL027W	856
YEL024W	38
YER049W	185
YER175W-A	0
YEL037C	185
YER134C	16
YER088C	30
YER175C	15
tG(GCC)E	0
YER021W	330
YER004W	91
YER087C-A	6
YEL017W	31
YER106W	1
YER066C-A	0
YER117W	802
YER145C-A	7
YER076W-A	1
YER187W	2
snR14	451
YER046W-A	0
YER168C	74
YER124C	168
SRG1	46
YER095W	43
YEL028W	3
YER045C	21
YER088W-B	0
YER086W	354
YER188C-A	0
YER148W	96
YEL022W	112
YEL001C	158
YER056C	227
YER087C-B	60
YEL013W	113
YER074W	1143
tE(UUC)E3	0
YER133W-A	1
YER119C-A	0
YEL063C	35
YEL051W	393
YER190C-B	0
YEL061C	38
YER059W	21
YER091C-A	0
YER140W	27
YEL056W	48
YER084W-A	0
YER036C	744
YEL009C	1088
YER079C-A	2
YEL053W-A	77
tM(CAU)E	0
YEL030C-A	0
YEL014C	1
YER156C	260
YER162C	6
YER090W	233
YER074W-A	20
YER041W	6
YER165C-A	0
YER097W	2
YER112W	45
YER090C-A	1
YER067C-A	1
snR67	65
tH(GUG)E1	0
YER174C	47
YER107W-A	4
YER026C	127
YER099C	63
YEL048C	11
YEL070W	1
YER025W	508
YEL075W-A	1
YER126C	166
tI(AAU)E1	0
YER182W	15
YER165W	1265
YEL058W	168
YER060W-A	13
YER184C	10
YEL012W	18
YEL020W-A	19
YER077C	17
YER039C	4
YER042W	65
YER019W	51
YER039C-A	2
YER058W	6
YER110C	532
YER135C	2
YEL023C	5
YEL077C	14
tI(AAU)E2	0
YER001W	59
YEL020C	12
YEL044W	31
YER180C	9
YER087W	11
YER055C	344
tR(ACG)E	0
YER091C	631
YER138C	217
YER137C-A	0
YER159C-A	0
YER160C	159
YHR094C	112
YHL031C	23
YHL002W	37
YHR219C-A	1
YHR045W	28
YHR084W	53
YHR126C	0
tS(AGA)H	0
YHR125W	0
YHR206W	37
YHR097C	22
YHR005C-A	54
YHR193C-A	0
YHR007C	485
YHR214C-D	0
YHR212W-A	0
YHR184W	4
YHR132C	77
YHR182C-A	27
YHR025W	319
YHR055C	181
YHR073W	37
YHL015W-A	1
YHR064C	1207
YHL041W	0
YHR143W	44
YHR052W-A	0
YHL047C	24
YHR175W-A	9
YHR003C	61
YHL032C	31
YHR154W	41
YHR031C	17
YHL042W	1
YHR022C-A	1
YHR180C-B	0
YHR106W	29
YHR186C	42
YHL029C	21
YHR048W	5
YHR039C-A	245
YHR073W-A	0
YHR035W	6
YHR165C	98
YHL006C	8
YHL025W	39
YHR172W	12
YHR002W	10
YHR016C	32
RUF5-2	1
YHR079C	34
YHR169W	59
YHR054C	25
YHR065C	62
YHR088W	39
tH(GUG)H	0
YHR093W	0
YHL036W	14
YHR100C	16
YHR105W	2
YHR056C	54
YHR135C	83
YHR180W	3
YHR086W	31
YHR146W	179
YHR195W	28
YHR119W	60
YHR033W	10
YHR024C	74
YHL043W	2
YHL039W	85
YHR059W	12
YHL048C-A	0
YHR026W	337
YHR160C	0
YHR085W	32
YHR113W	89
YHR175W	33
YHR148W	42
YHR208W	611
YHR001W	42
YHR131C	18
YHR049C-A	0
YHR086W-A	0
YHR141C	602
YHR170W	295
YHL021C	44
YHR078W	37
YHR007C-A	2
YHL044W	8
YHR214W-A	3
YHR161C	17
YHR074W	153
YHR164C	33
YHL006W-A	1
YHR204W	32
YHL002C-A	1
YHL030W-A	4
tF(GAA)H2	1
YHR163W	138
YHL046C	1
YHR056W-A	3
YHL004W	44
YHL009C	19
YHR138C	10
YHR166C	23
YHR151C	21
YHL014C	12
YHR021C	534
YHR198C	16
YHL034C	318
YHR124W	5
YHR011W	4
YHR096C	4
YHR185C	0
YHR190W	238
YHR075C	12
YHR117W	55
YHR109W	8
YHR207C	36
YHR132W-A	23
YHR015W	4
YHL015W	1242
YHR090C	13
YHR189W	4
YHR001W-A	21
YHR070C-A	8
YHR108W	238
YHR006W	10
YHR147C	36
YHR180W-A	0
YHR092C	37
YHR080C	18
YHL045W	1
YHR022C	2
YHL027W	47
YHL003C	87
YHR070W	57
YHR150W	16
YHR133C	136
YHR215W	13
YHL020C	43
YHR101C	11
YHR046C	37
YHR095W	0
YHR182W	13
YHR098C	152
YHR145C	1
YHR120W	29
YHL030W	61
tV(CAC)H	1
YHR051W	64
YHR130C	3
YHR149C	21
YHR127W	19
YHR194W	17
YHR213W-A	0
YHR032C-A	0
YHR203C	2472
YHR168W	18
YHR167W	15
YHR050W	53
YHR112C	26
YHR027C	365
YHR214C-E	1
YHR214W	1
YHR188C	76
YHL023C	25
YHR099W	161
YHR196W	126
YHR177W	4
YHR174W	25689
YHR199C-A	0
YHR034C	23
YHR179W	480
YHR014W	0
YHR171W	10
tF(GAA)H1	0
YHR121W	44
YHR116W	8
YHR087W	13
YHR176W	3
YHR173C	1
YHL010C	7
YHR102W	37
YHR063C	142
YHR050W-A	3
YHR137C-A	6
YHL017W	45
YHL035C	17
YHR043C	59
YHR115C	51
YHL007C	50
YHR018C	98
YHR076W	55
YHL019C	12
YHR061C	18
tV(AAC)H	0
snR32	1560
YHR068W	455
YHR218W-A	0
YHR037W	83
YHR012W	56
YHR144C	33
YHR077C	49
YHR156C	7
YHR217C	0
YHR036W	7
YHR091C	35
YHR052W	264
YHR123W	43
YHR009C	160
YHL018W	1
YHL012W	1
YHR211W	2
YHR155W	43
RUF5-1	0
YHR139C	1
YHR032W-A	5
tA(AGC)H	0
YHR210C	4
YHR072W-A	71
YHR140W	3
YHR044C	10
YHL016C	10
tP(UGG)H	2
YHR202W	11
YHR019C	1192
YHL034W-A	23
YHR213W-B	0
YHR104W	55
YHR083W	72
YHR165W-A	1
YHL022C	1
YHR032W	54
YHR008C	199
YHL038C	19
YHR071C-A	0
YHR081W	34
YHL050W-A	1
YHL028W	10
YHR073C-B	3
YHL033C	1185
YHR066W	67
YHR029C	49
YHR178W	6
YHR063W-A	6
YHR040W	15
YHR192W	32
YHR017W	39
YHR004C	22
YHL040C	21
YHR191C	8
YHR201C	82
YHR103W	80
YHR213W	0
YHR153C	10
YHR082C	72
YHR069C-A	3
YHR020W	596
YHR057C	24
YHL024W	5
YHR128W	316
tQ(UUG)H	0
YHR047C	197
YHL026C	15
YHR197W	59
YHR028C	34
YHR134W	5
YHR122W	42
YHR067W	8
YHL037C	1
YHR013C	64
YHR137W	54
tT(AGU)H	0
YHR158C	38
YHR038W	13
YHR042W	118
YHR028W-A	0
YHL049C	5
YHR041C	46
YHR069C	87
YHR200W	159
YHR053C	161
YHR218W	13
YHR021W-A	1
YHR114W	26
YHR039C	54
YHL019W-A	2
YHR152W	21
YHL046W-A	0
YHL011C	196
YHR129C	7
YHR199C	62
YHR159W	11
YHR193C	870
YHR030C	76
YHL050C	21
YHR162W	181
YHR089C	293
YHL005C	1
YHR010W	1285
YHR079C-A	0
YHR212C	1
YHR005C	75
YHR187W	34
YHR183W	1397
YHR205W	66
YHR139C-A	0
YHR111W	43
YHR049W	186
YHR131W-A	1
YHR072W	116
YHR209W	4
YHR107C	127
YHR071W	67
snR71	2
YHR216W	187
YHL013C	37
YHR060W	30
YHR143W-A	33
YHR142W	60
YHR058C	21
YHL008C	30
YHR054W-A	0
YHR118C	16
tT(UGU)H	0
YHL048W	63
YHR157W	2
YHR110W	50
YHR023W	69
YHR062C	56
YHR219W	12
YHR136C	1
YHL001W	727
YHR181W	63
YHR214C-B	190
YHL009W-B	7
YHR214C-C	0
YHL009W-A	0
YIR015W	6
YIL156W-A	2
YIL115W-A	2
YIL086C	0
YIL156W-B	15
tT(AGU)I2	0
YIL146C	8
YIL010W	46
YIL117C	32
YIL050W	58
YIL107C	20
YIL150C	7
YIL165C	3
YIL045W	9
YIL126W	120
YIL158W	26
YIR018W	14
YIR039C	2
YIL082W	0
YIL056W	16
YIL161W	7
tS(UGA)I	1
YIL119C	24
YIL016W	20
YIL144W	30
YIL026C	43
tD(GUC)I1	0
YIL163C	1
YIL139C	13
YIL171W	0
YIL068C	30
YIL065C	25
YIL098C	24
YIL141W	0
YIL009W	85
YIR021W-A	0
YIR020C-B	1
YIL044C	60
YIR020W-A	0
YIR004W	51
YIL092W	7
tD(GUC)I2	1
YIL136W	6
YIR022W	56
YIL002W-A	17
YIL066W-A	0
YIL133C	1240
YIL123W	127
YIR001C	21
YIL153W	42
YIR002C	17
YIL108W	33
YIR023C-A	0
YIL067C	6
YIR019C	1
YIL028W	1
YIL134W	17
YIL159W	13
YIL011W	11
YIL110W	77
YIL131C	52
YIL128W	44
YIL064W	46
YIL071C	7
YIL147C	31
YIL149C	33
YIL106W	44
YIL005W	28
YIL169C	2
YIL004C	15
YIR014W	1
tE(CUC)I	0
YIR033W	46
YIL105C	34
YIL057C	0
YIL017C	10
YIL132C	6
YIL070C	36
YIL051C	474
YIL118W	86
YIL097W	14
YIR034C	30
YIL109C	235
YIL102C-A	3
YIL105W-A	0
YIL084C	8
YIL039W	62
YIR003W	30
YIR031C	16
YIL074C	117
YIL022W	85
YIL030C	66
YIL140W	15
YIL031W	34
YIL014W	19
YIL137C	81
YIR037W	81
YIL127C	30
YIL143C	57
YIL079C	45
YIR008C	33
YIL040W	32
YIL129C	59
YIL100C-A	0
YIL124W	93
YIL042C	12
YIL115C	104
YIL035C	64
YIL176C	0
YIL006W	2
YIL048W	34
YIL066C	14
YIR029W	1
YIR018C-A	1
YIL094C	236
YIL103W	51
YIL155C	17
YIL152W	9
YIL046W-A	1
YIL002C	36
YIR030W-A	1
YIL047C-A	1
YIL156W	17
YIR012W	201
YIL112W	25
YIL025C	0
YIL175W	0
YIL100W	0
YIR026C	101
YIR025W	4
YIR042C	7
YIL075C	222
YIL068W-A	0
YIL063C	50
YIL018W	4196
YIL027C	40
YIL085C	50
snR68	29
YIL008W	34
YIL030W-A	3
YIL076W	232
YIR036W-A	1
YIL029C	3
YIR023W	18
tT(AGU)I1	0
YIL053W	980
YIL101C	1
YIL120W	3
YIL174W	0
YIL032C	0
YIL142C-A	2
YIL164C	6
YIL096C	45
YIL160C	4
YIL134C-A	0
YIL062C	112
YIL151C	31
YIL059C	4
YIR030C	6
YIL083C	53
YIL019W	25
YIL020C-A	12
YIL099W	3
YIL093C	32
YIR024C	8
YIL135C	12
YIL020C	33
YIL023C	41
YIL177W-A	0
YIL037C	1
YIL142W	312
YIR041W	0
YIL034C	78
YIL073C	0
YIL091C	68
YIL078W	1001
YIL052C	843
YIR017C	1
YIL125W	147
YIL154C	40
PWR1	0
YIL138C	52
YIL130W	32
YIL071W-A	0
YIL043C	279
YIR013C	0
YIL055C	6
YIL014C-A	0
YIL049W	19
YIL162W	57
YIL104C	28
YIL077C	16
YIR032C	2
YIL007C	14
YIL021W	80
YIR020C	0
YIL038C	60
YIR011C	52
YIL046W	27
YIL157C	31
YIL171W-A	0
YIL121W	145
YIL170W	1
YIR038C	52
YIR027C	0
YIL088C	67
YIR028W	0
YIL001W	11
tK(CUU)I	1
YIL173W	19
tE(UUC)I	1
YIL177C	27
YIL054W	1
YIL148W	1244
YIR017W-A	2
YIL145C	83
YIR006C	119
YIL013C	15
YIL114C	42
YIR035C	65
YIR007W	7
YIL113W	2
YIL036W	36
YIR010W	36
YIL033C	78
YIR009W	5
YIL041W	234
YIL087C	7
ICR1	10
YIR036C	51
YIL122W	8
tI(AAU)I2	0
YIL021C-A	4
YIL090W	68
YIL012W	2
YIL024C	1
YIL111W	18
YIL095W	22
YIL029W-A	0
YIL089W	2
YIL166C	2
YIL060W	1
tI(AAU)I1	0
YIL009C-A	13
YIL061C	15
YIR040C	0
YIL102C	0
YIL069C	714
YIR016W	17
YIR021W	31
YIL172C	1
YIL072W	1
YIL058W	0
YIL047C	83
YIL015W	7
YIR005W	9
YIL116W	75
YIL003W	33
YIL082W-A	19
YCR031C	1476
YCL011C	146
YCL040W	147
YCR052W	73
YCR100C	1
YCR107W	4
YCL002C	35
YCL024W	21
YCR060W	14
YCR071C	16
YCR007C	3
YCL012C	9
YCR081C-A	0
YCR036W	41
YCR063W	2
YCL042W	0
YCR097W-A	2
YCR025C	0
tK(CUU)C	0
YCR069W	65
YCR041W	13
YCR102W-A	1
YCR020C-A	14
YCL075W	0
YCR092C	26
YCR005C	116
YCR038W-A	1
YCL034W	75
YCL026C-B	5
YCR020W-B	7
YCR094W	77
YCL028W	110
YCL029C	14
YCL074W	1
tQ(UUG)C	0
YCR086W	16
YCR006C	7
YCR083W	4
YCL039W	18
YCL037C	96
tE(UUC)C	4
YCL004W	12
YCL076W	0
YCR011C	52
YCL054W-A	0
YCR020C	1
YCL065W	16
YCL057W	171
YCL069W	0
YCR045W-A	0
YCL048W	2
YCR002C	122
YCR035C	90
YCR066W	5
YCR032W	20
YCL059C	134
YCR079W	23
YCR021C	61
YCL026C-A	2
YCL046W	1
YCR104W	0
YCL001W	72
YCR054C	27
YCR046C	31
YCR064C	2
YCL001W-B	1
YCR017C	60
YCR097W	0
YCL041C	1
YCR043C	22
YCR095W-A	2
YCL009C	229
tP(AGG)C	0
YCR014C	5
YCL036W	32
YCR051W	97
YCL045C	79
YCL005W	24
snR43	1367
YCR088W	141
YCR037C	67
YCR077C	64
YCR009C	159
YCR098C	4
YCR047W-A	0
YCR073W-A	99
YCR039C	28
YCL032W	19
YCR049C	4
YCR076C	16
YCL057C-A	35
YCR053W	401
YCL008C	16
YCR072C	46
YCR057C	142
YCL044C	7
YCL033C	20
YCL030C	147
YCL068C	2
YCL035C	59
YCR008W	63
tS(CGA)C	3
YCR091W	4
YCR108C	0
YCR042C	41
snR65	0
YCL055W	91
YCR003W	16
YCR022C	2
YCR089W	12
tG(GCC)C	0
YCL016C	12
YCL031C	107
YCL048W-A	0
YCR018C	19
YCL022C	0
YCR087C-A	52
tT(AGU)C	0
YCL023C	0
YCL010C	8
YCR001W	0
tM(CAU)C	0
YCL018W	0
YCR073C	17
YCR048W	40
YCL005W-A	70
YCR033W	40
YCL007C	2
YCR019W	10
YCR102C	8
YCR075W-A	14
YCL058W-A	7
YCL047C	17
YCR106W	10
YCR040W	27
YCR061W	18
YCR045C	0
YCR085W	0
YCR024C-B	130
YCR101C	5
YCL049C	20
YCR015C	16
snR33	746
YCR038C	10
YCL063W	27
YCR024C	3
YCR065W	32
YCR087W	7
YCR034W	132
YCL052C	61
YCR004C	173
YCR059C	68
tL(CAA)C	0
YCR096C	36
YCR028C-A	104
tN(GUU)C	0
YCL021W-A	3
YCL064C	249
YCR028C	31
YCR082W	27
YCL061C	23
YCL073C	0
YCR013C	569
YCR090C	44
YCR084C	41
YCR050C	0
YCR099C	1
YCL066W	27
