Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IP2.bam
YJR061W	4
YJL212C	46
YJL024C	35
YJR125C	36
YJR051W	25
YJR112W-A	6
YJR050W	14
YJR011C	4
YJR136C	13
YJL200C	74
YJL188C	3
YJL170C	1
YJL129C	36
YJR112W	16
YJR103W	48
YJL044C	62
YJL157C	199
YJR142W	40
YJL034W	229
YJL183W	48
YJR031C	52
YJL066C	18
YJR077C	176
YJL064W	2
YJL136W-A	0
YJR010C-A	16
YJR033C	33
YJL068C	62
YJL112W	17
YJL039C	200
YJL180C	20
YJL147C	7
YJR116W	6
YJL025W	16
YJR062C	34
YJR090C	67
YJR035W	16
YJL174W	41
YJL203W	5
YJL014W	144
YJL027C	0
YJR157W	0
YJR149W	8
YJR154W	3
YJR075W	40
YJR052W	16
IRT1	5
YJL026C-A	1
tE(UUC)J	0
YJR126C	16
tL(UAA)J	0
tG(GCC)J1	0
YJL005W	73
YJL206C	6
YJL100W	11
tT(AGU)J	0
YJL047C-A	3
tD(GUC)J2	0
YJL222W-B	0
YJR076C	88
YJL217W	45
YJR059W	39
YJR124C	20
YJL143W	73
YJL059W	11
YJR078W	1
tM(CAU)J2	0
YJL207C	97
YJL144W	2
YJL125C	30
YJL198W	63
tD(GUC)J1	0
YJL122W	71
YJL007C	0
YJL225C	19
YJL211C	1
YJR073C	28
YJR143C	78
YJL131C	10
YJL177W	1246
YJR032W	60
YJR151C	0
YJR024C	74
YJL140W	277
YJR068W	44
YJR017C	67
YJR058C	33
YJR101W	45
YJL026W	371
YJL096W	31
tM(CAU)J1	0
tR(CCU)J	0
YJR156C	0
YJL063C	34
YJR159W	0
YJR094C	4
tG(GCC)J2	0
YJL028W	0
YJL101C	50
YJL056C	12
tY(GUA)J1	0
YJR041C	83
YJL080C	404
YJR091C	49
YJR013W	9
YJL222W	9
YJL121C	355
YJL138C	1173
YJR047C	31
YJL151C	120
YJL057C	10
YJL218W	6
YJR087W	1
YJL130C	1732
snR190	8925
YJL069C	58
YJL045W	0
YJL091C	20
YJL033W	77
YJR122W	26
YJL041W	127
tR(UCU)J1	0
YJL065C	10
YJR148W	233
YJL123C	28
YJL046W	6
YJR123W	6069
YJR118C	36
YJL071W	19
YJR015W	60
YJR102C	9
YJL004C	21
YJL155C	9
YJL154C	86
YJR107W	2
YJL035C	9
YJR089W	24
YJL042W	28
YJL169W	1
YJL115W	12
YJR003C	48
YJL116C	4
YJL053W	27
YJL124C	115
YJR104C	1003
YJL105W	1
YJL215C	2
YJR070C	228
YJR097W	14
YJL126W	13
YJL214W	0
YJL166W	60
YJL023C	8
YJL094C	15
YJR054W	25
YJR141W	20
YJL191W	481
YJR135C	3
YJL049W	11
YJR155W	0
YJL109C	323
YJL013C	9
YJL141C	24
YJL133C-A	9
YJL178C	40
YJR022W	4
YJL062W	24
YJL197C-A	0
YJL082W	23
YJL120W	0
YJL098W	42
YJL152W	1
YJR162C	0
YJL196C	85
YJL003W	8
YJL015C	0
YJL075C	0
YJR020W	1
YJL205C	5
YJR113C	49
YJR111C	15
YJR055W	11
tY(GUA)J2	0
YJL148W	83
tS(AGA)J	0
YJL097W	42
YJL031C	36
YJR132W	86
YJL092W	29
YJL083W	15
YJL175W	0
YJL225W-A	1
snR60	1
YJL102W	8
YJL077W-A	0
YJL052C-A	0
YJR083C	12
YJL128C	38
YJR005C-A	0
YJR042W	47
YJL209W	36
YJL087C	29
YJR127C	31
YJL210W	22
YJR134C	29
YJL076W	94
YJR027W	288
YJL113W	9
YJR026W	0
YJR028W	0
YJL114W	2
YJR029W	281
YKL103C	31
tL(UAA)K	0
YKL131W	0
tV(AAC)K1	0
tT(CGU)K	0
snR69	5
YKR004C	12
YKR092C	100
YKL002W	32
tA(AGC)K1	0
YKL173W	37
YKL061W	5
YKL139W	24
YKL180W	2289
YKL004W	59
YKL143W	26
YKL062W	33
YKL172W	71
YKR014C	52
YKL149C	5
YKR099W	26
YKL110C	107
YKL094W	86
YKR094C	1968
YKR058W	5
YKL183C-A	0
YKR052C	12
YKL157W	148
YKL068W-A	13
YKR062W	51
YKL091C	11
YKR073C	0
YKR087C	29
YKL070W	1
YKR038C	28
YKR048C	141
YKL096W-A	436
YKL014C	193
YKR082W	113
YKR045C	3
YKL018C-A	5
YKL126W	80
YKR072C	43
YKR075W-A	0
YKL074C	27
YKL087C	35
YKL018W	44
YKL135C	41
YKL112W	37
YKR085C	33
YKR102W	4
YKL217W	2
YKR044W	4
YKR080W	50
YKL065W-A	0
YKL156C-A	5
YKR068C	39
YKR027W	25
YKL081W	1217
YKR022C	13
YKL083W	7
YKL198C	8
YKR007W	16
YKR078W	9
YKR001C	174
YKR025W	37
YKL124W	4
YKR095W	66
YKL129C	35
YKL100C	37
YKL041W	14
YKL221W	2
YKL031W	1
YKR074W	59
YKL138C	28
YKL063C	38
tK(UUU)K	0
YKL024C	166
YKL086W	1
YKL073W	29
YKR006C	42
YKL034W	11
YKL118W	0
YKL104C	223
YKL191W	112
YKR042W	323
YKR013W	69
YKR101W	9
YKL039W	37
YKL214C	32
YKL155C	9
YKL116C	49
YKR089C	55
YKR018C	58
YKR079C	30
YKL153W	75
YKL027W	11
YKL100W-A	1
YKL035W	243
YKL084W	17
YKL207W	56
YKR066C	80
YKL117W	274
YKL140W	19
YKL007W	88
YKL051W	23
YKL022C	23
YKL021C	42
YKL148C	29
YKL038W	26
YKL125W	30
YKL048C	13
YKL053W	0
YKR093W	119
YKL201C	13
YKL123W	0
YKL224C	0
YKL077W	103
YKR103W	7
YKR104W	3
YKR024C	44
YKR056W	77
YKL203C	41
YKR054C	73
YKR057W	718
YKL133C	2
tH(GUG)K	0
YKL122C	62
YKR100C	15
YKR083C	5
YKL225W	0
YKL189W	17
YKL113C	23
tV(AAC)K2	0
YKL213C	52
YKL154W	11
YKR063C	17
YKL163W	11
YKL174C	9
YKL134C	15
YKR011C	14
YKL005C	18
YKL069W	48
YKL006W	1124
YKL187C	5
YKL111C	0
YKR035W-A	30
YKL182W	1962
YKL099C	45
YKL179C	15
YKL047W	28
YKL049C	4
YKL220C	5
YKL183W	32
YKL181W	335
YKL088W	15
YKL209C	6
tL(CAA)K	0
YKR019C	12
YKR012C	2
YKL166C	34
YKL016C	149
YKR086W	27
tR(ACG)K	0
YKL141W	104
YKL065C	53
YKL013C	64
YKL040C	55
YKR061W	19
YKL096W	20
YKR050W	10
YKL170W	14
YKR046C	17
YKL210W	561
YKR002W	26
YKL015W	61
snR87	1
YKL009W	217
YKL108W	13
YKR097W	6
YKL071W	5
YKL075C	11
YKL206C	27
tD(GUC)K	0
YKL195W	44
YKL130C	19
YKL064W	50
YKR026C	45
YKL076C	1
YKL188C	5
YKL196C	90
snR42	2698
YKR105C	0
YKL109W	64
YKR071C	85
YKL168C	23
YKL102C	0
YKR090W	24
YKR036C	17
YKL202W	0
YKR084C	61
YKL216W	794
YKR055W	16
YKL219W	14
YKL020C	45
YKL178C	155
YKL067W	66
YKL097C	1
YKL095W	4
YKR031C	40
YKL036C	1
YKR088C	24
YKL151C	15
YKL105C	16
YKL169C	2
YKL150W	37
YKL023C-A	18
YKL138C-A	7
YKL082C	31
YKR070W	58
YKR021W	28
YKR016W	31
YKR033C	0
YKR059W	1247
YKR069W	11
YKR053C	1
YKL218C	8
YKL167C	10
tE(UUC)K	1
YKL142W	61
YKL011C	11
YKL160W	59
YKL144C	34
YKL055C	4
YKR043C	148
YKR039W	11
YKL019W	80
YKL184W	154
YKR029C	14
YKL176C	60
YKL033W-A	159
YKL090W	8
YKR041W	0
YKL010C	145
YKL032C	37
YKR051W	17
YKR098C	25
YKL175W	16
YKL120W	156
YKL222C	12
YKL092C	31
YKL068W	54
YKR009C	10
tA(AGC)K2	0
YKR028W	58
YKR076W	7
YKR106W	0
YKL197C	17
YKL152C	8395
YKL093W	1
YKL080W	770
YKL185W	72
YKR081C	87
YKR035C	2
YKL101W	83
YKR008W	58
tW(CCA)K	3
YKL056C	2643
YKL156W	299
YKL162C	2
YKL192C	132
YKR064W	28
YKL017C	18
YKL204W	31
YKL190W	50
YKL211C	106
YKL115C	2
YKL107W	2
YKL127W	124
YKL165C-A	1
YKR049C	7
YKL052C	18
YKL053C-A	11
YKL121W	13
tN(GUU)K	0
YKL050C	4
YKL194C	14
YKR037C	19
YKL059C	22
YKL205W	94
YKL137W	11
YKR015C	0
YKL146W	21
YKR003W	30
YKL028W	41
YKR010C	16
YKL193C	39
tK(CUU)K	0
YKL212W	228
YKL147C	1
YKL054C	155
snR38	4
YKR096W	19
YKL006C-A	14
YKL164C	198
YKL145W-A	0
YKL026C	3
YKL044W	2
YKL089W	22
YKR077W	7
YKR095W-A	15
YKL079W	26
YKL161C	6
YKL159C	5
YKR030W	31
YKL037W	0
YKL042W	21
YKR020W	2
YKL012W	36
YKL106W	75
YKR075C	21
YKR065C	76
YKL043W	35
YKL045W	25
YKR060W	42
YKL085W	111
YKL165C	23
YKL003C	39
YKL072W	28
YKL177W	2
YKL186C	64
snR64	5
YKR032W	0
YKL132C	7
YKL223W	0
YKL078W	42
YKL001C	26
YKR040C	1
YKL046C	32
YKR017C	16
YKL058W	25
YKL208W	5
YKR005C	4
YKR034W	0
YKL060C	10562
YKL030W	4
YKL162C-A	0
YKR091W	5
YKL096C-B	0
YKL171W	16
YKL025C	47
YKL023W	6
tR(UCU)K	0
YKL215C	74
YKL136W	0
YKL033W	22
YKR023W	9
YKR067W	17
YKL098W	14
YKL114C	45
YKL145W	98
YKL057C	89
YKL106C-A	0
YKL128C	54
YKL008C	60
YKL029C	230
YKR047W	7
YKL066W	27
YKL119C	26
YEL041W	2
YER011W	24
YER158W-A	1
snR53	0
YER056C-A	775
YEL067C	3
YEL054C	2158
YEL047C	113
YER146W	45
YER159C	26
YER084W	0
YER183C	35
YEL009C-A	0
YEL059C-A	2
YER172C	73
YER092W	5
YEL008C-A	1
YEL032W	79
YEL010W	0
YEL040W	163
YEL059W	0
YER105C	157
YEL053C	30
YEL046C	267
YER137C	0
YER013W	31
YER147C-A	4
YEL036C	16
YER094C	198
YER038C	8
YEL034W	1327
YER144C	20
YER069W	39
YEL066W	14
YER161C	13
YER131W	985
YER027C	39
tH(GUG)E2	0
YER088C-A	3
YER002W	31
YEL062W	13
YEL074W	0
YER142C	4
YER035W	19
YER145C	36
YER176W	57
YER071C	12
YER150W	9
YER177W	581
YER123W	26
YEL018W	12
YER116C	15
YER043C	1065
YEL004W	6
YER141W	30
YER170W	15
YER047C	14
YER132C	47
YEL068C	7
YER080W	91
YER052C	107
YER070W	299
YEL007W	41
tE(UUC)E2	0
YER068C-A	0
YER115C	13
tS(AGA)E	1
YER076C	9
YEL021W	0
YEL026W	606
YER040W	21
YEL016C	4
YER012W	169
YER190W	31
YER185W	1
YER189W	1
YEL060C	53
YEL052W	40
YER149C	27
YER111C	38
YER081W	39
YER010C	24
YER018C	25
YEL076C	1
YEL018C-A	0
YER072W	99
YER093C	27
YER178W	734
YER030W	39
YER128W	15
YER003C	266
YER163C	39
YEL005C	8
YER173W	11
YEL065W	9
YEL055C	164
YER029C	17
YER089C	56
YER179W	2
YEL011W	8
YER166W	50
YER061C	12
YER082C	69
YER118C	31
YER152C	35
YER107C	53
YER020W	29
YER125W	145
YER122C	141
YER038W-A	2
YER057C	111
YEL033W	455
YER006W	112
YER007W	11
YER078W-A	0
tA(UGC)E	0
YEL002C	106
YEL064C	14
YER103W	22
YER007C-A	115
snR80	157
YER093C-A	6
YER120W	390
YER033C	7
YER054C	4
tV(AAC)E2	0
YER164W	71
YER139C	4
snR52	8
YEL042W	41
YER190C-A	0
tS(UGA)E	0
YER008C	45
YER114C	49
YER034W	3
YEL008W	0
YER014W	9
YER143W	17
YER053C-A	0
YER028C	14
YER048C	65
YER044C	34
YEL039C	1
YER053C	40
tQ(UUG)E1	0
YEL034C-A	24
YER155C	215
snR4	1131
YER050C	26
YER031C	146
YER037W	13
YEL049W	0
tQ(UUG)E2	0
YEL006W	33
YER100W	50
YER181C	0
YER015W	8
YER129W	48
YER172C-A	0
tR(UCU)E	0
YEL072W	13
YEL075C	1
YER048W-A	21
YER051W	7
YER171W	47
YER078C	38
YER169W	27
YEL003W	36
YEL077W-A	3
YEL017C-A	12
YER133W	255
YER152W-A	1
YER060W	18
YER186C	21
YER188W	4
YEL045C	0
YER022W	25
YER148W-A	4
YER157W	47
YER014C-A	0
YEL076C-A	2
YEL038W	75
YER066W	2
YER098W	11
YEL035C	1
RPR1	1654
YER063W	76
YER127W	26
YER154W	30
YER032W	17
YER180C-A	2
YEL071W	170
tK(CUU)E2	0
YEL057C	2
YEL069C	0
YEL043W	22
YER096W	3
YER017C	35
YEL019C	3
YER009W	563
YER104W	3
YER067W	10
SCR1	26452
YER044C-A	1
YER101C	9
YER121W	0
YER019C-A	93
tE(UUC)E1	0
YEL050C	54
YER062C	35
YER006C-A	0
YER016W	18
YEL025C	35
YER024W	5
YER023W	296
YER079W	12
YER136W	147
YER151C	33
YEL029C	43
YER065C	12
YEL050W-A	0
YER085C	0
YER147C	6
YER064C	35
YER119C	4
YEL020C-B	3
YER068W	29
YER158C	7
YER138W-A	6
YER130C	74
YEL015W	50
tK(CUU)E1	0
YER153C	2
YER137W-A	0
YER113C	23
YEL030W	11
YER083C	41
YER167W	72
YEL032C-A	3
YEL073C	0
tV(AAC)E1	0
YER005W	31
YER102W	3026
YER046W	7
YER023C-A	0
YEL031W	154
YER075C	26
YER073W	222
YEL027W	803
YEL024W	37
YER049W	135
YER175W-A	0
YEL037C	68
YER134C	15
YER088C	50
YER175C	10
tG(GCC)E	0
YER021W	214
YER004W	50
YER087C-A	3
YEL017W	26
YER106W	0
YER066C-A	0
YER117W	1131
YER145C-A	1
YER076W-A	0
YER187W	3
snR14	242
YER046W-A	1
YER168C	38
YER124C	158
SRG1	40
YER095W	23
YEL028W	1
YER045C	13
YER088W-B	0
YER086W	218
YER188C-A	0
YER148W	139
YEL022W	68
YEL001C	145
YER056C	127
YER087C-B	92
YEL013W	83
YER074W	1513
tE(UUC)E3	0
YER133W-A	1
YER119C-A	1
YEL063C	28
YEL051W	491
YER190C-B	0
YEL061C	30
YER059W	16
YER091C-A	0
YER140W	13
YEL056W	51
YER084W-A	0
YER036C	543
YEL009C	1132
YER079C-A	1
YEL053W-A	38
tM(CAU)E	0
YEL030C-A	0
YEL014C	0
YER156C	155
YER162C	5
YER090W	198
YER074W-A	16
YER041W	9
YER165C-A	1
YER097W	4
YER112W	51
YER090C-A	1
YER067C-A	0
snR67	43
tH(GUG)E1	0
YER174C	55
YER107W-A	2
YER026C	86
YER099C	41
YEL048C	9
YEL070W	0
YER025W	358
YEL075W-A	2
YER126C	103
tI(AAU)E1	0
YER182W	9
YER165W	990
YEL058W	111
YER060W-A	8
YER184C	7
YEL012W	8
YEL020W-A	22
YER077C	9
YER039C	3
YER042W	33
YER019W	31
YER039C-A	0
YER058W	3
YER110C	697
YER135C	0
YEL023C	11
YEL077C	17
tI(AAU)E2	1
YER001W	32
YEL020C	8
YEL044W	17
YER180C	15
YER087W	11
YER055C	295
tR(ACG)E	0
YER091C	563
YER138C	288
YER137C-A	0
YER159C-A	0
YER160C	218
YHR094C	76
YHL031C	11
YHL002W	31
YHR219C-A	0
YHR045W	14
YHR084W	71
YHR126C	0
tS(AGA)H	0
YHR125W	0
YHR206W	46
YHR097C	14
YHR005C-A	71
YHR193C-A	0
YHR007C	232
YHR214C-D	0
YHR212W-A	1
YHR184W	5
YHR132C	28
YHR182C-A	5
YHR025W	247
YHR055C	85
YHR073W	44
YHL015W-A	0
YHR064C	843
YHL041W	0
YHR143W	61
YHR052W-A	0
YHL047C	14
YHR175W-A	15
YHR003C	44
YHL032C	22
YHR154W	56
YHR031C	22
YHL042W	0
YHR022C-A	0
YHR180C-B	0
YHR106W	26
YHR186C	42
YHL029C	30
YHR048W	3
YHR039C-A	161
YHR073W-A	0
YHR035W	7
YHR165C	102
YHL006C	7
YHL025W	21
YHR172W	19
YHR002W	10
YHR016C	22
RUF5-2	6
YHR079C	18
YHR169W	46
YHR054C	17
YHR065C	48
YHR088W	50
tH(GUG)H	0
YHR093W	0
YHL036W	13
YHR100C	37
YHR105W	3
YHR056C	51
YHR135C	81
YHR180W	2
YHR086W	42
YHR146W	92
YHR195W	16
YHR119W	41
YHR033W	1
YHR024C	46
YHL043W	2
YHL039W	79
YHR059W	9
YHL048C-A	0
YHR026W	189
YHR160C	1
YHR085W	20
YHR113W	70
YHR175W	21
YHR148W	34
YHR208W	439
YHR001W	25
YHR131C	22
YHR049C-A	0
YHR086W-A	0
YHR141C	845
YHR170W	190
YHL021C	30
YHR078W	19
YHR007C-A	8
YHL044W	9
YHR214W-A	3
YHR161C	29
YHR074W	145
YHR164C	27
YHL006W-A	1
YHR204W	19
YHL002C-A	0
YHL030W-A	1
tF(GAA)H2	0
YHR163W	181
YHL046C	0
YHR056W-A	1
YHL004W	42
YHL009C	31
YHR138C	9
YHR166C	13
YHR151C	23
YHL014C	13
YHR021C	784
YHR198C	10
YHL034C	215
YHR124W	3
YHR011W	2
YHR096C	7
YHR185C	0
YHR190W	141
YHR075C	18
YHR117W	36
YHR109W	12
YHR207C	20
YHR132W-A	20
YHR015W	3
YHL015W	1354
YHR090C	13
YHR189W	2
YHR001W-A	29
YHR070C-A	1
YHR108W	186
YHR006W	20
YHR147C	25
YHR180W-A	0
YHR092C	35
YHR080C	21
YHL045W	1
YHR022C	0
YHL027W	57
YHL003C	51
YHR070W	54
YHR150W	11
YHR133C	74
YHR215W	4
YHL020C	18
YHR101C	5
YHR046C	33
YHR095W	0
YHR182W	17
YHR098C	163
YHR145C	0
YHR120W	23
YHL030W	67
tV(CAC)H	0
YHR051W	95
YHR130C	2
YHR149C	10
YHR127W	28
YHR194W	15
YHR213W-A	0
YHR032C-A	0
YHR203C	3147
YHR168W	15
YHR167W	19
YHR050W	26
YHR112C	29
YHR027C	326
YHR214C-E	0
YHR214W	0
YHR188C	48
YHL023C	26
YHR099W	207
YHR196W	97
YHR177W	5
YHR174W	14320
YHR199C-A	0
YHR034C	12
YHR179W	328
YHR014W	0
YHR171W	6
tF(GAA)H1	0
YHR121W	47
YHR116W	6
YHR087W	3
YHR176W	2
YHR173C	1
YHL010C	3
YHR102W	30
YHR063C	87
YHR050W-A	1
YHR137C-A	2
YHL017W	31
YHL035C	17
YHR043C	51
YHR115C	40
YHL007C	62
YHR018C	62
YHR076W	38
YHL019C	11
YHR061C	12
tV(AAC)H	0
snR32	421
YHR068W	290
YHR218W-A	2
YHR037W	55
YHR012W	28
YHR144C	46
YHR077C	42
YHR156C	6
YHR217C	1
YHR036W	14
YHR091C	26
YHR052W	175
YHR123W	33
YHR009C	134
YHL018W	2
YHL012W	0
YHR211W	4
YHR155W	39
RUF5-1	8
YHR139C	2
YHR032W-A	3
tA(AGC)H	0
YHR210C	1
YHR072W-A	64
YHR140W	0
YHR044C	9
YHL016C	9
tP(UGG)H	0
YHR202W	9
YHR019C	697
YHL034W-A	6
YHR213W-B	0
YHR104W	34
YHR083W	71
YHR165W-A	0
YHL022C	1
YHR032W	43
YHR008C	139
YHL038C	6
YHR071C-A	0
YHR081W	24
YHL050W-A	0
YHL028W	25
YHR073C-B	0
YHL033C	1290
YHR066W	45
YHR029C	33
YHR178W	14
YHR063W-A	1
YHR040W	8
YHR192W	14
YHR017W	21
YHR004C	18
YHL040C	18
YHR191C	3
YHR201C	58
YHR103W	78
YHR213W	1
YHR153C	4
YHR082C	92
YHR069C-A	0
YHR020W	501
YHR057C	13
YHL024W	2
YHR128W	298
tQ(UUG)H	0
YHR047C	167
YHL026C	4
YHR197W	55
YHR028C	17
YHR134W	9
YHR122W	32
YHR067W	15
YHL037C	0
YHR013C	49
YHR137W	35
tT(AGU)H	1
YHR158C	49
YHR038W	7
YHR042W	54
YHR028W-A	0
YHL049C	4
YHR041C	44
YHR069C	46
YHR200W	141
YHR053C	93
YHR218W	13
YHR021W-A	1
YHR114W	17
YHR039C	46
YHL019W-A	0
YHR152W	28
YHL046W-A	0
YHL011C	199
YHR129C	11
YHR199C	23
YHR159W	16
YHR193C	809
YHR030C	53
YHL050C	10
YHR162W	327
YHR089C	240
YHL005C	0
YHR010W	2107
YHR079C-A	0
YHR212C	0
YHR005C	43
YHR187W	33
YHR183W	949
YHR205W	65
YHR139C-A	0
YHR111W	36
YHR049W	152
YHR131W-A	0
YHR072W	67
YHR209W	1
YHR107C	77
YHR071W	76
snR71	4
YHR216W	139
YHL013C	20
YHR060W	21
YHR143W-A	35
YHR142W	25
YHR058C	12
YHL008C	14
YHR054W-A	0
YHR118C	6
tT(UGU)H	0
YHL048W	27
YHR157W	0
YHR110W	47
YHR023W	80
YHR062C	41
YHR219W	10
YHR136C	0
YHL001W	810
YHR181W	24
YHR214C-B	260
YHL009W-B	6
YHR214C-C	0
YHL009W-A	0
YIR015W	6
YIL156W-A	6
YIL115W-A	1
YIL086C	0
YIL156W-B	10
tT(AGU)I2	0
YIL146C	11
YIL010W	46
YIL117C	14
YIL050W	62
YIL107C	21
YIL150C	14
YIL165C	4
YIL045W	8
YIL126W	119
YIL158W	15
YIR018W	6
YIR039C	5
YIL082W	0
YIL056W	22
YIL161W	3
tS(UGA)I	0
YIL119C	39
YIL016W	21
YIL144W	21
YIL026C	35
tD(GUC)I1	1
YIL163C	0
YIL139C	7
YIL171W	0
YIL068C	39
YIL065C	20
YIL098C	12
YIL141W	0
YIL009W	62
YIR021W-A	0
YIR020C-B	0
YIL044C	85
YIR020W-A	1
YIR004W	28
YIL092W	12
tD(GUC)I2	0
YIL136W	5
YIR022W	22
YIL002W-A	10
YIL066W-A	0
YIL133C	1805
YIL123W	126
YIR001C	29
YIL153W	15
YIR002C	25
YIL108W	33
YIR023C-A	0
YIL067C	9
YIR019C	1
YIL028W	0
YIL134W	24
YIL159W	14
YIL011W	13
YIL110W	66
YIL131C	37
YIL128W	27
YIL064W	50
YIL071C	4
YIL147C	32
YIL149C	40
YIL106W	31
YIL005W	16
YIL169C	1
YIL004C	6
YIR014W	1
tE(CUC)I	0
YIR033W	49
YIL105C	19
YIL057C	1
YIL017C	13
YIL132C	4
YIL070C	25
YIL051C	628
YIL118W	54
YIL097W	8
YIR034C	26
YIL109C	270
YIL102C-A	6
YIL105W-A	0
YIL084C	3
YIL039W	25
YIR003W	20
YIR031C	4
YIL074C	77
YIL022W	39
YIL030C	43
YIL140W	21
YIL031W	31
YIL014W	11
YIL137C	100
YIR037W	105
YIL127C	26
YIL143C	46
YIL079C	24
YIR008C	22
YIL040W	34
YIL129C	71
YIL100C-A	0
YIL124W	73
YIL042C	8
YIL115C	116
YIL035C	62
YIL176C	0
YIL006W	6
YIL048W	34
YIL066C	8
YIR029W	0
YIR018C-A	0
YIL094C	193
YIL103W	42
YIL155C	14
YIL152W	6
YIL046W-A	0
YIL002C	32
YIR030W-A	2
YIL047C-A	0
YIL156W	12
YIR012W	108
YIL112W	16
YIL025C	0
YIL175W	0
YIL100W	0
YIR026C	52
YIR025W	3
YIR042C	4
YIL075C	147
YIL068W-A	0
YIL063C	25
YIL018W	5410
YIL027C	43
YIL085C	29
snR68	7
YIL008W	26
YIL030W-A	2
YIL076W	172
YIR036W-A	2
YIL029C	4
YIR023W	15
tT(AGU)I1	0
YIL053W	828
YIL101C	0
YIL120W	9
YIL174W	0
YIL032C	0
YIL142C-A	1
YIL164C	3
YIL096C	58
YIL160C	0
YIL134C-A	0
YIL062C	148
YIL151C	32
YIL059C	2
YIR030C	12
YIL083C	45
YIL019W	19
YIL020C-A	3
YIL099W	2
YIL093C	19
YIR024C	5
YIL135C	16
YIL020C	22
YIL023C	22
YIL177W-A	1
YIL037C	1
YIL142W	200
YIR041W	0
YIL034C	84
YIL073C	4
YIL091C	59
YIL078W	807
YIL052C	1138
YIR017C	5
YIL125W	153
YIL154C	23
PWR1	0
YIL138C	34
YIL130W	32
YIL071W-A	1
YIL043C	247
YIR013C	0
YIL055C	2
YIL014C-A	0
YIL049W	16
YIL162W	56
YIL104C	17
YIL077C	6
YIR032C	3
YIL007C	8
YIL021W	53
YIR020C	0
YIL038C	51
YIR011C	33
YIL046W	23
YIL157C	23
YIL171W-A	0
YIL121W	120
YIL170W	0
YIR038C	58
YIR027C	2
YIL088C	36
YIR028W	1
YIL001W	14
tK(CUU)I	0
YIL173W	14
tE(UUC)I	0
YIL177C	19
YIL054W	1
YIL148W	2519
YIR017W-A	1
YIL145C	51
YIR006C	123
YIL013C	10
YIL114C	56
YIR035C	46
YIR007W	10
YIL113W	2
YIL036W	30
YIR010W	31
YIL033C	41
YIR009W	9
YIL041W	151
YIL087C	8
ICR1	11
YIR036C	42
YIL122W	6
tI(AAU)I2	0
YIL021C-A	2
YIL090W	29
YIL012W	0
YIL024C	6
YIL111W	13
YIL095W	18
YIL029W-A	0
YIL089W	8
YIL166C	5
YIL060W	1
tI(AAU)I1	0
YIL009C-A	11
YIL061C	15
YIR040C	0
YIL102C	0
YIL069C	915
YIR016W	14
YIR021W	27
YIL172C	2
YIL072W	1
YIL058W	0
YIL047C	66
YIL015W	1
YIR005W	0
YIL116W	62
YIL003W	33
YIL082W-A	38
YCR031C	2374
YCL011C	71
YCL040W	90
YCR052W	38
YCR100C	2
YCR107W	6
YCL002C	22
YCL024W	19
YCR060W	12
YCR071C	12
YCR007C	0
YCL012C	6
YCR081C-A	0
YCR036W	30
YCR063W	5
YCL042W	1
YCR097W-A	8
YCR025C	1
tK(CUU)C	0
YCR069W	43
YCR041W	18
YCR102W-A	0
YCR020C-A	11
YCL075W	3
YCR092C	16
YCR005C	58
YCR038W-A	0
YCL034W	36
YCL026C-B	4
YCR020W-B	4
YCR094W	33
YCL028W	98
YCL029C	17
YCL074W	1
tQ(UUG)C	0
YCR086W	13
YCR006C	3
YCR083W	7
YCL039W	22
YCL037C	114
tE(UUC)C	0
YCL004W	8
YCL076W	0
YCR011C	31
YCL054W-A	0
YCR020C	5
YCL065W	10
YCL057W	114
YCL069W	1
YCR045W-A	2
YCL048W	1
YCR002C	124
YCR035C	53
YCR066W	9
YCR032W	32
YCL059C	94
YCR079W	20
YCR021C	33
YCL026C-A	1
YCL046W	0
YCR104W	0
YCL001W	46
YCR054C	25
YCR046C	18
YCR064C	1
YCL001W-B	2
YCR017C	42
YCR097W	0
YCL041C	2
YCR043C	27
YCR095W-A	0
YCL009C	346
tP(AGG)C	1
YCR014C	5
YCL036W	12
YCR051W	39
YCL045C	53
YCL005W	18
snR43	493
YCR088W	112
YCR037C	53
YCR077C	78
YCR009C	102
YCR098C	4
YCR047W-A	0
YCR073W-A	69
YCR039C	24
YCL032W	7
YCR049C	1
YCR076C	5
YCL057C-A	53
YCR053W	380
YCL008C	9
YCR072C	48
YCR057C	132
YCL044C	9
YCL033C	25
YCL030C	177
YCL068C	0
YCL035C	59
YCR008W	59
tS(CGA)C	0
YCR091W	4
YCR108C	0
YCR042C	33
snR65	0
YCL055W	82
YCR003W	27
YCR022C	0
YCR089W	29
tG(GCC)C	0
YCL016C	6
YCL031C	88
YCL048W-A	0
YCR018C	8
YCL022C	0
YCR087C-A	36
tT(AGU)C	0
YCL023C	0
YCL010C	7
YCR001W	1
tM(CAU)C	0
YCL018W	0
YCR073C	15
YCR048W	27
YCL005W-A	72
YCR033W	21
YCL007C	1
YCR019W	12
YCR102C	10
YCR075W-A	13
YCL058W-A	3
YCL047C	14
YCR106W	12
YCR040W	20
YCR061W	10
YCR045C	0
YCR085W	0
YCR024C-B	131
YCR101C	1
YCL049C	14
YCR015C	11
snR33	263
YCR038C	6
YCL063W	33
YCR024C	8
YCR065W	33
YCR087W	1
YCR034W	73
YCL052C	33
YCR004C	115
YCR059C	69
tL(CAA)C	0
