Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IP3.bam
YJL188C	5
YJL170C	1
YJL129C	119
YJR112W	28
YJR103W	94
YJL044C	89
YJL157C	301
YJR142W	50
YJL034W	704
YJL183W	132
YJR031C	115
YJL066C	20
YJR077C	182
YJL064W	0
YJL136W-A	0
YJR010C-A	25
YJR033C	73
YJL068C	68
YJL112W	56
YJL039C	307
YJL180C	39
YJL147C	10
YJR116W	10
YJL025W	27
YJR062C	53
YJR090C	113
YJR035W	29
YJL174W	66
YJL203W	23
YJL014W	259
YJL027C	0
YJR157W	0
YJR149W	10
YJR154W	5
YJR075W	98
YJR052W	25
IRT1	10
YJL026C-A	6
tE(UUC)J	3
YJR126C	115
tL(UAA)J	0
tG(GCC)J1	0
YJL005W	210
YJL206C	10
YJL100W	25
tT(AGU)J	0
YJL047C-A	3
tD(GUC)J2	0
YJL222W-B	0
YJR076C	104
YJL217W	68
YJR059W	76
YJR124C	47
YJL143W	132
YJL059W	22
YJR078W	2
tM(CAU)J2	0
YJL207C	239
YJL144W	7
YJL125C	31
YJL198W	122
tD(GUC)J1	0
YJL122W	107
YJL007C	0
YJL225C	78
YJL211C	0
YJR073C	36
YJR143C	348
YJL131C	4
YJL177W	1581
YJR032W	77
YJR151C	4
YJR024C	109
YJL140W	313
YJR068W	101
YJR017C	76
YJR058C	27
YJR101W	71
YJL026W	465
YJL096W	45
tM(CAU)J1	0
tR(CCU)J	0
YJR156C	2
YJL063C	63
YJR159W	2
YJR094C	2
tG(GCC)J2	0
YJL028W	0
YJL101C	65
YJL056C	15
tY(GUA)J1	0
YJR041C	126
YJL080C	787
YJR091C	90
YJR013W	30
YJL222W	50
YJL121C	296
YJL138C	1235
YJR047C	46
YJL151C	144
YJL057C	14
YJL218W	8
YJR087W	4
YJL130C	3275
snR190	12705
YJL069C	101
YJL045W	1
YJL091C	36
YJL033W	144
YJR122W	14
YJL041W	187
tR(UCU)J1	0
YJL065C	13
YJR148W	312
YJL123C	50
YJL046W	26
YJR123W	6577
YJR118C	37
YJL071W	17
YJR015W	129
YJR102C	16
YJL004C	21
YJL155C	25
YJL154C	148
YJR107W	14
YJL035C	15
YJR089W	45
YJL042W	90
YJL169W	0
YJL115W	28
YJR003C	48
YJL116C	4
YJL053W	40
YJL124C	123
YJR104C	1416
YJL105W	1
YJL215C	5
YJR070C	294
YJR097W	11
YJL126W	15
YJL214W	1
YJL166W	86
YJL023C	12
YJL094C	49
YJR054W	46
YJR141W	29
YJL191W	602
YJR135C	6
YJL049W	16
YJR155W	10
YJL109C	634
YJL013C	19
YJL141C	42
YJL133C-A	6
YJL178C	79
YJR022W	8
YJL062W	58
YJL197C-A	0
YJL082W	49
YJL120W	2
YJL098W	100
YJL152W	5
YJR162C	0
YJL196C	137
YJL003W	13
YJL015C	0
YJL075C	1
YJR020W	2
YJL205C	3
YJR113C	57
YJR111C	19
YJR055W	10
tY(GUA)J2	1
YJL148W	118
tS(AGA)J	1
YJL097W	62
YJL031C	45
YJR132W	167
YJL092W	56
YJL083W	25
YJL175W	1
YJL225W-A	1
snR60	1
YJL102W	32
YJL077W-A	7
YJL052C-A	0
YJR083C	14
YJL128C	78
YJR005C-A	0
YJR042W	95
YJL209W	53
YJL087C	53
YJR127C	62
YJL210W	42
YJR134C	37
YJL076W	224
YJR027W	958
YJL113W	25
YJR026W	0
YJR028W	0
YJL114W	1
YJR029W	970
YKL103C	44
tL(UAA)K	0
YKL131W	1
tV(AAC)K1	0
tT(CGU)K	0
snR69	44
YKR004C	18
YKR092C	84
YKL002W	93
tA(AGC)K1	0
YKL173W	74
YKL061W	11
YKL139W	27
YKL180W	2539
YKL004W	149
YKL143W	69
YKL062W	35
YKL172W	113
YKR014C	87
YKL149C	18
YKR099W	48
YKL110C	112
YKL094W	102
YKR094C	2112
YKR058W	12
YKL183C-A	0
YKR052C	19
YKL157W	264
YKL068W-A	21
YKR062W	70
YKL091C	17
YKR073C	2
YKR087C	48
YKL070W	1
YKR038C	58
YKR048C	304
YKL096W-A	235
YKL014C	405
YKR082W	182
YKR045C	8
YKL018C-A	8
YKL126W	118
YKR072C	56
YKR075W-A	1
YKL074C	35
YKL087C	30
YKL018W	26
YKL135C	75
YKL112W	96
YKR085C	57
YKR102W	4
YKL217W	5
YKR044W	24
YKR080W	73
YKL065W-A	0
YKL156C-A	20
YKR068C	72
YKR027W	39
YKL081W	1193
YKR022C	24
YKL083W	7
YKL198C	21
YKR007W	13
YKR078W	25
YKR001C	292
YKR025W	63
YKL124W	12
YKR095W	238
YKL129C	91
YKL100C	49
YKL041W	23
YKL221W	0
YKL031W	0
YKR074W	75
YKL138C	37
YKL063C	43
tK(UUU)K	2
YKL024C	169
YKL086W	4
YKL073W	99
YKR006C	69
YKL034W	28
YKL118W	1
YKL104C	323
YKL191W	157
YKR042W	508
YKR013W	97
YKR101W	11
YKL039W	96
YKL214C	50
YKL155C	32
YKL116C	50
YKR089C	110
YKR018C	102
YKR079C	75
YKL153W	228
YKL027W	58
YKL100W-A	0
YKL035W	295
YKL084W	23
YKL207W	115
YKR066C	124
YKL117W	425
YKL140W	46
YKL007W	123
YKL051W	38
YKL022C	47
YKL021C	73
YKL148C	47
YKL038W	87
YKL125W	59
YKL048C	39
YKL053W	2
YKR093W	234
YKL201C	23
YKL123W	0
YKL224C	0
YKL077W	160
YKR103W	16
YKR104W	1
YKR024C	84
YKR056W	77
YKL203C	200
YKR054C	300
YKR057W	1013
YKL133C	8
tH(GUG)K	2
YKL122C	79
YKR100C	37
YKR083C	12
YKL225W	0
YKL189W	25
YKL113C	44
tV(AAC)K2	1
YKL213C	62
YKL154W	39
YKR063C	21
YKL163W	16
YKL174C	59
YKL134C	25
YKR011C	21
YKL005C	24
YKL069W	50
YKL006W	1707
YKL187C	7
YKL111C	1
YKR035W-A	58
YKL182W	4332
YKL099C	66
YKL179C	42
YKL047W	36
YKL049C	16
YKL220C	5
YKL183W	47
YKL181W	510
YKL088W	29
YKL209C	16
tL(CAA)K	1
YKR019C	20
YKR012C	3
YKL166C	56
YKL016C	157
YKR086W	54
tR(ACG)K	0
YKL141W	72
YKL065C	74
YKL013C	95
YKL040C	81
YKR061W	19
YKL096W	14
YKR050W	33
YKL170W	19
YKR046C	39
YKL210W	869
YKR002W	66
YKL015W	105
snR87	9
YKL009W	275
YKL108W	17
YKR097W	6
YKL071W	3
YKL075C	23
YKL206C	48
tD(GUC)K	1
YKL195W	91
YKL130C	30
YKL064W	102
YKR026C	92
YKL076C	2
YKL188C	12
YKL196C	125
snR42	4740
YKR105C	0
YKL109W	71
YKR071C	117
YKL168C	24
YKL102C	0
YKR090W	41
YKR036C	54
YKL202W	2
YKR084C	109
YKL216W	1008
YKR055W	28
YKL219W	31
YKL020C	72
YKL178C	459
YKL067W	118
YKL097C	0
YKL095W	15
YKR031C	110
YKL036C	1
YKR088C	55
YKL151C	42
YKL105C	29
YKL169C	4
YKL150W	46
YKL023C-A	33
YKL138C-A	22
YKL082C	83
YKR070W	83
YKR021W	43
YKR016W	56
YKR033C	0
YKR059W	1226
YKR069W	14
YKR053C	10
YKL218C	18
YKL167C	18
tE(UUC)K	0
YKL142W	76
YKL011C	17
YKL160W	99
YKL144C	44
YKL055C	22
YKR043C	321
YKR039W	22
YKL019W	78
YKL184W	153
YKR029C	19
YKL176C	147
YKL033W-A	242
YKL090W	14
YKR041W	2
YKL010C	158
YKL032C	43
YKR051W	35
YKR098C	23
YKL175W	73
YKL120W	203
YKL222C	16
YKL092C	53
YKL068W	141
YKR009C	16
tA(AGC)K2	0
YKR028W	148
YKR076W	17
YKR106W	2
YKL197C	60
YKL152C	10315
YKL093W	2
YKL080W	793
YKL185W	71
YKR081C	125
YKR035C	9
YKL101W	185
YKR008W	81
tW(CCA)K	7
YKL056C	3729
YKL156W	376
YKL162C	8
YKL192C	78
YKR064W	39
YKL017C	19
YKL204W	21
YKL190W	74
YKL211C	122
YKL115C	7
YKL107W	1
YKL127W	188
YKL165C-A	1
YKR049C	14
YKL052C	28
YKL053C-A	27
YKL121W	22
tN(GUU)K	2
YKL050C	17
YKL194C	27
YKR037C	13
YKL059C	24
YKL205W	114
YKL137W	33
YKR015C	1
YKL146W	58
YKR003W	62
YKL028W	49
YKR010C	34
YKL193C	32
tK(CUU)K	0
YKL212W	282
YKL147C	0
YKL054C	197
snR38	12
YKR096W	67
YKL006C-A	19
YKL164C	138
YKL145W-A	0
YKL026C	6
YKL044W	2
YKL089W	19
YKR077W	3
YKR095W-A	21
YKL079W	29
YKL161C	12
YKL159C	2
YKR030W	39
YKL037W	1
YKL042W	23
YKR020W	16
YKL012W	40
YKL106W	109
YKR075C	9
YKR065C	53
YKL043W	38
YKL045W	54
YKR060W	61
YKL085W	129
YKL165C	106
YKL003C	37
YKL072W	36
YKL177W	5
YKL186C	82
snR64	35
YKR032W	0
YKL132C	14
YKL223W	0
YKL078W	66
YKL001C	21
YKR040C	0
YKL046C	112
YKR017C	13
YKL058W	56
YKL208W	5
YKR005C	10
YKR034W	0
YKL060C	12659
YKL030W	2
YKL162C-A	0
YKR091W	14
YKL096C-B	0
YKL171W	40
YKL025C	53
YKL023W	18
tR(UCU)K	0
YKL215C	112
YKL136W	2
YKL033W	37
YKR023W	15
YKR067W	37
YKL098W	28
YKL114C	73
YKL145W	216
YKL057C	135
YKL106C-A	0
YKL128C	100
YKL008C	104
YKL029C	222
YKR047W	6
YKL066W	24
YKL119C	38
YEL041W	5
YER011W	6
YER158W-A	2
snR53	4
YER056C-A	1077
YEL067C	1
YEL054C	2512
YEL047C	158
YER146W	68
YER159C	42
YER084W	0
YER183C	64
YEL009C-A	0
YEL059C-A	4
YER172C	251
YER092W	20
YEL008C-A	0
YEL032W	130
YEL010W	0
YEL040W	414
YEL059W	2
YER105C	230
YEL053C	81
YEL046C	383
YER137C	8
YER013W	52
YER147C-A	13
YEL036C	71
YER094C	291
YER038C	19
YEL034W	1433
YER144C	40
YER069W	85
YEL066W	35
YER161C	16
YER131W	1172
YER027C	58
tH(GUG)E2	0
YER088C-A	3
YER002W	51
YEL062W	11
YEL074W	2
YER142C	15
YER035W	27
YER145C	130
YER176W	96
YER071C	21
YER150W	7
YER177W	688
YER123W	37
YEL018W	25
YER116C	11
YER043C	1099
YEL004W	12
YER141W	86
YER170W	16
YER047C	21
YER132C	96
YEL068C	12
YER080W	138
YER052C	118
YER070W	522
YEL007W	56
tE(UUC)E2	2
YER068C-A	0
YER115C	36
tS(AGA)E	5
YER076C	17
YEL021W	0
YEL026W	432
YER040W	17
YEL016C	23
YER012W	196
YER190W	118
YER185W	1
YER189W	7
YEL060C	79
YEL052W	69
YER149C	31
YER111C	43
YER081W	51
YER010C	43
YER018C	38
YEL076C	2
YEL018C-A	1
YER072W	106
YER093C	70
YER178W	949
YER030W	62
YER128W	14
YER003C	343
YER163C	48
YEL005C	7
YER173W	26
YEL065W	32
YEL055C	260
YER029C	15
YER089C	114
YER179W	1
YEL011W	15
YER166W	210
YER061C	23
YER082C	108
YER118C	39
YER152C	94
YER107C	101
YER020W	34
YER125W	283
YER122C	156
YER038W-A	0
YER057C	112
YEL033W	451
YER006W	208
YER007W	12
YER078W-A	0
tA(UGC)E	0
YEL002C	243
YEL064C	26
YER103W	33
YER007C-A	156
snR80	472
YER093C-A	10
YER120W	384
YER033C	18
YER054C	6
tV(AAC)E2	0
YER164W	174
YER139C	8
snR52	72
YEL042W	142
YER190C-A	1
tS(UGA)E	0
YER008C	109
YER114C	81
YER034W	10
YEL008W	0
YER014W	28
YER143W	28
YER053C-A	1
YER028C	7
YER048C	146
YER044C	49
YEL039C	1
YER053C	50
tQ(UUG)E1	0
YEL034C-A	74
YER155C	636
snR4	1580
YER050C	48
YER031C	233
YER037W	9
YEL049W	1
tQ(UUG)E2	0
YEL006W	35
YER100W	48
YER181C	0
YER015W	20
YER129W	77
YER172C-A	0
tR(UCU)E	1
YEL072W	5
YEL075C	5
YER048W-A	20
YER051W	21
YER171W	78
YER078C	52
YER169W	43
YEL003W	42
YEL077W-A	2
YEL017C-A	49
YER133W	329
YER152W-A	13
YER060W	61
YER186C	40
YER188W	11
YEL045C	0
YER022W	38
YER148W-A	5
YER157W	73
YER014C-A	1
YEL076C-A	4
YEL038W	133
YER066W	5
YER098W	11
YEL035C	2
RPR1	3542
YER063W	113
YER127W	45
YER154W	57
YER032W	19
YER180C-A	3
YEL071W	270
tK(CUU)E2	0
YEL057C	2
YEL069C	1
YEL043W	61
YER096W	2
YER017C	89
YEL019C	4
YER009W	517
YER104W	11
YER067W	14
SCR1	71713
YER044C-A	2
YER101C	10
YER121W	1
YER019C-A	110
tE(UUC)E1	2
YEL050C	85
YER062C	49
YER006C-A	0
YER016W	45
YEL025C	100
YER024W	22
YER023W	506
YER079W	12
YER136W	202
YER151C	108
YEL029C	41
YER065C	15
YEL050W-A	0
YER085C	0
YER147C	22
YER064C	53
YER119C	38
YEL020C-B	1
YER068W	36
YER158C	11
YER138W-A	6
YER130C	72
YEL015W	87
tK(CUU)E1	1
YER153C	19
YER137W-A	0
YER113C	45
YEL030W	15
YER083C	67
YER167W	70
YEL032C-A	1
YEL073C	2
tV(AAC)E1	0
YER005W	57
YER102W	3758
YER046W	4
YER023C-A	6
YEL031W	622
YER075C	33
YER073W	379
YEL027W	1085
YEL024W	61
YER049W	233
YER175W-A	0
YEL037C	113
YER134C	48
YER088C	58
YER175C	21
tG(GCC)E	0
YER021W	246
YER004W	113
YER087C-A	3
YEL017W	32
YER106W	0
YER066C-A	0
YER117W	1991
YER145C-A	4
YER076W-A	1
YER187W	8
snR14	380
YER046W-A	0
YER168C	67
YER124C	190
SRG1	43
YER095W	46
YEL028W	5
YER045C	17
YER088W-B	4
YER086W	337
YER188C-A	0
YER148W	203
YEL022W	215
YEL001C	193
YER056C	361
YER087C-B	66
YEL013W	187
YER074W	2365
tE(UUC)E3	4
YER133W-A	4
YER119C-A	9
YEL063C	93
YEL051W	697
YER190C-B	5
YEL061C	69
YER059W	35
YER091C-A	1
YER140W	40
YEL056W	57
YER084W-A	1
YER036C	671
YEL009C	1077
YER079C-A	2
YEL053W-A	117
tM(CAU)E	0
YEL030C-A	0
YEL014C	0
YER156C	166
YER162C	20
YER090W	223
YER074W-A	34
YER041W	17
YER165C-A	1
YER097W	5
YER112W	62
YER090C-A	1
YER067C-A	2
snR67	64
tH(GUG)E1	0
YER174C	76
YER107W-A	2
YER026C	115
YER099C	69
YEL048C	6
YEL070W	5
YER025W	455
YEL075W-A	3
YER126C	176
tI(AAU)E1	1
YER182W	17
YER165W	1085
YEL058W	178
YER060W-A	18
YER184C	23
YEL012W	15
YEL020W-A	32
YER077C	25
YER039C	2
YER042W	62
YER019W	56
YER039C-A	1
YER058W	5
YER110C	1049
YER135C	1
YEL023C	10
YEL077C	65
tI(AAU)E2	0
YER001W	138
YEL020C	16
YEL044W	38
YER180C	13
YER087W	17
YER055C	457
tR(ACG)E	0
YER091C	582
YER138C	1012
YER137C-A	0
YER159C-A	0
YER160C	693
YHR094C	189
YHL031C	23
YHL002W	30
YHR219C-A	1
YHR045W	65
YHR084W	110
YHR126C	0
tS(AGA)H	0
YHR125W	0
YHR206W	58
YHR097C	17
YHR005C-A	98
YHR193C-A	0
YHR007C	710
YHR214C-D	1
YHR212W-A	0
YHR184W	6
YHR132C	63
YHR182C-A	20
YHR025W	243
YHR055C	130
YHR073W	101
YHL015W-A	0
YHR064C	859
YHL041W	0
YHR143W	75
YHR052W-A	0
YHL047C	34
YHR175W-A	6
YHR003C	56
YHL032C	45
YHR154W	71
YHR031C	40
YHL042W	0
YHR022C-A	0
YHR180C-B	0
YHR106W	43
YHR186C	128
YHL029C	43
YHR048W	6
YHR039C-A	414
YHR073W-A	0
YHR035W	5
YHR165C	316
YHL006C	6
YHL025W	50
YHR172W	32
YHR002W	18
YHR016C	55
RUF5-2	4
YHR079C	60
YHR169W	63
YHR054C	12
YHR065C	92
YHR088W	64
tH(GUG)H	0
YHR093W	0
YHL036W	25
YHR100C	25
YHR105W	3
YHR056C	52
YHR135C	87
YHR180W	3
YHR086W	61
YHR146W	129
YHR195W	20
YHR119W	73
YHR033W	19
YHR024C	73
YHL043W	0
YHL039W	89
YHR059W	14
YHL048C-A	0
YHR026W	360
YHR160C	0
YHR085W	36
YHR113W	76
YHR175W	46
YHR148W	60
YHR208W	610
YHR001W	40
YHR131C	54
YHR049C-A	0
YHR086W-A	0
YHR141C	1207
YHR170W	273
YHL021C	33
YHR078W	37
YHR007C-A	2
YHL044W	6
YHR214W-A	3
YHR161C	46
YHR074W	205
YHR164C	46
YHL006W-A	2
YHR204W	42
YHL002C-A	1
YHL030W-A	3
tF(GAA)H2	0
YHR163W	222
YHL046C	0
YHR056W-A	1
YHL004W	60
YHL009C	46
YHR138C	16
YHR166C	26
YHR151C	35
YHL014C	14
YHR021C	929
YHR198C	12
YHL034C	337
YHR124W	2
YHR011W	8
YHR096C	7
YHR185C	0
YHR190W	168
YHR075C	17
YHR117W	73
YHR109W	16
YHR207C	37
YHR132W-A	20
YHR015W	4
YHL015W	2047
YHR090C	19
YHR189W	7
YHR001W-A	25
YHR070C-A	1
YHR108W	208
YHR006W	29
YHR147C	54
YHR180W-A	0
YHR092C	80
YHR080C	43
YHL045W	2
YHR022C	3
YHL027W	79
YHL003C	103
YHR070W	49
YHR150W	24
YHR133C	146
YHR215W	11
YHL020C	60
YHR101C	19
YHR046C	52
YHR095W	0
YHR182W	20
YHR098C	196
YHR145C	1
YHR120W	31
YHL030W	202
tV(CAC)H	0
YHR051W	115
YHR130C	5
YHR149C	48
YHR127W	40
YHR194W	29
YHR213W-A	0
YHR032C-A	0
YHR203C	3600
YHR168W	24
YHR167W	23
YHR050W	66
YHR112C	30
YHR027C	574
YHR214C-E	0
YHR214W	1
YHR188C	115
YHL023C	46
YHR099W	764
YHR196W	129
YHR177W	3
YHR174W	16221
YHR199C-A	4
YHR034C	23
YHR179W	378
YHR014W	1
YHR171W	9
tF(GAA)H1	0
YHR121W	78
YHR116W	14
YHR087W	5
YHR176W	7
YHR173C	0
YHL010C	17
YHR102W	50
YHR063C	98
YHR050W-A	4
YHR137C-A	4
YHL017W	55
YHL035C	48
YHR043C	65
YHR115C	47
YHL007C	96
YHR018C	144
YHR076W	42
YHL019C	23
YHR061C	17
tV(AAC)H	0
snR32	1608
YHR068W	479
YHR218W-A	8
YHR037W	79
YHR012W	55
YHR144C	47
YHR077C	100
YHR156C	3
YHR217C	2
YHR036W	18
YHR091C	36
YHR052W	180
YHR123W	51
YHR009C	171
YHL018W	2
YHL012W	1
YHR211W	12
YHR155W	72
RUF5-1	2
YHR139C	0
YHR032W-A	13
tA(AGC)H	0
YHR210C	5
YHR072W-A	108
YHR140W	3
YHR044C	19
YHL016C	11
tP(UGG)H	1
YHR202W	11
YHR019C	891
YHL034W-A	12
YHR213W-B	0
YHR104W	53
YHR083W	112
YHR165W-A	0
YHL022C	3
YHR032W	132
YHR008C	175
YHL038C	23
YHR071C-A	1
YHR081W	47
YHL050W-A	2
YHL028W	22
YHR073C-B	2
YHL033C	1482
YHR066W	48
YHR029C	50
YHR178W	40
YHR063W-A	0
YHR040W	22
YHR192W	30
YHR017W	30
YHR004C	15
YHL040C	25
YHR191C	12
YHR201C	105
YHR103W	132
YHR213W	0
YHR153C	6
YHR082C	154
YHR069C-A	1
YHR020W	769
YHR057C	20
YHL024W	4
YHR128W	412
tQ(UUG)H	0
YHR047C	230
YHL026C	9
YHR197W	93
YHR028C	118
YHR134W	17
YHR122W	45
YHR067W	22
YHL037C	0
YHR013C	69
YHR137W	51
tT(AGU)H	0
YHR158C	65
YHR038W	10
YHR042W	191
YHR028W-A	1
YHL049C	20
YHR041C	67
YHR069C	55
YHR200W	214
YHR053C	125
YHR218W	56
YHR021W-A	1
YHR114W	32
YHR039C	147
YHL019W-A	1
YHR152W	33
YHL046W-A	0
YHL011C	270
YHR129C	20
YHR199C	57
YHR159W	12
YHR193C	1092
YHR030C	98
YHL050C	45
YHR162W	427
YHR089C	425
YHL005C	2
YHR010W	2819
YHR079C-A	0
YHR212C	0
YHR005C	66
YHR187W	41
YHR183W	1191
YHR205W	134
YHR139C-A	0
YHR111W	48
YHR049W	162
YHR131W-A	0
YHR072W	127
YHR209W	7
YHR107C	87
YHR071W	85
snR71	10
YHR216W	221
YHL013C	19
YHR060W	32
YHR143W-A	46
YHR142W	45
YHR058C	29
YHL008C	35
YHR054W-A	0
YHR118C	30
tT(UGU)H	0
YHL048W	29
YHR157W	5
YHR110W	61
YHR023W	188
YHR062C	56
YHR219W	31
YHR136C	1
YHL001W	1228
YHR181W	30
YHR214C-B	900
YHL009W-B	23
YHR214C-C	0
YHL009W-A	0
YIR015W	5
YIL156W-A	4
YIL115W-A	0
YIL086C	1
YIL156W-B	13
tT(AGU)I2	0
YIL146C	13
YIL010W	58
YIL117C	36
YIL050W	52
YIL107C	26
YIL150C	24
YIL165C	5
YIL045W	8
YIL126W	270
YIL158W	49
YIR018W	11
YIR039C	7
YIL082W	0
YIL056W	34
YIL161W	12
tS(UGA)I	2
YIL119C	30
YIL016W	44
YIL144W	39
YIL026C	64
tD(GUC)I1	1
YIL163C	0
YIL139C	10
YIL171W	0
YIL068C	60
YIL065C	34
YIL098C	14
YIL141W	0
YIL009W	123
YIR021W-A	0
YIR020C-B	2
YIL044C	73
YIR020W-A	0
YIR004W	52
YIL092W	24
tD(GUC)I2	0
YIL136W	13
YIR022W	70
YIL002W-A	27
YIL066W-A	2
YIL133C	2035
YIL123W	215
YIR001C	23
YIL153W	41
YIR002C	54
YIL108W	63
YIR023C-A	1
YIL067C	31
YIR019C	2
YIL028W	2
YIL134W	27
YIL159W	24
YIL011W	9
YIL110W	70
YIL131C	54
YIL128W	89
YIL064W	95
YIL071C	8
YIL147C	129
YIL149C	168
YIL106W	32
YIL005W	63
YIL169C	52
YIL004C	19
YIR014W	2
tE(CUC)I	0
YIR033W	128
YIL105C	46
YIL057C	1
YIL017C	15
YIL132C	4
YIL070C	25
YIL051C	605
YIL118W	107
YIL097W	4
YIR034C	41
YIL109C	299
YIL102C-A	4
YIL105W-A	1
YIL084C	26
YIL039W	96
YIR003W	42
YIR031C	15
YIL074C	77
YIL022W	76
YIL030C	197
YIL140W	47
YIL031W	67
YIL014W	38
YIL137C	160
YIR037W	121
YIL127C	60
YIL143C	75
YIL079C	61
YIR008C	36
YIL040W	26
YIL129C	213
YIL100C-A	0
YIL124W	104
YIL042C	23
YIL115C	186
YIL035C	95
YIL176C	0
YIL006W	7
YIL048W	91
YIL066C	12
YIR029W	3
YIR018C-A	0
YIL094C	220
YIL103W	53
YIL155C	18
YIL152W	8
YIL046W-A	1
YIL002C	51
YIR030W-A	0
YIL047C-A	2
YIL156W	36
YIR012W	208
YIL112W	41
YIL025C	0
YIL175W	0
YIL100W	0
YIR026C	70
YIR025W	8
YIR042C	14
YIL075C	434
YIL068W-A	0
YIL063C	55
YIL018W	7508
YIL027C	49
YIL085C	77
snR68	80
YIL008W	42
YIL030W-A	3
YIL076W	171
YIR036W-A	0
YIL029C	6
YIR023W	45
tT(AGU)I1	0
YIL053W	754
YIL101C	1
YIL120W	7
YIL174W	0
YIL032C	0
YIL142C-A	5
YIL164C	15
YIL096C	59
YIL160C	4
YIL134C-A	0
YIL062C	170
YIL151C	97
YIL059C	5
YIR030C	7
YIL083C	39
YIL019W	30
YIL020C-A	9
YIL099W	2
YIL093C	28
YIR024C	5
YIL135C	41
YIL020C	48
YIL023C	51
YIL177W-A	2
YIL037C	7
YIL142W	318
YIR041W	0
YIL034C	105
YIL073C	5
YIL091C	85
YIL078W	1195
YIL052C	1598
YIR017C	4
YIL125W	294
YIL154C	48
PWR1	2
YIL138C	75
YIL130W	67
YIL071W-A	1
YIL043C	448
YIR013C	0
YIL055C	5
YIL014C-A	0
YIL049W	12
YIL162W	59
YIL104C	29
YIL077C	22
YIR032C	5
YIL007C	12
YIL021W	87
YIR020C	0
YIL038C	91
YIR011C	51
YIL046W	32
YIL157C	40
YIL171W-A	0
YIL121W	237
YIL170W	2
YIR038C	70
YIR027C	5
YIL088C	86
YIR028W	1
YIL001W	18
tK(CUU)I	0
YIL173W	50
tE(UUC)I	3
YIL177C	81
YIL054W	0
YIL148W	2566
YIR017W-A	3
YIL145C	69
YIR006C	262
YIL013C	14
YIL114C	91
YIR035C	91
YIR007W	14
YIL113W	0
YIL036W	52
YIR010W	40
YIL033C	79
YIR009W	11
YIL041W	211
YIL087C	10
ICR1	27
YIR036C	76
YIL122W	9
tI(AAU)I2	0
YIL021C-A	3
YIL090W	75
YIL012W	0
YIL024C	5
YIL111W	33
YIL095W	25
YIL029W-A	2
YIL089W	6
YIL166C	3
YIL060W	2
tI(AAU)I1	0
YIL009C-A	24
YIL061C	8
YIR040C	0
YIL102C	0
YIL069C	1294
YIR016W	28
YIR021W	27
YIL172C	0
YIL072W	4
YIL058W	0
YIL047C	217
YIL015W	8
YIR005W	6
YIL116W	72
YIL003W	55
YIL082W-A	99
YCR031C	3279
YCL011C	209
YCL040W	141
YCR052W	60
YCR100C	13
YCR107W	13
YCL002C	46
YCL024W	42
YCR060W	26
YCR071C	15
YCR007C	3
YCL012C	12
YCR081C-A	0
YCR036W	59
YCR063W	9
YCL042W	1
YCR097W-A	11
YCR025C	1
tK(CUU)C	0
YCR069W	54
YCR041W	19
YCR102W-A	0
YCR020C-A	15
YCL075W	1
YCR092C	43
YCR005C	102
YCR038W-A	0
YCL034W	92
YCL026C-B	2
YCR020W-B	6
YCR094W	49
YCL028W	100
YCL029C	28
YCL074W	0
tQ(UUG)C	0
YCR086W	14
YCR006C	4
YCR083W	10
YCL039W	23
YCL037C	122
tE(UUC)C	2
YCL004W	15
YCL076W	0
YCR011C	138
YCL054W-A	0
YCR020C	2
YCL065W	22
YCL057W	146
YCL069W	0
YCR045W-A	2
YCL048W	0
YCR002C	112
YCR035C	67
YCR066W	12
YCR032W	111
YCL059C	154
YCR079W	21
YCR021C	46
YCL026C-A	0
YCL046W	1
YCR104W	1
YCL001W	81
YCR054C	28
YCR046C	53
YCR064C	3
YCL001W-B	2
YCR017C	265
YCR097W	0
YCL041C	0
YCR043C	55
YCR095W-A	2
YCL009C	246
tP(AGG)C	0
YCR014C	17
YCL036W	57
YCR051W	131
YCL045C	187
YCL005W	28
snR43	1411
YCR088W	155
YCR037C	109
YCR077C	113
YCR009C	158
YCR098C	5
YCR047W-A	2
YCR073W-A	89
YCR039C	37
YCL032W	18
YCR049C	5
YCR076C	14
YCL057C-A	56
YCR053W	355
YCL008C	25
YCR072C	70
YCR057C	229
YCL044C	11
YCL033C	30
YCL030C	269
YCL068C	0
YCL035C	84
YCR008W	101
tS(CGA)C	0
YCR091W	10
YCR108C	0
YCR042C	90
snR65	1
YCL055W	104
YCR003W	22
YCR022C	0
YCR089W	94
tG(GCC)C	0
YCL016C	12
YCL031C	128
YCL048W-A	0
YCR018C	26
YCL022C	1
YCR087C-A	83
tT(AGU)C	0
YCL023C	0
YCL010C	24
YCR001W	0
tM(CAU)C	0
YCL018W	0
YCR073C	57
YCR048W	79
YCL005W-A	99
YCR033W	100
YCL007C	4
YCR019W	14
YCR102C	9
YCR075W-A	9
YCL058W-A	18
YCL047C	24
YCR106W	28
YCR040W	23
YCR061W	19
YCR045C	1
YCR085W	1
YCR024C-B	268
YCR101C	1
YCL049C	26
YCR015C	15
snR33	845
YCR038C	14
YCL063W	22
YCR024C	13
YCR065W	52
YCR087W	12
YCR034W	155
YCL052C	56
YCR004C	168
YCR059C	109
tL(CAA)C	0
YCR096C	46
YCR028C-A	162
tN(GUU)C	0
YCL021W-A	6
YCL064C	224
YCR028C	56
YCR082W	69
YCL061C	45
