Geneid	/home/adilh/RIP-seq-Analysis/output/bowtie2/WT_IN2.bam
YCL064C	116
YCR028C	47
YCR082W	59
YCL061C	3
YCL073C	0
YCR013C	312
YCR090C	50
YCR084C	2
YCR050C	0
YCR099C	0
YCL066W	14
snR189	460
YCR095C	25
YCR068W	2
YCL017C	171
YCL058C	0
YCL014W	14
YCL050C	41
YCR067C	19
YCR047C	4
YCR044C	111
YCR026C	23
YCR093W	65
YCR012W	20441
YCR075C	46
YCL043C	139
YCL025C	23
YCL067C	33
YCR023C	30
YCR010C	1
YCL056C	0
YCR081W	9
YCR018C-A	1
YCR030C	10
YCL027W	7
YCL051W	16
YCL038C	19
YCR027C	7
YCL001W-A	1
YCR016W	6
YCL054W	17
YCR105W	0
YCR024C-A	21
YCL020W	0
YCL019W	14
RUF22	0
YFL031C-A	36
YFL026W	12
YFR027W	2
YFR052W	110
YFL064C	4
YFL015C	0
YFL011W	0
YFR017C	0
YFL018C	117
YFL032W	1
YFR036W	1
YFR006W	98
YFR021W	2
tK(CUU)F	0
YFL034W	5
YFL012W-A	0
YFL024C	13
YFL013C	3
RUF23	0
YFL046W	10
YFR014C	20
YFL056C	13
YFL041W-A	0
YFR055W	157
YFR013W	27
YFR049W	17
YFL050C	17
YFR044C	85
YFR032C-B	0
YFR034W-A	0
tP(UGG)F	2
YFR009W	236
tA(AGC)F	0
YFL045C	898
YFL068W	0
YFR018C	3
YFR034C	1
YFR029W	0
YFL003C	2
YFR041C	16
YFL059W	5
YFL062W	32
YFR026C	1
YFL014W	45
YFL066C	3
YFL047W	26
YFR032C-A	140
YFR056C	0
RUF20	3
YFL044C	33
YFR011C	10
YFR022W	5
YFR047C	64
tF(GAA)F	0
YFL051C	0
YFL054C	3
YFR036W-A	0
YFR024C-A	149
YFR045W	10
YFR002W	69
YFL012W	0
YFL033C	7
YFL021W	0
YFL008W	12
YFL019C	0
YFR005C	50
YFL022C	54
YFL028C	58
YFL052W	2
YFR008W	4
YFL002C	15
YFL055W	3
YFL034C-B	5
YFR023W	1
YFR001W	15
YFL023W	4
YFL020C	0
tY(GUA)F2	0
YFL067W	0
YFR031C-A	2980
YFL010C	57
tN(GUU)F	1
YFL053W	0
YFR030W	25
YFR003C	19
YFL039C	921
YFL029C	4
YFL030W	14
YFL058W	0
YFL016C	80
YFR040W	32
YFL041W	51
tS(GCU)F	0
tG(GCC)F1	0
YFL036W	42
YFR053C	19
YFL048C	197
YFL015W-A	0
YFR057W	1
YFR046C	5
YFL037W	284
YFL061W	0
YFL017C	7
YFR012W	0
YFL034C-A	33
YFR010W	112
YFL040W	0
YFR020W	6
YFR038W	32
YFR012W-A	0
YFL031W	2772
YFL017W-A	4
YFL005W	232
YFR019W	12
YFL042C	4
YFR042W	30
YFR050C	172
YFR007W	5
YFL065C	2
YFL038C	121
YFR015C	30
tG(GCC)F2	0
YFR009W-A	0
YFL060C	0
YFR043C	7
YFL049W	24
YFR052C-A	0
RUF21	0
YFR028C	30
YFR010W-A	0
YFR051C	16
YFR016C	4
YFR032C	0
YFL001W	34
YFR037C	18
YFL013W-A	0
YFL063W	0
YFR025C	52
YFL025C	23
YFR054C	1
YFR033C	4
YFR031C	15
YFL021C-A	1
YFL010W-A	3
YFR039C	41
YFL027C	3
YFL007W	172
YFL004W	166
YFR048W	13
YFR035C	2
tY(GUA)F1	0
YFL009W	57
YFR004W	93
YFL002W-B	0
YFL002W-A	19
YAL037W	7
YAL016W	223
YAL003W	750
YAL053W	42
YAL031W-A	0
YAL019W	35
YAL024C	5
YAL034W-A	0
YAL064W-B	0
YAL018C	0
YAL037C-A	0
YAL056C-A	0
tL(CAA)A	0
YAL048C	7
YAL025C	3
YAR064W	0
YAL031C	8
YAR075W	10
YAL063C-A	1
tP(UGG)A	0
tA(UGC)A	0
YAL023C	47
YAL062W	7
YAR061W	0
YAL026C	62
YAL014C	15
YAL034C-B	0
YAR035W	0
YAL010C	13
YAL042W	227
YAL038W	4804
YAR003W	27
YAL045C	0
YAR007C	76
YAL030W	0
YAR027W	44
YAL055W	0
YAL060W	80
YAL017W	61
YAR018C	1
YAL069W	0
YAL063C	2
YAL046C	3
YAR020C	0
snR18	11
YAR050W	1
YAL016C-B	0
YAR019C	5
YAR029W	2
YAR002W	58
YAL039C	16
YAR030C	0
YAR047C	0
YAL022C	85
YAL011W	0
YAL001C	23
YAL056W	37
YAL066W	0
YAL013W	0
YAL047W-A	0
YAL016C-A	0
YAL064W	0
YAR071W	3
YAR033W	10
YAR069C	0
YAR019W-A	0
YAR070C	0
YAL054C	1
YAL067C	0
YAL059W	51
YAL005C	876
YAL068W-A	0
YAL035W	136
YAL008W	8
YAL020C	2
YAL032C	7
YAL015C	11
YAL028W	2
YAL042C-A	1
YAL065C	0
YAL009W	7
YAR014C	21
YAL037C-B	38
YAR053W	0
YAL036C	68
YAL059C-A	0
YAL002W	16
YAL021C	24
tS(AGA)A	0
YAL061W	8
YAR023C	8
YAL034C	2
YAL026C-A	2
YAR002C-A	301
YAL004W	10
YAR008W	17
YAL067W-A	0
YAL049C	70
YAR060C	0
YAL047C	3
YAL029C	87
YAR031W	6
YAL027W	21
YAR073W	24
YAL033W	16
YAR015W	57
YAL044W-A	12
YAL041W	15
YAL019W-A	0
YAR035C-A	0
YAL068C	0
YAR042W	13
YAL051W	7
YAL043C	16
YAR066W	0
YAL044C	170
YAR068W	0
YAL058W	43
YAL012W	7
YAL064C-A	0
YAR028W	47
HRA1	0
YAL007C	133
YAL040C	2
YAR010C	15
YAR009C	37
tD(GUC)Q	0
Q0065	96
Q0080	0
Q0160	182
Q0070	8
Q0142	1
Q0275	939
tR(ACG)Q2	0
tK(UUU)Q	0
Q0010	0
Q0255	42
tN(GUU)Q	1
Q0020	301
tE(UUC)Q	1
Q0140	35
Q0075	49
Q0250	565
Q0017	0
tC(GCA)Q	0
Q0144	0
tG(UCC)Q	0
Q0105	866
tT(UGU)Q1	0
tM(CAU)Q2	0
Q0285	1
Q0143	0
Q0055	4665
Q0032	2
tY(GUA)Q	0
Q0115	21
Q0297	0
Q0130	453
tL(UAA)Q	0
tF(GAA)Q	0
Q0092	0
tW(UCA)Q	0
tT(UAG)Q2	0
tS(UGA)Q2	1
Q0110	89
Q0120	213
tH(GUG)Q	0
Q0050	3859
tA(UGC)Q	2
Q0085	296
Q0182	16
tM(CAU)Q1	0
tS(GCU)Q1	3
tV(UAC)Q	0
tQ(UUG)Q	1
tR(UCU)Q1	2
Q0060	58
Q0045	384
tP(UGG)Q	5
tI(GAU)Q	0
Q0158	813
